"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,5012.09978,9296.15712,174.40035,6110.91893,24.71146,36.52755,9.43427
2,1,8162.25461,11131.81637,142.16795,3043.08004,31.2043,15.94529,6.89719
3,1,8217.01958,1941.93504,141.83742,2711.17699,26.23598,14.09959,7.02355
4,1,10845.67817,5163.66853,146.62744,3382.56489,28.46513,17.41967,6.99057
5,1,13769.3043,2124.34193,142.78552,3218.5091,29.24358,16.04689,6.66709
6,1,14888.00325,14018.75513,138.79606,4410.27027,39.22102,18.78056,5.46546
7,1,19954.63203,13955.8546,131.63449,3309.55383,32.44367,16.51395,5.89599
8,1,21189.74462,12100.15074,141.42167,4079.9182,35.49045,18.56603,5.92969
9,1,28756.46407,8797.84248,211.61098,5852.71124,18.10116,28.97213,11.37861
10,1,31888.42399,10728.25952,181.01323,3160.55472,23.17702,16.73274,9.97594
11,1,32200.31012,1538.4891,179.54599,2782.58144,20.24007,13.19946,9.40502
12,1,34737.55386,4821.46222,168.09246,2791.51597,26.47086,12.72611,8.31837
13,1,37756.14091,1860.91905,174.45346,2702.46577,23.86327,17.2288,10.94191
14,1,38551.122,13787.89141,173.52555,4071.44257,28.53087,19.22759,8.28653
15,1,43630.54518,13854.51469,165.31759,2873.3838,24.28308,15.46534,8.89394
16,1,44919.98327,12046.65366,166.58011,4266.78312,31.30858,21.49175,8.0456
17,2,5011.96615,9315.76632,164.33348,5886.90742,27.54115,34.52799,8.42713
18,2,8153.2364,11148.27393,142.32034,3560.93666,24.76868,11.79603,5.29307
19,2,8211.0676,1944.88169,139.63682,3048.21678,25.31005,9.53051,5.28883
20,2,10841.31536,5171.18362,137.75219,3410.71553,28.92255,16.87582,6.22135
21,2,13774.56828,2135.04014,134.45816,3089.38536,29.49094,9.826,5.05007
22,2,14881.51735,14024.98265,136.78784,4394.32372,34.90125,12.64138,4.4562
23,2,19948.41213,13966.25656,137.25086,3461.05916,30.90341,14.68957,5.6889
24,2,21189.8929,12112.44658,138.20848,4216.04535,32.48551,14.82185,4.98418
25,2,28764.15734,8808.84671,201.49293,5635.06421,25.0412,27.68108,10.43046
26,2,31874.78577,10734.78504,175.18396,3102.43958,25.4353,16.04281,9.35659
27,2,32184.44703,1538.59533,173.96086,2734.47846,25.8464,13.16186,9.07352
28,2,34736.4174,4831.32377,171.41656,2758.1257,27.50613,13.39349,8.90375
29,2,37756.74943,1865.35724,170.83677,2809.15814,25.69922,14.02053,8.97007
30,2,38551.2986,13800.34379,168.75256,4025.4371,32.03529,21.00293,8.49173
31,2,43623.55421,13861.23936,159.27108,2980.22123,25.45024,13.30895,7.48673
32,2,44915.18851,12049.82757,160.99844,4257.73361,34.57064,16.15696,6.41771
33,3,5019.08912,9311.70152,165.33049,6066.24451,27.48593,34.38002,8.26114
34,3,8157.29518,11153.2829,141.36659,3525.37118,26.41623,13.17178,5.54748
35,3,8222.89768,1957.4788,137.16269,2651.39202,25.48367,10.69923,5.96513
36,3,10834.53768,5170.64727,136.3394,3505.41553,31.67654,17.82832,6.18752
37,3,13772.87762,2137.86467,139.52707,3392.22848,28.47392,12.48877,5.47052
38,3,14884.26741,14026.57843,137.39619,4536.15642,33.86874,18.30641,5.19864
39,3,19959.60458,13962.33275,134.63954,3418.19653,31.43796,13.91085,5.44584
40,3,21197.7291,12121.63818,136.3615,4145.90263,33.09362,14.17484,4.8543
41,3,28765.19797,8811.80073,198.49585,5470.49358,24.96252,22.82424,9.03172
42,3,31884.56976,10734.137,171.60498,3023.45998,26.97306,15.421,9.02393
43,3,32190.65609,1534.82764,170.91322,2709.60032,26.20811,12.4525,8.62129
44,3,34742.01671,4827.7696,173.22286,2640.08885,28.63277,14.17879,9.69966
45,3,37757.38151,1866.70544,167.88301,2654.46004,26.13383,15.59282,9.77014
