"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,2668.73708,10285.84014,284.31562,2458.55807,11.64577,42.72383,64.36264
2,1,3044.14946,10822.68849,129.62716,2923.33447,35.68361,19.28545,6.95631
3,1,5976.83491,13145.78487,141.65601,3230.22019,24.86562,11.30373,5.53718
4,1,6637.12286,8630.81159,135.57458,3287.4201,33.96064,11.6211,5.22005
5,1,11453.69974,11558.04103,172.38726,7232.61207,33.23729,40.84822,8.69266
6,1,14660.61795,4207.307,143.13406,3484.97378,28.88803,22.64059,7.77358
7,1,14605.39585,13397.29827,143.24459,3363.18415,27.21417,18.11509,6.94264
8,1,17285.79332,7419.99516,141.1818,3265.58657,27.19225,19.77698,7.34546
9,1,20218.99499,4376.82658,142.50413,2712.63614,22.7733,14.73379,7.24186
10,1,26430.90186,9811.71258,350.17039,2361.18892,5.9828,21.08105,50.91485
11,1,26742.92106,10259.45272,176.73869,2708.26352,22.58029,14.30291,9.85516
12,1,29628.42498,12682.8299,166.66232,2901.29245,23.18757,13.99653,8.41235
13,1,30413.62699,8185.32162,164.10228,3271.85559,26.32471,16.72186,8.30867
14,1,35164.09169,11244.78508,192.09457,6881.82159,30.19088,35.45383,9.77567
15,1,38284.38801,13174.56307,162.87641,3228.85912,24.86818,16.93851,8.36943
16,1,38587.99344,3973.03923,161.5233,2891.58501,24.43589,12.84915,7.67431
17,1,41128.29051,7255.89033,168.99094,2349.98374,20.17725,11.33747,8.99055
18,1,44150.79644,4294.51157,162.63456,2150.54527,17.39593,10.52894,8.7477
19,2,2562.12084,10203.47533,117.78238,961.935,31.35607,25.75795,19.7161
20,2,3051.7829,10831.16168,127.0492,2753.61045,35.82167,20.63642,7.39974
21,2,5984.36427,13164.97841,134.51374,3030.30816,28.46424,8.98672,4.95976
22,2,6642.61651,8643.15293,137.19024,3390.36783,26.80238,10.09964,4.91147
23,2,11448.0966,11580.05063,165.03415,7470.10505,32.03107,50.35534,9.31913
24,2,14665.4745,4224.40962,139.74291,2977.51522,27.53467,12.80994,6.10179
25,2,14596.80081,13415.10751,133.19206,3412.432,26.30342,11.93129,5.02145
26,2,17283.75479,7432.2776,131.35004,3083.46845,27.77751,13.33023,5.56703
27,2,20223.19015,4399.74465,135.43951,2641.57879,21.67783,8.83332,5.45583
28,2,26402.06763,9759.50079,333.19676,1970.63846,10.65874,18.83692,49.67552
29,2,26758.51578,10276.47344,160.83163,2468.79316,29.17301,12.8879,8.63725
30,2,29646.18051,12705.87137,157.06537,2730.86249,29.67263,10.08101,6.83229
31,2,30423.60634,8192.82828,168.34552,3357.52412,29.32452,15.43551,8.05716
32,2,35175.49204,11261.09734,182.57256,6744.87038,39.28336,40.52318,10.17297
33,2,38291.00244,13185.03362,166.07118,3314.85184,27.98575,12.83665,7.1936
34,2,38598.69025,3978.56211,159.85922,2995.27986,29.63417,17.2849,8.75877
35,2,41145.71695,7270.31234,158.59763,2224.52259,25.89338,9.61807,7.86987
36,2,44152.81162,4311.59512,155.90424,1886.36557,22.61837,10.71213,9.17944
37,3,2629.84801,10301.60347,270.9399,2008.82933,14.64756,36.45087,61.34471
38,3,3042.09446,10830.5503,127.07177,2702.09988,33.74234,14.90487,6.20455
39,3,5973.40276,13157.01013,136.13619,2849.28215,24.22127,8.25042,5.0975
40,3,6640.0107,8644.79953,133.03133,2920.39831,31.55434,10.41172,5.29359
41,3,11444.04471,11576.36629,163.04713,6827.27325,32.47755,58.38694,11.29898
42,3,14657.20324,4216.75878,136.70261,3107.74529,28.43811,15.69666,6.35487
43,3,14593.24298,13411.41335,133.45253,3476.87967,26.30559,11.89242,4.96165
44,3,17274.93604,7428.92479,130.94559,3088.11385,27.74782,13.70143,5.6098
45,3,20216.42699,4383.42461,132.19961,2365.23903,25.36972,7.18107,5.31884
46,3,26396.27813,9761.25346,319.90845,1799.09969,10.80243,19.0449,50.70915
47,3,26739.81431,10273.61049,165.63853,2541.47132,27.4384,13.41167,9.02898
48,3,29642.1357,12681.44046,168.94226,2887.91367,23.27866,13.25827,8.35188
49,3,30419.27559,8183.63006,166.14901,3374.43291,28.10422,16.66181,8.24071
50,3,35163.98765,11256.88457,188.01168,6699.38243,34.4126,36.02056,9.7747
51,3,38291.04583,13176.58295,166.80035,3276.75194,25.9212,14.9047,7.93498
52,3,38578.75158,3978.89971,158.66259,2942.68929,28.84075,13.42216,7.55288
53,3,41133.66241,7258.81601,155.48364,2132.81436,26.71263,12.88915,9.21787
54,3,44153.84089,4305.58083,166.18217,2080.57049,20.74126,10.51464,9.25035
55,4,2539.00933,10195.59207,117.29255,986.00362,31.31758,29.8745,21.79976
56,4,3044.49379,10836.0137,128.35699,2861.09058,32.69972,16.55738,6.37543
57,4,5980.46791,13153.9063,137.83634,2988.63242,25.3429,9.23359,5.21199
58,4,6637.27241,8641.23644,134.6695,3371.49264,30.19577,12.44834,5.23227
59,4,11444.53474,11578.1029,162.02416,7410.36294,31.41651,55.75188,9.9277
60,4,14663.20381,4212.88409,137.5985,3098.32377,27.23415,13.51968,5.95229
61,4,14596.44739,13411.90204,132.36279,3383.10156,27.40055,9.65149,4.62621
62,4,17282.26339,7433.02103,131.16468,3112.22524,25.87558,12.32594,5.32736
63,4,20222.62926,4398.02821,139.74686,2713.86474,22.79853,7.77356,5.33386
64,4,26751.46889,10276.91967,151.26204,2290.10108,31.31717,12.95294,8.39014
65,4,29629.77922,12695.14526,171.24915,2971.31221,24.05544,11.33485,7.6627
66,4,30412.99602,8183.80334,156.29626,3202.17904,30.28708,15.71708,7.56037
67,4,35167.31241,11256.15706,193.27169,6988.19481,31.30787,34.39505,9.50798
68,4,38290.9642,13172.35071,166.70296,3336.19987,25.07449,15.15278,7.89177
69,4,38586.01025,3974.72298,164.28006,2883.21772,28.46224,12.79879,7.86745
70,4,41142.56103,7275.29399,162.62832,2298.4664,24.32851,12.061,8.94427
71,4,44156.3901,4302.33593,151.49398,1928.17723,19.94723,8.01836,7.56281
72,5,2545.78238,10201.69544,116.71647,831.31323,32.04605,28.43056,24.31178
73,5,3037.98984,10830.34127,132.38251,2728.28434,34.06201,17.79072,7.22192
74,5,5972.01604,13156.681,134.71173,2843.18154,25.52199,9.91154,5.3773
75,5,6642.08198,8649.56443,134.83298,2990.21254,29.21502,10.03809,5.22444
