"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,3277.12934,8737.82754,280.93981,1566.33539,9.90256,18.59518,44.34893
2,1,3672.48977,9294.97609,159.58673,2281.6834,25.09372,14.12501,9.60007
3,1,6557.74972,11706.16703,170.53847,3386.37492,23.6608,16.29383,8.4363
4,1,7338.6118,7203.89307,179.46498,3534.90334,21.95693,16.47772,8.88172
5,1,12080.08609,10268.96064,192.77019,7069.73642,28.90477,33.77422,9.23165
6,1,15202.17819,12194.35889,167.366,3397.11595,22.46624,20.38838,9.47782
7,1,15507.75819,3010.58162,162.27795,2746.79385,23.94295,14.25687,8.53197
8,1,18044.95995,6281.53859,160.68987,2246.64004,22.83711,10.19437,8.18427
9,1,21062.98781,3329.03192,147.07625,1768.81332,20.46393,11.13595,9.05214
10,2,3273.13118,8753.39345,260.00795,1497.1492,12.10683,17.90459,38.72112
11,2,3666.29127,9302.04256,160.49149,2423.19455,28.3148,13.16965,8.84694
12,2,6556.97403,11718.19644,169.6407,3486.96791,25.74789,16.24047,8.15554
13,2,7341.74281,7210.71388,164.27473,3304.58493,28.44495,16.03879,8.04572
14,2,12080.54322,10279.3012,189.7751,6577.78325,38.77709,37.48771,10.44056
15,2,15209.30946,12200.58856,162.14562,3270.26245,28.44462,15.78126,7.87682
16,2,15513.48125,3018.12265,165.9516,2926.65959,25.69942,12.21444,7.69845
17,2,18056.94462,6304.15016,163.69092,2202.86782,23.3449,10.27884,8.56353
18,2,21073.28004,3342.95347,153.00707,1970.49528,21.31875,9.63308,8.19226
19,3,3271.57114,8746.73002,277.99874,1578.06612,12.03338,17.34177,40.53007
20,3,3671.81893,9302.7524,156.75536,2306.55633,31.83685,14.22955,9.30177
21,3,6554.89725,11712.51648,163.85924,3409.49952,26.09732,15.54508,7.67257
22,3,7337.87598,7220.11825,162.81759,3198.40615,29.93037,16.28996,8.22651
23,3,12086.92055,10280.27199,189.06224,6864.55207,36.40815,32.23908,8.83739
24,3,15203.44938,12216.28354,164.20491,3223.05359,27.25036,16.90962,8.47859
25,3,15505.08488,3011.7645,157.32388,2669.90864,27.05372,13.06647,7.92573
26,3,18056.48819,6296.1294,156.98295,2319.79237,22.69524,10.74739,7.93607
27,3,21070.74724,3332.20548,162.25259,2007.3825,19.17943,10.12095,8.99986
28,4,3319.42492,8763.4904,282.73474,1700.94922,10.93294,19.14329,42.59331
29,4,3664.60696,9299.70662,165.3059,2460.5661,28.6571,15.90218,10.28547
30,4,6556.89448,11718.6199,168.04594,3318.88043,27.73736,12.13115,7.10164
31,4,7340.11837,7216.9458,161.00687,3152.30317,28.66806,13.95487,7.47473
32,4,12077.36687,10283.64736,188.90674,6840.22943,38.98822,33.02687,9.02209
33,4,15201.53314,12204.47719,159.2418,3149.61008,27.19727,16.24956,8.0391
34,4,15509.16618,3022.31759,157.19639,2729.90704,25.97655,14.22954,8.16466
35,4,18047.92783,6293.34273,154.12764,2099.18183,25.10056,12.01176,8.84862
36,4,21066.45373,3342.02862,150.86968,1944.75804,22.88478,9.98279,8.2533
37,5,3287.2101,8754.60019,285.02747,1645.91372,10.50802,16.46957,38.9534
38,5,3670.71307,9294.66797,157.59151,2278.44431,30.41168,13.59978,9.21321
39,5,6557.66541,11718.70279,163.72798,3342.32603,26.03,18.57081,8.70407
