"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,3390.90186,9811.71258,350.17039,2361.18892,5.9828,21.08105,50.91485
2,1,3702.92106,10259.45272,176.73869,2708.26352,22.58029,14.30291,9.85516
3,1,6588.42498,12682.8299,166.66232,2901.29245,23.18757,13.99653,8.41235
4,1,7373.62699,8185.32162,164.10228,3271.85559,26.32471,16.72186,8.30867
5,1,12124.09169,11244.78508,192.09457,6881.82159,30.19088,35.45383,9.77567
6,1,15244.38801,13174.56307,162.87641,3228.85912,24.86818,16.93851,8.36943
7,1,15547.99344,3973.03923,161.5233,2891.58501,24.43589,12.84915,7.67431
8,1,18088.29051,7255.89033,168.99094,2349.98374,20.17725,11.33747,8.99055
9,1,21110.79644,4294.51157,162.63456,2150.54527,17.39593,10.52894,8.7477
10,2,3362.06763,9759.50079,333.19676,1970.63846,10.65874,18.83692,49.67552
11,2,3718.51578,10276.47344,160.83163,2468.79316,29.17301,12.8879,8.63725
12,2,6606.18051,12705.87137,157.06537,2730.86249,29.67263,10.08101,6.83229
13,2,7383.60634,8192.82828,168.34552,3357.52412,29.32452,15.43551,8.05716
14,2,12135.49204,11261.09734,182.57256,6744.87038,39.28336,40.52318,10.17297
15,2,15251.00244,13185.03362,166.07118,3314.85184,27.98575,12.83665,7.1936
16,2,15558.69025,3978.56211,159.85922,2995.27986,29.63417,17.2849,8.75877
17,2,18105.71695,7270.31234,158.59763,2224.52259,25.89338,9.61807,7.86987
18,2,21112.81162,4311.59512,155.90424,1886.36557,22.61837,10.71213,9.17944
19,3,3356.27813,9761.25346,319.90845,1799.09969,10.80243,19.0449,50.70915
20,3,3699.81431,10273.61049,165.63853,2541.47132,27.4384,13.41167,9.02898
21,3,6602.1357,12681.44046,168.94226,2887.91367,23.27866,13.25827,8.35188
22,3,7379.27559,8183.63006,166.14901,3374.43291,28.10422,16.66181,8.24071
23,3,12123.98765,11256.88457,188.01168,6699.38243,34.4126,36.02056,9.7747
24,3,15251.04583,13176.58295,166.80035,3276.75194,25.9212,14.9047,7.93498
25,3,15538.75158,3978.89971,158.66259,2942.68929,28.84075,13.42216,7.55288
26,3,18093.66241,7258.81601,155.48364,2132.81436,26.71263,12.88915,9.21787
27,3,21113.84089,4305.58083,166.18217,2080.57049,20.74126,10.51464,9.25035
28,4,3354.70768,9771.35743,297.74825,1500.96318,13.12477,17.38471,48.44992
29,4,3711.46889,10276.91967,151.26204,2290.10108,31.31717,12.95294,8.39014
30,4,6589.77922,12695.14526,171.24915,2971.31221,24.05544,11.33485,7.6627
31,4,7372.99602,8183.80334,156.29626,3202.17904,30.28708,15.71708,7.56037
32,4,12127.31241,11256.15706,193.27169,6988.19481,31.30787,34.39505,9.50798
33,4,15250.9642,13172.35071,166.70296,3336.19987,25.07449,15.15278,7.89177
34,4,15546.01025,3974.72298,164.28006,2883.21772,28.46224,12.79879,7.86745
35,4,18102.56103,7275.29399,162.62832,2298.4664,24.32851,12.061,8.94427
36,4,21116.3901,4302.33593,151.49398,1928.17723,19.94723,8.01836,7.56281
37,5,3580.53028,9920.38531,434.887,3951.15102,8.0043,28.40335,62.08424
38,5,3714.52972,10274.15736,157.64192,2453.48307,29.73546,17.79493,10.32015
39,5,6598.18228,12687.70926,162.72589,2788.90281,26.31282,11.4769,7.51735
