"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,5723.84301,11789.16552,204.98942,5583.21127,23.48325,23.15461,9.4595
2,1,8850.10029,13711.38821,164.37663,2538.09839,24.54829,12.16286,8.4514
3,1,9147.85737,4504.62484,176.5454,2675.72807,24.40242,13.92863,9.77231
4,1,11694.053,7799.49938,183.16283,2759.63044,23.89088,14.12639,10.18116
5,1,14722.99051,4839.92828,177.36424,2690.32077,24.98794,15.65258,10.56429
6,2,5740.53375,11795.70329,202.39311,5500.90641,23.57892,24.05197,9.64556
7,2,8857.92547,13720.45896,170.24118,2691.0629,24.8096,11.57836,8.28151
8,2,9161.83078,4515.51953,173.25819,2769.23817,25.30085,14.57124,9.49402
9,2,11707.00595,7811.98758,173.74696,2665.02101,28.49491,14.15416,9.66063
10,2,14731.3012,4849.38706,168.54192,2579.16771,30.54158,15.27875,9.93428
11,3,5728.80227,11796.98397,200.2011,5484.65144,25.64148,28.31578,10.75816
12,3,8855.40619,13713.692,172.08682,2678.3011,25.08816,11.33982,8.35087
13,3,9162.63907,4511.17282,169.7558,2471.86747,28.79996,11.83392,8.91068
14,3,11699.47448,7818.85112,170.66185,2751.63643,29.23255,11.30882,8.07109
15,3,14735.15903,4855.65251,170.14331,2703.4509,32.15936,14.54268,9.40181
16,4,5731.768,11799.54119,203.24522,5478.50116,26.54768,23.2408,9.50521
17,4,8849.22531,13726.24156,167.00705,2776.91244,24.98502,16.7924,9.80063
18,4,9156.28655,4508.78411,179.69239,2679.16368,26.07194,13.31143,9.75653
19,4,11695.08211,7818.44693,168.15138,2643.06804,29.50244,12.59466,8.63478
20,4,14731.00802,4854.03302,167.16315,2725.85855,32.48085,16.35275,9.79386
21,5,5725.08232,11797.08162,198.82283,5353.07341,23.28157,24.60206,9.74895
22,5,8853.32519,13726.83211,172.62418,2738.91751,25.35128,14.13964,9.34938
23,5,9157.54046,4531.1801,172.55961,2721.63767,29.03108,15.40407,9.9138
24,5,11693.58555,7802.8869,178.44651,2818.66707,28.04216,14.846,9.91447
25,5,14721.61954,4841.72873,177.50645,2759.26035,25.5895,15.46815,10.27655
26,6,5730.43035,11799.06633,199.48398,5255.87172,25.81823,25.37978,10.19944
27,6,8844.01002,13725.26453,164.09612,2658.28754,24.13215,14.78729,9.10833
28,6,9146.51621,4515.79263,167.4523,2467.40708,28.5832,16.75404,10.85133
29,6,11701.07589,7813.07682,178.95146,2724.6919,28.15835,14.38172,10.03353
30,6,14729.40383,4855.96753,174.37163,2728.3519,28.03029,13.56544,9.28764
31,7,5735.79696,11801.8761,204.89102,5569.11865,22.9649,27.84797,10.90019
32,7,8853.01473,13717.99515,171.76279,2601.04104,25.70174,12.83652,9.12616
33,7,9155.2751,4528.39633,177.11311,2600.60766,28.22599,12.88981,9.58545
34,7,11704.88367,7817.70842,176.3918,2712.85589,26.39999,13.50596,9.47092
35,7,14735.09021,4852.4591,168.63778,2554.0676,30.27629,13.58653,9.31346
36,8,5727.42407,11793.95197,194.66279,5221.41658,29.03627,22.76106,9.08418
37,8,8848.65892,13723.24118,173.73396,2752.9577,23.08998,12.86663,8.88941
38,8,9157.39529,4513.81016,170.36208,2668.84465,26.94259,13.05038,8.91793
39,8,11696.66197,7804.94762,172.75129,2691.76244,27.89281,13.65661,9.29304
40,8,14723.13693,4840.30576,174.05623,2703.86409,27.05844,15.59077,10.18401
41,9,5717.88279,11797.66404,193.86755,5025.80748,28.87207,24.25682,9.76974
42,9,8848.35723,13714.99218,171.73255,2709.84285,25.29403,14.19783,9.37906
43,9,9147.25629,4521.35781,175.08986,2652.23935,28.78901,14.04787,9.76869
44,9,11692.92907,7814.22867,176.51991,2725.58536,27.61002,16.22651,10.62466
45,9,14719.43124,4849.08672,176.20594,2591.67965,27.932,15.36945,10.65487
46,10,5723.62895,11806.08853,197.92314,5084.76544,30.72287,23.3812,9.74324
47,10,8840.0481,13714.37129,174.91668,2723.20572,23.10521,11.16595,8.37555
48,10,9156.2646,4520.09932,168.34539,2695.81817,27.26296,13.80469,8.98151
49,10,11701.63311,7809.74938,173.26675,2720.72486,28.98485,14.24405,9.49676
50,10,14728.20423,4856.00643,159.1467,2575.49874,29.65736,13.83975,8.56915
