"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,1,4328.4323,14287.14454,180.53473,2986.72432,20.6386,17.5439,10.7605
2,1,11029.60077,1623.19379,184.16697,4053.07256,35.54015,17.34045,8.54278
3,1,12500.72028,10067.99612,182.64781,3094.52251,29.55284,14.31135,9.31162
4,1,15054.23055,13359.54043,185.11085,2843.23901,25.1197,14.06718,10.07522
5,1,18069.5564,10386.49762,187.92177,2716.0298,20.4325,15.21135,11.27787
6,2,4325.66852,14289.92538,180.06037,3046.8383,22.32859,17.69028,10.59623
7,2,11030.13647,1637.50971,184.25037,4162.72765,35.69237,17.31036,8.35474
8,2,12504.55451,10080.64128,181.5223,3161.12604,28.49887,15.78293,9.64087
9,2,15050.27923,13370.96554,179.75114,2861.69809,27.30999,17.27546,10.96121
10,2,18065.49075,10408.06707,174.16179,2553.1751,26.75015,11.75338,8.99163
11,3,4327.55011,14290.84233,181.1741,3160.58563,22.45708,13.33547,8.66989
12,3,11035.75282,1627.73617,186.30618,3900.94262,41.32292,21.01209,10.24993
13,3,12501.01574,10069.72138,176.63978,2998.61704,32.60317,16.08997,9.76785
14,3,15049.35157,13370.9903,163.84271,2635.94693,30.08498,15.7938,9.53818
15,3,18069.37364,10409.67223,167.18441,2338.49922,29.31786,12.68287,9.46573
16,4,4330.69445,14293.16997,178.38547,2947.57151,23.72654,14.40677,9.37603
17,4,11035.12891,1626.85827,183.83613,4175.27965,36.21408,21.4817,9.60918
18,4,12500.87078,10070.97012,182.93374,3058.45983,31.25255,18.52793,11.1987
19,4,15047.14943,13369.69148,170.34994,2793.87341,30.05167,14.71919,9.24055
20,4,18070.79962,10411.45873,174.05867,2519.30551,26.54788,14.48499,10.29172
21,5,4333.73912,14289.63187,186.58755,2959.52366,21.2352,15.88103,10.68217
22,5,11026.69493,1637.69039,183.97577,3873.60152,40.59994,23.14888,10.85032
23,5,12498.15693,10079.53802,177.17571,3004.85571,32.09056,17.98197,10.56445
24,5,15054.23346,13378.26166,174.71183,2859.61522,27.24766,13.31277,8.87357
25,5,18075.98181,10408.03905,168.16129,2425.86082,26.39085,14.10158,9.89034
26,6,4332.36085,14283.6312,185.00131,3098.38696,21.54118,14.85079,9.71127
27,6,11042.161,1637.77576,182.10948,4003.62782,38.77214,20.42343,9.46229
28,6,12494.47297,10073.17859,172.94775,2926.33548,33.30884,15.47658,9.40179
29,6,15050.03808,13365.19583,168.06437,2696.57067,28.87117,15.66777,9.69063
30,6,18066.1587,10399.80975,171.48327,2626.49327,27.00772,15.64915,10.21466
31,7,4324.44254,14282.86706,185.80579,3071.28662,22.33298,16.80778,10.6891
32,7,11027.31723,1628.87779,189.54728,4143.47653,33.69169,23.52544,10.88611
33,7,12504.10245,10070.70159,181.90733,3179.80037,26.70827,15.65588,9.57624
34,7,15053.92885,13375.56868,174.57842,2800.26374,28.50918,14.54149,9.50765
35,7,18072.77534,10402.99468,175.71262,2545.8468,27.20206,14.45516,10.34215
36,8,4328.30197,14284.29672,177.10858,2912.00954,22.4225,16.68107,10.29581
37,8,11037.90822,1632.0693,178.05172,3731.28688,39.63654,19.76936,9.46701
38,8,12508.38814,10072.88751,180.7073,3143.55368,30.70489,14.04631,8.94268
39,8,15051.4153,13363.54682,165.05068,2569.81702,30.71165,17.52476,10.56781
40,8,18076.97709,10405.56939,177.73334,2591.61964,24.32749,11.83687,9.1968
41,9,4331.41565,14290.26328,184.14502,2947.64132,23.75724,16.79195,10.89973
42,9,11030.58671,1631.18812,188.92003,4037.94565,31.92439,18.80824,9.41764
43,9,12500.28259,10081.74378,183.57539,3008.98996,27.95218,17.77443,11.08867
44,9,15046.90283,13371.94161,180.20567,2961.38539,22.91207,16.33594,10.29138
45,9,18062.97545,10411.08756,164.37822,2550.49068,28.48358,14.20868,9.21383
46,10,4326.85605,14286.77931,185.03506,3074.824,20.76242,14.56586,9.65593
47,10,11029.55256,1632.68048,179.89252,3817.41628,38.07768,19.83092,9.46206
48,10,12505.27504,10083.79708,182.67053,3107.1357,28.33504,14.8978,9.51771
49,10,15050.0783,13369.2593,174.30471,2779.11504,27.5941,15.76807,10.05187
50,10,18071.72761,10402.23662,178.18156,2636.73949,25.53858,14.12069,10.11881
