"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
25,2,20556.1751,13062.2148,121.78781,58.69217,5.93378,1.81862,36.28821,1
828,2,1421.72431,6386.7831,158.98863,329.13486,4.43419,5.32112,38.63822,1
829,2,2642.95892,4294.97121,152.47157,2916.94021,4.97483,44.2779,28.04642,1
830,2,2815.13649,9729.59119,183.26248,1280.81132,4.6112,16.80698,51.84479,1
831,2,3333.57742,1203.5958,158.58137,2615.26106,4.72785,39.26982,22.5394,1
832,2,3965.16635,4177.73177,165.67349,4658.17952,5.16367,62.48428,34.36473,1
833,2,4987.61633,12398.07641,164.66693,3148.28324,4.76322,46.93239,45.377,1
834,2,5468.91565,6847.52941,179.13524,3577.88757,5.39325,36.48656,23.63756,1
835,2,6533.84807,13983.34461,165.53012,9561.92212,5.29736,93.15866,26.37522,1
836,2,7489.4032,7234.55733,160.19972,2525.56588,5.16518,36.59157,28.75279,1
837,2,7972.94766,4921.02441,162.66705,10270.36383,5.47806,106.00193,24.3199,1
838,2,8589.9609,7387.75635,167.51688,3906.97024,5.25194,53.59181,27.03414,1
839,2,9589.28503,8012.99705,176.06834,1207.23709,5.05168,16.24953,31.03013,1
840,2,10159.84167,11558.11591,159.19649,338.63621,4.60318,4.83599,27.6388,1
841,2,14612.38432,1228.07303,149.76415,2285.65473,4.84626,33.21212,25.59295,1
842,2,14892.61891,9441.2166,173.25649,1301.019,4.95933,20.11847,36.07238,1
843,2,15078.1814,6873.41246,147.08611,253.58032,4.85459,5.66042,27.02415,1
844,2,15995.63265,4597.29158,159.27737,4508.42374,4.9269,64.30995,35.00703,1
845,2,16742.07001,13496.477,154.7891,524.17405,4.23234,10.42371,40.70701,1
846,2,17599.63782,4045.18904,141.44412,673.78252,4.87402,12.88501,27.8359,1
847,2,18546.4245,2814.01313,152.80941,4770.99779,5.12736,58.27743,31.15474,1
848,2,18620.50973,4141.0119,135.20315,102.46719,4.52355,2.91175,40.16186,1
849,2,18784.50408,11435.75827,158.04851,3621.12234,4.82253,52.0657,40.64038,1
850,2,19393.75326,4961.23588,161.08736,2541.7583,4.70861,44.58404,40.60399,1
851,2,19879.90373,13757.48563,165.31416,3223.00797,4.82154,43.3182,25.05347,1
852,3,3155.64186,9817.21551,256.84394,825.75102,4.56738,12.30631,51.81221,1
853,3,5455.69579,6819.12696,158.61617,2648.54288,5.83525,25.0419,31.7526,1
57,4,10175.45588,11660.13604,142.16283,75.58065,5.14813,1.35947,33.17023,1
854,4,3308.64674,3151.3364,158.55199,1587.9721,4.89075,28.76897,52.05272,1
