"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
19,2,18313.73439,5074.8434,239.05462,288.61253,4.9229,5.2151,53.64819,1
864,2,4838.31465,13425.03245,128.49622,1201.91912,4.47345,23.98503,25.51966,1
865,2,6531.94032,9188.37104,131.12653,1200.92632,5.14045,19.00357,19.19754,1
866,2,7232.23601,1697.8567,127.38577,459.11801,4.66607,12.2257,34.68634,1
867,2,7226.01717,7197.59529,129.05211,4769.84381,6.13023,71.49157,26.42718,1
868,2,7643.90503,13964.11813,135.09883,3189.96366,4.52702,55.66758,38.39149,1
869,2,8535.33239,9095.70165,123.29832,633.45617,5.22543,10.38824,25.35154,1
870,2,10548.3773,7617.77209,134.03804,4307.67472,5.38511,67.67166,19.5958,1
871,2,11573.23085,631.2983,137.14264,4375.41516,5.09239,60.63345,25.40976,1
872,2,11616.5039,8603.33519,129.60043,1262.62722,5.71285,26.4122,48.14396,1
873,2,12225.09907,11759.35849,133.02988,6105.51289,5.56001,62.34119,15.30151,1
874,2,12388.88596,7984.94605,128.81668,6986.08334,5.98008,83.5727,17.02749,1
875,2,12623.88126,5826.53247,136.6115,983.32901,5.15109,14.47223,27.61849,1
876,2,13027.55256,8976.11345,132.03473,3010.27111,5.93984,42.29539,21.56582,1
877,2,14009.73717,9817.26009,134.92736,6687.01183,5.88588,72.76014,17.94338,1
878,2,14607.2494,4892.02581,136.42319,5483.3338,5.30255,72.93825,24.80938,1
879,2,15438.82878,11974.17646,136.09227,1700.85407,4.71434,30.76808,23.97278,1
880,2,16097.79585,3656.75536,139.60397,2568.78355,5.20902,33.0965,22.33653,1
881,2,16464.37716,10080.85791,135.58879,385.51466,5.24869,5.11257,18.37715,1
882,2,18630.39402,11495.79997,142.88715,1287.03742,4.81428,23.26941,29.67811,1
883,2,18863.34569,5320.88766,155.90837,1923.94454,5.33956,22.85281,20.53406,1
884,2,21237.2984,7660.0998,130.93482,1061.63803,4.83246,24.56776,36.09537,1
885,2,22343.08898,14203.04588,138.14793,828.45858,4.73042,14.10099,20.28637,1
886,3,5717.48034,7810.005,136.42944,872.74724,5.05664,20.16311,32.69209,1
887,3,6754.74506,7990.47097,145.60109,1813.07941,5.61224,30.00188,26.11405,1
888,3,8397.84077,3312.2555,130.64857,2131.61243,5.10736,39.30295,21.87514,1
889,3,17358.06132,8000.92766,130.93854,3197.27288,5.07586,53.50885,44.7349,1
890,3,18190.8894,5013.55962,128.40439,2074.63847,7.08832,44.48256,37.81706,1
891,4,9448.26626,837.00405,115.36983,689.28314,4.82351,12.95477,27.17986,1
892,4,12670.22351,5822.76814,134.37566,2897.89835,5.57683,33.63205,29.66341,1
893,4,18909.55248,5394.66789,149.34801,5294.70578,6.02549,66.91593,18.29062,1
894,4,20327.82841,6989.96773,136.48151,3248.10234,5.20189,48.45615,24.65557,1
895,5,3490.83628,3331.68704,133.69132,979.00982,4.45639,21.41985,41.64316,1
896,5,7841.13927,6665.00018,96.33039,124.62261,5.80875,5.88492,31.63503,1
897,7,9449.97104,807.64546,120.49073,746.51176,4.75031,12.82834,22.84501,1
898,7,20108.02206,12931.81987,139.03705,1572.16846,4.48451,26.60709,46.05537,1
899,9,2065.23326,5067.70329,115.59822,514.33227,5.30011,15.15937,35.51026,1
900,9,3506.24785,3300.85389,117.1503,505.83625,4.52928,12.15796,33.55481,1
901,9,4470.8816,1153.95341,115.67261,170.19429,4.70703,4.32415,37.948,1
902,10,3990.32477,10631.89387,164.35754,190.71727,4.24105,4.67751,43.10342,1
903,11,2346.52009,4332.85,143.91998,338.16882,5.50718,7.68464,51.20137,1
904,11,12667.58763,5891.53693,130.5747,127.12259,4.95999,2.32149,32.33655,1
242,12,18554.68684,5092.76582,354.30272,329.51375,4.99029,4.30443,81.80423,1
243,12,22347.15905,14283.66871,94.13927,66.93099,4.68158,1.35028,21.99866,1
905,13,6564.53622,9208.95033,139.71696,414.97727,4.83105,8.55413,46.64968,1
906,13,8399.72583,3300.62855,137.5268,695.2494,5.0433,11.94502,27.28022,1
907,14,12218.00993,11699.91609,125.77728,156.42528,4.84514,2.59793,31.73854,1
307,16,4408.36438,1198.75102,117.09238,51.74349,4.50305,1.39116,33.88832,1
908,16,10623.74352,11233.91134,120.56409,420.88984,4.64618,8.67322,35.35658,1
909,16,21244.4057,7698.90321,127.61011,594.4747,4.79305,14.17143,37.34404,1
330,17,6714.92656,8081.37316,86.66809,35.59202,5.85353,1.44346,30.8666,1
346,18,4773.3225,13398.72282,128.19087,112.05719,5.20477,2.44206,27.75409,1
369,19,7256.53273,7127.52475,116.47373,60.12593,6.76088,2.29208,37.45632,1
910,20,18865.85702,3955.18778,124.3007,900.37441,5.15783,15.25954,22.14872,1
911,22,5758.04601,7786.30831,130.03067,439.43903,4.94263,9.43409,33.18231,1
436,23,921.28721,7117.86279,115.49416,40.70139,5.22877,1.3131,38.4261,1
912,28,14019.46657,9812.1228,156.67138,398.79541,5.41038,4.98944,38.48221,1
538,29,4521.49849,14460.74509,178.54153,59.76054,3.87969,1.10072,48.41695,1
539,29,4798.71871,13482.2871,130.64297,87.65159,3.84992,1.70156,29.20058,1
913,29,20321.56375,7022.89164,125.89322,509.77662,5.22813,9.14185,29.00825,1
914,30,4503.03068,14518.34827,124.50262,258.37693,4.05803,6.42189,35.81333,1
