"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
892,4,11930.16289,6121.96982,149.02376,2013.52405,5.03807,33.26268,30.37587,1
893,4,21509.52282,11221.23449,157.33677,565.39042,4.1217,11.91067,38.95602,1
894,5,1080.25413,13128.9285,168.98643,1331.89105,4.3849,23.28985,45.83022,1
895,5,5298.05345,5065.96792,179.79586,2401.95481,5.00982,31.11434,36.22214,1
896,5,9666.73,9560.64034,171.44885,1537.77321,4.59256,25.3952,44.66912,1
897,5,22301.92803,1669.14755,142.15153,480.3048,4.24112,12.01851,49.36284,1
898,6,988.12288,11354.14839,191.43008,387.75633,4.57298,6.22697,48.97827,1
899,6,2524.83018,6374.45283,134.2343,492.81573,4.56868,10.15409,47.94527,1
900,6,9898.31207,760.39766,153.43662,2345.14856,4.86642,35.11876,32.42658,1
901,7,1789.73072,505.55874,186.13821,376.44768,3.89903,5.03703,49.21145,1
902,7,2481.92687,6407.09014,173.80174,516.26418,4.28694,9.43264,46.58889,1
903,7,20091.71719,1991.41985,132.69174,332.14301,4.51486,7.27383,30.71432,1
904,7,21475.51674,11265.77335,129.97555,324.29454,4.42122,8.6563,47.59792,1
905,8,15019.89651,12744.55828,157.49289,2514.79699,4.73239,34.79477,35.31522,1
181,9,5080.92213,8222.23625,78.71978,28.39179,5.2347,1.44109,32.23474,1
906,9,4894.77281,2147.69051,164.00366,850.75955,4.41288,15.36789,34.87159,1
907,9,5714.75222,1139.57549,131.0014,549.92778,4.65454,14.2632,43.69089,1
217,10,20093.35785,2091.3485,94.83098,35.62094,4.64947,1.04673,30.90081,1
908,12,4875.49199,2195.7972,141.46627,487.98493,4.64198,10.44805,45.84582,1
909,12,13252.49102,2132.35345,137.46531,1113.56687,5.17247,21.51823,24.70958,1
910,13,15187.10872,9017.74564,132.97809,212.25565,4.66508,5.89733,33.36529,1
911,13,19607.81982,929.8083,116.10978,123.85255,4.55216,3.79411,43.84427,1
912,13,21455.19941,11228.34075,134.54572,369.36947,4.24147,8.46744,40.79035,1
288,14,5804.95854,1189.60953,121.89484,47.39825,4.83171,1.18067,35.6964,1
295,14,11998.01178,6177.68949,147.56553,66.98855,4.85826,1.71928,41.62086,1
301,15,931.37766,5932.32586,117.88474,55.74411,4.42813,1.4276,32.79,1
913,15,20176.26649,1984.88936,196.34757,326.271,3.90455,5.51753,40.59239,1
322,16,1114.20271,11315.2626,212.70848,83.87176,4.25281,1.71664,59.36496,1
914,16,5011.49067,13965.86655,164.0161,1232.25313,4.40358,21.16112,51.89564,1
915,17,17796.25067,2479.94321,157.17375,170.48076,4.37382,2.47814,33.37825,1
916,18,2469.24355,2858.41673,147.61243,1150.90638,5.05258,27.23017,62.72183,1
917,18,15216.05408,8989.61767,155.16389,1874.45233,4.98967,23.58225,30.96734,1
394,19,13306.57499,2199.59698,167.24428,83.37146,4.70755,1.8808,44.01664,1
400,19,21558.56006,11316.03684,206.89698,85.1851,3.82052,1.5607,53.60547,1
918,19,14040.05493,1889.56924,139.38317,219.45964,5.29428,5.37048,31.72971,1
435,22,1335.28902,12403.29903,264.56649,107.00022,4.29614,2.03301,75.92865,1
919,22,20839.87857,12716.59467,132.13135,339.33711,4.482,8.64584,38.39364,1
920,25,6063.87362,11602.70367,169.22863,680.20009,4.69806,9.94774,31.69958,1
921,25,11966.12847,6090.35736,162.86394,807.27127,5.23127,12.52743,57.87852,1
922,28,11883.83376,5479.16235,325.59289,873.85051,2.9302,6.14426,46.5281,1
923,28,22336.56999,1616.73226,134.22882,183.64584,4.24379,4.96065,35.75938,1
564,29,9584.16097,9589.9475,35.8918,22.35126,5.18565,1.31643,18.25724,1
924,29,2483.44971,6325.98005,142.60739,93.22143,4.48807,2.38497,52.78944,1
925,29,18131.90943,5417.64355,145.96342,152.9229,4.63289,4.04426,40.24155,1
583,30,11844.69668,5570.651,240.94472,141.59021,3.87825,2.1762,54.46806,1
926,30,13997.14666,1945.79916,156.19767,1416.68883,5.10192,22.20324,37.92011,1
606,31,20178.8099,2066.9302,119.07902,42.16438,4.8062,1.22255,37.96693,1
927,31,11916.47933,5592.3415,248.64366,285.30616,4.81172,5.20835,60.95176,1
613,32,5658.40841,1087.80503,108.15335,43.00365,4.83646,1.05254,31.85808,1
928,34,2016.43922,2180.24111,145.11227,233.20123,4.8524,6.66096,41.27716,1
929,34,4879.91811,2073.38418,157.10455,105.28505,4.46251,2.89721,30.91962,1
930,36,5307.92199,5139.28001,151.02813,1299.92862,5.06117,19.27092,41.29268,1
931,36,9932.20882,788.42401,157.64608,403.07685,4.38609,7.40503,44.03661,1
932,38,20101.09265,1925.1349,141.94013,97.51798,4.69604,2.26796,46.23266,1
933,39,1828.05539,503.8299,158.73926,374.0068,4.32532,7.67037,41.62928,1
934,40,6097.88697,11677.53153,171.4501,306.23064,4.67318,5.08922,43.70326,1
935,41,22337.6307,1716.89997,161.50488,97.48451,4.09853,2.41695,57.1162,1
936,42,11883.65774,6028.87349,181.17151,147.56184,4.81597,3.23554,44.12075,1
770,43,9659.25502,9647.92867,141.50301,39.05169,4.3205,0.94721,45.39543,1
820,47,22223.59282,1614.62722,137.97161,43.19948,4.33687,1.24269,45.29702,1
839,49,9709.79283,9473.15197,155.85356,53.63626,4.69238,1.14717,44.32023,1
