"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1,2,3682.39657,9471.45536,149.65918,187.53607,4.89204,2.32072,23.16159,1
12,2,8895.53789,3402.16928,164.85393,65.91822,4.50221,1.44128,45.29723,1
916,2,3858.42946,5730.08454,153.88443,1623.34433,5.13354,22.04702,29.58222,1
917,2,4941.64434,5173.5213,162.36503,4965.7327,4.98817,70.67354,26.94374,1
918,2,5102.15152,819.65216,161.01259,3322.70344,4.74758,47.89479,26.13794,1
919,2,6566.26138,7565.93822,179.02837,1281.21968,4.70713,18.73626,40.01207,1
920,2,6887.83779,6031.33266,179.4603,1274.29907,5.28879,18.0118,29.56416,1
921,2,7542.60696,13415.65196,173.9916,1138.38192,6.03747,11.53539,24.40013,1
922,2,7947.1518,11493.23848,158.22638,3976.2247,5.61062,51.18027,26.83403,1
923,2,8055.98801,2542.92636,159.56554,2094.46854,4.70371,35.46044,45.04983,1
924,2,8225.3216,4787.08432,143.88005,666.51702,5.7155,10.85423,19.69793,1
925,2,8482.09443,6487.67799,172.29622,3143.26697,5.47243,37.1603,30.31277,1
926,2,8882.38716,10680.61328,164.36043,7183.68191,5.95828,72.97654,17.77771,1
927,2,9518.02124,4393.44901,159.10726,2088.65325,5.06102,35.29103,31.01397,1
928,2,10250.86023,1036.25811,164.87953,4236.87734,5.01162,50.80538,28.49081,1
929,2,12179.02574,766.45465,182.64374,542.33637,4.96377,10.08713,48.60256,1
930,2,12125.66638,12540.66918,137.60763,420.74009,4.99249,7.85137,29.49437,1
931,2,12923.43714,8519.78045,178.42093,342.95106,5.67772,5.74117,33.66791,1
932,2,13197.21628,515.21778,150.13332,757.47609,4.51994,16.57351,36.20249,1
933,2,13186.97848,8389.87138,351.10663,1322.64916,3.60652,12.0659,64.65271,1
934,2,13673.4766,2891.17512,171.6689,3042.91207,4.82741,39.08236,28.97589,1
935,2,13685.62596,11490.71144,168.20711,5020.55729,5.40835,63.05111,26.9671,1
936,2,13825.26945,12960.9623,163.9932,4062.29582,5.15425,53.33509,46.67444,1
937,2,15628.37769,13869.19038,173.90867,1448.8674,5.46513,24.59373,48.38445,1
938,2,15734.81277,12176.07443,164.05668,3274.70979,4.89903,45.23309,31.4883,1
939,2,16037.31348,13677.8891,297.47593,472.18212,4.09473,6.50314,61.25674,1
940,2,18440.20282,9300.85171,164.48256,7085.91757,5.34801,85.48306,29.14717,1
941,2,20751.27552,6960.00606,162.38103,3829.58235,4.98701,57.31158,33.6844,1
942,2,21655.20408,9547.57148,173.70235,536.71273,4.84249,7.12622,29.30852,1
943,2,22015.79416,4961.41793,165.80511,1995.32617,5.07836,29.19686,32.21488,1
36,3,7484.99242,13446.21889,153.31431,60.10139,5.03032,1.71514,47.4829,1
45,3,13368.56356,8317.16459,267.18509,309.13635,5.05023,4.78548,57.26631,1
944,3,13042.70003,8426.23229,315.25943,979.86684,3.13061,9.94062,49.30704,1
945,3,17188.89022,4923.66831,164.06778,1261.86698,4.53067,20.78383,35.89953,1
946,3,17222.02992,7252.28631,168.9626,846.64427,5.79058,8.94791,20.99384,1
947,4,3845.17788,2905.83754,140.66287,737.2812,4.96408,13.08402,25.52719,1
