"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
951,2,1745.74177,13497.72005,129.12271,583.94284,4.71723,10.0507,25.60637,1
952,2,2720.62245,1308.71653,131.96302,2139.68654,4.68465,35.35959,24.05626,1
953,2,3178.72892,3125.2479,131.47352,2106.44288,4.70575,31.68658,32.25199,1
954,2,4607.77781,13584.75424,129.31717,2585.5511,4.64457,36.73157,23.26252,1
955,2,5230.2909,11475.74792,141.55958,3166.20742,4.85308,39.4087,21.9435,1
956,2,5595.24567,5599.83054,136.23996,5767.72411,5.12829,73.71756,25.33353,1
957,2,7549.06152,8791.89108,145.00257,5328.98568,5.05592,69.59953,39.67959,1
958,2,9116.61028,3013.49802,144.76848,6999.1556,4.99718,84.12272,27.75141,1
959,2,10130.01374,9356.79136,143.08771,4438.05333,5.16615,64.17704,19.45604,1
960,2,10712.45476,12389.2667,146.03861,1051.95507,4.66062,17.25889,23.98473,1
961,2,11271.63098,13688.97231,132.71123,7393.32583,5.14786,86.30245,23.64228,1
962,2,13073.38163,1860.0644,151.94765,1472.15238,4.59446,23.15046,24.54164,1
963,2,13002.73329,4285.92921,141.11933,2010.11807,4.81024,33.45369,24.13313,1
964,2,13371.9018,8262.38529,142.22025,1689.55699,4.84813,30.23834,28.61644,1
965,2,13324.69162,13400.68528,139.96609,1225.04333,5.10936,23.6519,33.87443,1
966,2,14102.62748,5022.50057,146.47472,1850.53586,5.08531,31.22342,30.44951,1
967,2,14134.3368,14139.13181,143.0354,7392.6075,5.06227,89.47643,21.87641,1
968,2,14377.3412,13122.36542,139.23827,5356.70108,5.38376,72.98923,27.37916,1
969,2,15067.79601,8342.17046,136.32089,2932.08116,4.9947,54.20002,28.06112,1
970,2,15435.88547,6689.05551,142.36234,2672.64353,5.50495,28.62068,24.11298,1
971,2,16715.28081,9294.68295,133.10257,2634.92404,4.91644,46.81495,16.97607,1
972,2,16929.84929,1531.12006,146.2953,1236.89051,4.43963,26.78106,31.18584,1
973,2,19453.2034,8626.50368,141.44088,1540.30801,4.98233,20.29103,19.8024,1
974,2,20730.11731,13535.55555,139.50074,2612.98283,4.40521,41.91876,31.39697,1
975,2,21084.86356,842.79711,139.90272,815.45145,4.67926,15.56965,26.21701,1
976,4,13755.11893,12181.05901,140.02187,5628.49039,5.41662,73.11346,55.81017,1
977,4,20995.02374,2107.99635,137.64389,796.85199,4.72056,17.33995,23.63112,1
978,4,21138.43164,11609.33404,138.41132,3763.72221,4.6178,63.47112,50.02364,1
979,4,22374.89275,9500.22915,128.8149,307.88441,4.80404,6.70448,39.36941,1
980,6,1759.76521,496.54962,127.87116,244.39074,4.64293,6.5498,39.3673,1
981,6,4126.21598,2532.4198,144.25342,713.12736,4.41931,15.0944,43.0634,1
982,8,4605.47498,13608.08962,131.65415,1512.52939,4.58925,24.07311,28.38456,1
983,9,5212.3998,11481.74711,142.32512,1515.16666,4.63734,24.87623,33.31804,1
984,11,16916.69921,1529.25494,135.026,1000.86095,4.38358,22.54165,28.28362,1
985,12,2723.60463,1283.71754,127.71854,2337.78647,4.89482,34.81013,18.6357,1
986,12,16687.78977,9315.31731,122.8732,339.03414,4.93354,8.22593,33.96354,1
264,13,14149.314,4918.0533,169.91024,73.29583,4.23204,1.76958,48.09716,1
987,13,8766.93629,1704.53274,135.99168,361.98007,4.6412,7.69352,25.32676,1
988,13,13045.94799,4218.23682,148.40407,122.09909,4.38091,2.78567,43.94754,1
989,13,16710.27204,9228.39639,141.43023,204.62702,4.75227,4.35149,43.93332,1
990,16,12972.61584,4221.10878,177.21381,150.56198,4.22065,2.67398,31.10403,1
991,16,21031.19033,827.77621,154.9711,145.2455,4.63335,2.74323,49.52352,1
992,18,2603.53926,13090.6319,148.55369,167.69771,3.84584,3.43426,31.01745,1
993,19,20704.65097,13542.57605,140.81803,1233.93577,4.52263,18.20319,25.38862,1
994,20,19989.13265,947.0851,123.24634,221.19794,4.43407,6.82334,31.31042,1
431,21,20893.5695,2112.44358,151.18578,47.40175,4.15366,1.26837,48.28058,1
995,21,3189.00729,3112.70124,121.81724,827.5429,4.6505,17.50148,27.31349,1
996,21,19632.17443,3360.49933,138.38731,1380.0285,4.52002,30.56245,51.35966,1
997,23,735.47582,8806.51801,169.47459,145.9305,4.30195,2.95065,46.08178,1
998,23,22256.88222,4627.72864,141.67899,681.6357,4.52327,14.93201,35.09626,1
999,26,13375.70418,8277.54239,135.27214,943.44521,5.02338,14.46716,36.56189,1
1000,26,19711.83864,3373.28354,141.90414,109.33992,4.23425,2.5817,42.64214,1
1001,28,14119.93835,5020.61272,159.16332,518.4751,5.48839,6.1156,24.3364,1
1002,33,15075.65769,8321.94791,138.31873,897.48941,5.18601,13.58124,23.23451,1
1003,34,2962.10945,8163.41406,134.75206,244.66589,4.48104,5.06771,35.23393,1
698,35,10040.75799,9312.408,265.264,125.02533,3.28055,1.73845,61.24705,1
724,37,1659.3973,504.75069,113.68983,42.89999,4.73268,1.14713,34.72402,1
762,39,2664.77711,13196.47137,157.2354,50.67714,4.22747,1.15602,46.7586,1
780,39,21192.86162,11549.42399,112.24356,74.46018,4.84284,1.65174,26.72661,1
909,48,3230.05823,3100.11028,138.61462,48.83519,4.45671,1.28862,42.44182,1
1004,48,2878.61316,8134.52936,110.00632,81.51548,4.53443,2.71768,27.54602,1
945,50,14159.08952,14142.37111,96.32059,55.01006,4.4069,1.07509,24.09757,1
