"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
827,2,3098.14716,9400.59965,132.86473,493.56606,4.54733,12.61222,30.84193,1
828,2,4744.54377,10560.63053,148.74255,2652.58637,4.99626,43.81806,37.19069,1
829,2,5943.80621,12281.27077,137.48977,2737.80158,4.73266,40.9597,21.0155,1
830,2,6307.28962,3156.57794,125.28384,328.03638,5.42239,4.29432,18.42534,1
831,2,7459.97267,11195.89147,128.29602,1436.95924,5.22804,29.65685,23.5555,1
832,2,8071.42139,11272.56839,127.41541,687.86154,5.56389,16.15124,39.56298,1
833,2,10340.55683,5032.40968,142.68581,5015.84778,5.64156,80.01736,19.67817,1
834,2,10774.7257,10994.72456,140.972,629.2272,5.25279,9.54386,33.98687,1
835,2,12239.11888,6529.5771,110.62041,151.39007,5.1145,4.56146,28.51891,1
836,2,12320.70972,8946.81876,172.53667,1988.98981,6.15598,27.55598,15.74696,1
837,2,12283.50575,12141.09175,156.81435,460.11721,4.69149,9.41254,31.9701,1
838,2,13226.68098,13260.51768,127.48357,1323.99711,5.6741,15.55901,17.47697,1
839,2,13888.93562,11634.86839,131.71096,1318.55617,6.48936,13.30753,14.91358,1
840,2,14023.62435,925.35071,129.90259,1395.08289,4.96406,24.05701,30.44584,1
841,2,14297.49116,12889.59709,135.77493,853.3697,5.74888,12.44213,22.40021,1
842,2,14534.87813,6016.58176,132.83711,725.43667,5.11334,13.57238,24.70052,1
843,2,14931.95129,8157.96773,131.10113,1139.14308,5.03984,21.33707,31.35754,1
844,2,15061.76319,4150.37735,139.04875,4675.59719,5.55889,57.36549,40.24153,1
845,2,15060.39095,11281.20403,132.92115,2369.1328,5.29575,35.55902,18.97008,1
846,2,17973.19892,3666.14393,134.75174,2693.12094,5.03312,37.83372,20.50133,1
847,2,18081.33637,2070.10978,140.52689,1478.64486,4.80889,24.51921,25.80009,1
848,2,18155.57641,14204.12455,176.99084,3551.73036,4.9609,57.00474,25.00327,1
849,2,18976.94066,7473.17393,132.04311,2324.12175,5.31062,38.37876,24.48493,1
850,2,19966.13512,6534.60821,133.28434,1839.72246,5.26164,37.31908,28.97327,1
851,2,20818.1655,7734.96166,138.44985,1803.37788,5.08714,30.31907,24.50133,1
852,2,21179.04112,13882.61961,148.95091,3436.99333,4.61307,51.7022,35.50493,1
853,4,4298.87934,2586.4276,143.17231,287.02077,4.45828,6.74951,41.81241,1
854,4,4762.58995,10973.50219,113.19451,161.25343,4.99684,4.13278,31.78391,1
855,4,5277.0067,8662.16467,112.21462,116.26736,4.80583,3.3097,30.45448,1
856,4,7687.53071,8014.92593,128.65135,5644.04298,5.34495,76.94839,20.71728,1
857,4,13933.6013,9849.14728,127.32383,841.4916,5.45023,10.9156,21.89178,1
858,4,21962.15802,7857.47594,120.54405,418.79837,5.21413,10.2406,25.95268,1
859,5,7490.9121,11169.49361,171.33353,779.61518,4.75544,13.84687,70.46114,1
860,5,12239.14379,12101.21583,139.77343,975.30345,5.23223,17.05793,22.79324,1
861,5,12281.85402,8965.3088,127.00373,2152.5734,5.87564,43.44247,26.46736,1
862,5,13242.93957,14447.76151,130.8488,1589.47145,4.56268,32.2893,26.51496,1
863,5,19951.36195,6535.17049,141.08006,1819.79596,5.09233,35.96958,38.8993,1
864,6,20800.82162,7717.44235,132.26543,1366.4391,5.09162,24.43289,30.39682,1
865,7,18215.9794,7269.73654,127.88525,159.67826,5.1103,4.97486,38.55348,1
145,8,4177.3426,2608.66924,87.823,36.14337,5.06127,1.86374,34.28608,1
153,8,12557.67871,8952.916,286.53922,203.78092,5.67001,3.61534,75.33719,1
866,8,7959.74079,11237.33368,218.65979,373.31056,4.56446,6.71053,46.86488,1
167,9,7644.56295,11194.65093,280.87216,214.8593,3.98908,4.09323,76.47944,1
867,9,10587.63833,5138.77878,369.91341,546.81011,2.97227,4.49488,66.79507,1
868,9,13273.83929,13228.58579,141.40796,263.30387,5.40253,4.10851,30.70495,1
869,10,942.2284,1917.04831,124.69524,103.38258,4.12634,1.99898,27.44227,1
870,10,1113.01595,8243.55233,127.44059,1099.73205,4.66671,21.54728,24.51588,1
871,10,22011.66682,7897.69507,108.29175,200.6551,5.47952,6.05377,38.17372,1
872,11,6208.41648,14378.49,111.10637,356.25507,4.36707,9.05295,31.27082,1
873,11,18043.84585,14235.31661,179.45604,2019.9527,4.80004,29.1774,22.54422,1
874,12,12798.4995,8815.84096,162.3754,315.23018,6.4915,7.63081,46.40518,1
875,13,12872.94772,8811.33961,120.88512,924.6855,6.13669,19.82891,28.50386,1
876,13,18164.96199,7230.96456,124.54217,138.27186,5.0553,3.14388,35.96284,1
877,14,4735.68619,10660.74474,216.91712,662.15911,4.42827,11.27071,42.05995,1
292,15,10753.53293,5105.99381,246.56999,155.92192,4.61615,3.10193,65.71347,1
878,15,3090.0534,9356.17862,124.30244,474.05642,4.57719,13.10604,53.38963,1
879,15,10409.50061,5033.94443,171.32968,489.26558,4.99074,11.33797,45.3704,1
880,15,15448.93577,5283.87694,132.97598,1564.63958,4.82598,32.92146,40.38924,1
881,16,17939.10965,14280.19377,148.29221,268.09624,4.28971,5.60105,58.12819,1
882,16,19018.06231,7446.61903,126.75582,250.14871,5.46395,6.13854,32.02653,1
883,17,3895.91136,7639.22354,133.89114,1379.17787,5.13759,26.0225,30.4998,1
884,17,11669.75671,9530.65807,103.68959,71.04891,5.31959,2.85079,34.21563,1
369,19,12693.90308,8841.46533,267.75779,223.53091,4.25846,3.58544,61.46613,1
885,19,21183.69401,13897.64152,126.87686,629.94814,4.56454,11.35322,32.15885,1
886,20,17963.62975,3689.65616,137.72344,987.16953,4.94158,15.54522,27.40486,1
887,20,21934.47157,7890.84416,116.6554,232.57716,5.34343,6.94937,41.59493,1
424,22,13967.27061,897.87433,149.37815,64.03976,4.41098,1.53123,41.53246,1
472,25,14040.88431,858.75315,162.76957,66.7153,4.45599,1.75529,48.34937,1
888,25,18268.76351,14153.2961,141.94758,977.15559,4.63334,15.24794,18.6494,1
889,27,3128.29093,9353.77955,110.13524,531.35329,4.6368,15.29915,25.64933,1
890,27,15572.89677,803.45327,121.06954,708.95328,4.59028,15.64659,32.64531,1
891,28,10646.21769,5053.5098,316.17581,320.50918,4.12476,4.84435,80.62798,1
892,28,13856.45622,9792.39304,126.96377,154.63485,4.88705,4.26036,44.55022,1
549,29,14011.01728,985.26594,118.32415,63.68045,4.955,1.62328,31.52648,1
893,29,5923.31245,12282.60175,130.12113,1064.73503,4.79199,19.8618,30.52945,1
894,29,6215.83087,14440.43839,114.26504,166.64754,4.20248,3.75966,26.08094,1
895,30,14563.38543,5990.32131,142.26231,406.89633,5.41453,6.07346,26.81612,1
896,30,15516.02147,822.85134,133.07251,167.38081,4.77084,4.24974,38.75874,1
580,31,12318.63162,6626.94087,126.94018,42.06782,4.80367,1.49348,44.6735,1
897,31,1003.81435,1960.98633,127.7521,176.86393,4.21118,5.09042,35.26119,1
898,31,17975.40286,14251.06587,151.17299,414.08832,4.5823,6.97751,37.07581,1
899,32,18080.16757,14251.76771,209.34081,469.55141,3.95553,5.63755,42.46047,1
642,35,13315.42296,14358.13946,124.24643,39.03352,4.44583,1.01636,39.57781,1
900,42,15061.66338,11299.00542,134.02213,613.89521,4.67412,10.80147,42.03171,1
805,49,4769.14757,10767.61662,228.93451,261.30538,3.97164,3.89649,43.9841,1
808,49,10451.30822,5124.40803,244.0389,139.68903,4.20642,2.06976,54.54178,1
817,50,3814.80476,7711.08758,161.95997,77.15344,4.57319,1.74708,43.00512,1
823,50,15488.57903,688.98771,130.40567,39.4379,4.41473,1.12112,43.15019,1
