"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
789,11,16631.54634,8069.25419,269.86039,1402.68609,3.81906,20.16435,52.53802,1
790,12,7896.00284,9673.35166,155.57138,1074.34292,4.95898,19.57089,47.88077,1
791,12,10179.86526,11166.74375,125.8038,2496.62177,4.99721,32.40073,19.09688,1
792,12,16625.21922,8366.56069,140.6573,1148.92232,5.14325,21.02346,44.30254,1
793,14,3934.16932,10078.01242,124.37509,904.29696,4.77164,19.13998,26.43184,1
794,15,16749.66971,5112.79687,162.74379,871.00071,5.64736,11.50405,34.1922,1
303,16,20999.11108,2369.05404,188.29047,63.92828,4.69416,1.51992,57.24308,1
795,17,1237.23306,9988.94694,129.18107,1986.99827,4.74355,35.1444,36.56697,1
796,17,3862.90547,10009.00069,133.89907,87.16605,4.35537,2.47092,44.22775,1
797,18,8293.01681,13144.0346,126.65626,291.90547,4.18762,6.3166,37.0842,1
798,19,8281.05071,13096.4806,124.88385,424.53545,4.24478,8.44595,23.1911,1
799,19,10245.13893,3014.71331,151.03118,2026.31757,4.93955,30.24236,28.53922,1
379,21,20890.36551,2297.17104,143.16412,44.37786,4.25419,1.34885,48.28343,1
800,23,8927.0509,7471.24045,125.86816,248.12053,5.21214,5.81606,20.67506,1
801,23,14117.74621,10581.7255,129.30502,650.87437,4.93813,14.09199,29.10649,1
802,25,16646.31878,8399.62936,124.81435,618.50588,5.12521,12.70346,30.02547,1
441,26,5193.27154,4567.22167,153.04372,56.88062,4.29598,1.21243,42.441,1
803,29,21617.95525,13307.06592,110.59577,122.56507,4.0961,3.49106,33.81226,1
804,30,4746.68344,13570.41192,146.58009,231.8002,4.16592,5.32958,37.14005,1
805,32,16468.83566,3333.44396,89.93667,70.40739,4.5238,2.32733,22.10136,1
806,36,7868.83782,9674.85615,130.62285,343.57865,4.83116,7.00952,35.31176,1
807,39,16597.34166,8008.7392,237.51145,259.10855,4.36932,4.49466,52.01542,1
635,40,18956.33316,7308.31917,205.2806,69.44584,4.21386,1.38948,58.2992,1
656,42,11353.4271,3836.83415,102.12845,42.35691,4.34419,1.22222,31.46972,1
808,44,10165.67886,11165.95281,127.71263,344.2242,5.11283,6.33775,21.84968,1
716,48,4829.42981,13357.93207,127.06427,123.72892,5.64671,1.83692,22.95975,1
743,50,14080.60917,10525.3481,145.14305,55.83965,4.61811,1.1062,38.88265,1
750,50,21077.97105,13758.32506,138.14956,99.37558,5.07628,1.68379,28.66532,1
