"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
945,2,11408.81489,6306.96298,145.61259,1848.50119,5.53769,33.83829,34.51472,1
946,2,14181.19104,10235.49835,142.54123,2672.94578,4.77846,42.17795,23.42732,1
947,2,14961.97409,13927.32626,130.98486,1034.08911,4.40644,16.17186,19.84559,1
948,2,16145.08252,3451.75237,145.30382,4994.66453,5.42379,50.72432,21.83744,1
949,2,16387.95061,11948.24458,133.63203,5222.57405,5.288,65.61401,19.02335,1
950,2,18497.06687,3560.37575,236.4031,1097.54832,4.84484,17.49991,53.118,1
951,2,19624.73668,4772.12102,145.32905,1916.3637,5.62676,41.39798,30.50799,1
952,2,19913.98013,6153.90777,139.24133,2767.79183,4.91745,40.56686,22.52351,1
953,2,21511.26188,9059.14665,133.97332,2315.28536,4.84653,38.06435,28.10877,1
954,2,22139.27604,7321.15675,130.15505,1463.52072,5.22591,24.78148,19.22254,1
955,3,1832.30796,12731.79297,133.37898,258.57195,4.46094,4.99679,31.83855,1
956,3,4209.75276,854.41979,125.38322,770.05625,4.74168,13.72072,32.40313,1
957,3,5788.89031,1971.97138,142.19056,951.52233,4.72756,14.61956,38.26567,1
958,3,6842.40122,14531.69634,125.35533,677.3608,4.42571,12.96022,32.36202,1
959,3,7119.50064,10612.64468,123.35675,203.92657,4.86406,5.96576,36.10359,1
960,3,7858.31978,2388.6734,141.96734,3158.16281,5.01933,42.27774,21.6355,1
961,3,18683.39079,3582.86798,134.11056,4484.21434,5.47612,69.64126,24.04848,1
962,3,18577.55399,5222.63253,132.43667,2678.09234,5.09797,44.20124,32.14189,1
87,4,15763.29637,11405.19785,123.97884,91.37266,6.37562,2.82231,33.10275,1
963,4,7502.15716,7327.22399,148.65557,1354.23257,5.15579,28.30892,25.76854,1
964,4,10059.57538,2601.43917,194.40326,1612.53727,4.84108,26.70205,43.46822,1
965,4,16255.98652,1541.25697,147.40395,202.29244,4.1205,3.41644,33.3164,1
966,4,16384.39758,11948.37877,132.82124,2149.5706,5.40786,29.73811,29.08914,1
967,5,7126.65525,7353.24047,186.46563,554.2061,5.49077,9.89426,26.62114,1
968,5,9910.94608,2645.07853,152.45462,2126.12359,5.33255,27.02606,22.90597,1
969,5,15703.88834,11425.91795,107.08035,326.45943,6.06487,11.50088,31.58841,1
970,5,21847.91761,1319.13073,108.70016,168.62454,4.53496,5.35992,31.81024,1
971,7,11502.78485,6214.66292,267.74687,320.28049,4.49623,4.16649,48.87513,1
972,9,18277.02321,3544.73227,184.75094,1424.96041,5.3855,23.02434,42.74956,1
973,9,18238.64302,4278.33095,117.29713,293.94559,7.15926,5.08768,17.53949,1
974,9,22162.16181,7354.01544,135.05085,498.26998,4.69073,12.27718,45.05797,1
975,10,8715.91042,12249.10238,161.91716,310.60448,4.79431,4.90365,31.408,1
976,11,7186.15169,10616.18539,161.23764,149.33994,4.61486,3.1227,31.80006,1
977,11,14195.59233,10272.9232,133.66611,577.99661,4.73005,10.52405,32.19396,1
978,12,18382.70584,3539.60324,231.82135,1376.74547,4.77058,21.56305,67.72491,1
979,15,4368.64639,9765.6239,114.17291,122.17482,4.55512,3.90917,36.3273,1
980,15,11419.89028,6291.6674,157.41923,1132.83316,5.04684,20.18866,39.12397,1
372,16,18192.7152,11510.83155,106.2182,44.16807,4.77175,1.18754,31.77213,1
981,17,5490.79554,11592.84808,137.41288,1243.20825,4.94773,16.92883,35.79591,1
396,18,638.39489,13615.57491,190.3792,80.30194,3.91758,1.44274,47.94463,1
982,18,11961.22717,6051.05232,142.31941,1729.88946,6.58434,26.04319,20.40556,1
983,18,19618.92394,4700.27395,217.14662,511.39129,4.32619,7.23137,30.81779,1
419,19,5650.01443,843.21988,152.78678,51.09163,4.57864,1.74376,53.85697,1
483,22,9861.13431,1861.19115,134.47604,56.71732,5.07733,1.5931,40.032,1
984,22,19910.47659,6152.30679,142.56496,1441.74032,4.86914,20.98594,39.97348,1
985,22,22120.88871,7328.63949,121.1031,512.11566,4.59628,12.25862,31.50734,1
538,24,19607.1773,4214.56941,80.83294,34.58168,4.81358,1.36057,28.52508,1
986,24,11429.26657,6355.91513,129.1823,230.16226,5.98382,6.22807,33.05238,1
987,25,14946.91109,13942.32077,140.85201,520.42894,4.38367,9.13254,33.76232,1
627,29,11643.40363,6220.52143,394.60347,563.16944,1.94432,5.30209,72.34735,1
988,29,11789.77629,6151.09353,356.28035,1112.79419,2.88697,11.85611,72.01817,1
989,29,19643.93823,4827.46173,120.79324,202.42656,5.38917,4.4208,27.08749,1
990,30,7509.33209,7312.99448,141.54908,892.98149,5.13382,20.59481,33.96847,1
666,31,11647.22241,6137.85961,324.96317,503.9159,4.24744,6.51938,66.96218,1
991,34,21787.24608,10956.86174,126.1759,145.69731,4.42053,3.98562,32.49723,1
745,36,7894.45721,2335.90132,98.263,37.11835,5.08048,1.41699,34.53873,1
752,36,15997.85683,11618.673,564.66741,711.00231,1.71024,4.22466,92.83307,1
790,39,10339.03175,8446.33292,96.08697,35.42796,4.48816,1.2596,33.30619,1
831,42,14848.85044,13865.85559,87.97823,28.6366,4.66262,1.04136,32.65301,1
992,46,22124.23364,7391.79666,138.85785,132.12943,4.37452,3.64779,47.17911,1
909,49,21760.6257,10877.76246,192.31159,60.03228,4.32751,1.33059,57.93643,1
910,49,21945.04177,1322.77106,143.46536,61.36432,4.40859,0.94716,34.39511,1
912,50,3763.40359,7838.00977,183.64181,58.67422,4.90627,1.39267,56.39931,1
