"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
878,4,12491.01166,6916.70169,157.17397,274.43644,5.70358,5.75883,51.18169,1
879,4,13682.70207,2975.21721,169.85261,1729.2772,6.98352,25.10283,24.66053,1
880,4,14221.06961,2915.27117,288.26064,851.95477,4.26384,10.70561,51.43085,1
881,4,20382.827,13040.20536,131.19152,1555.70943,4.62451,33.57557,34.15953,1
882,4,21758.05003,945.5743,128.90494,247.97095,4.57974,7.20202,35.53159,1
68,5,3779.31784,11557.49427,463.10344,409.03015,2.22283,2.31251,67.99134,1
79,5,16554.44643,8043.76419,113.97762,46.81016,4.78857,1.29413,34.20301,1
883,5,12530.4575,6862.35477,136.50019,6820.75744,6.23014,78.15015,43.69772,1
884,5,14763.90411,13746.34142,141.8339,1594.05674,4.9475,23.90776,41.57479,1
885,6,3606.54166,11729.54468,138.8161,995.26975,4.99894,26.13342,56.04832,1
886,6,11659.80817,7395.04282,144.03988,553.05741,5.71636,11.1168,49.90973,1
887,6,13653.70757,2899.87959,145.5614,1925.50175,6.27195,36.10821,29.07985,1
888,6,20336.22128,8854.84018,137.65286,1262.80955,4.81033,25.69419,49.41151,1
889,7,13199.9897,13595.8771,147.64325,1299.67828,4.93006,22.57402,25.84304,1
890,7,18871.98899,1839.69575,127.99401,1254.29675,5.11592,23.71128,40.49057,1
891,8,17723.42152,5175.70631,143.85059,320.67597,4.93571,8.99144,42.56728,1
151,9,13763.95506,3159.72045,151.83673,125.64657,7.33489,2.33865,31.50725,1
892,9,14410.26062,2912.10782,144.43861,341.03697,6.22092,6.66743,37.88085,1
893,10,14148.49136,2975.23265,338.62751,1514.62563,3.9278,16.00934,53.47677,1
894,10,20703.55489,12530.40283,122.82147,510.04985,6.74538,10.29611,20.18393,1
188,11,11774.1885,7404.25679,185.02539,76.90154,5.2335,1.77901,52.61064,1
895,11,20307.83518,8807.77898,132.24217,268.34633,4.71764,4.82209,31.52059,1
222,12,20566.81942,12743.70696,310.77006,206.03801,4.40791,3.38645,81.70679,1
896,12,3695.90768,11508.25964,330.26051,348.03509,4.54926,5.37781,106.26201,1
897,12,11812.67407,7740.15055,488.22317,1719.74173,3.20091,11.09554,88.21738,1
898,12,20519.70282,12863.61475,304.06837,510.73489,4.28882,9.28173,80.97684,1
899,13,3637.61314,11582.07065,324.0854,571.59115,3.94045,8.0629,80.87005,1
900,13,20516.13064,10374.25531,139.95257,701.12764,4.75298,14.6461,35.78051,1
901,14,7245.30511,6995.27275,143.47874,372.40827,5.34049,9.07378,36.24645,1
902,14,16148.26172,11062.20437,139.01726,386.41699,4.56,9.37933,34.61113,1
903,15,13192.74487,3934.96594,131.17032,391.09667,5.97662,8.77864,26.25591,1
904,15,14272.04662,2976.74566,257.16292,403.77178,4.99209,4.55872,49.17445,1
905,16,11624.76991,7421.41297,123.6417,640.64949,6.40277,16.92195,27.73362,1
906,17,11697.50201,7551.91978,302.35762,668.23387,4.70695,10.44228,77.11571,1
907,19,4766.08757,13028.95371,107.19393,164.29671,4.33201,4.8715,34.28005,1
908,19,6155.77254,5344.63564,136.16977,129.02333,5.20603,2.69156,36.11788,1
387,20,18253.82204,4481.08016,108.88001,44.79015,5.11688,1.68043,36.80289,1
402,21,13768.91478,2926.77052,361.8259,436.33687,2.39278,3.02232,51.23762,1
909,22,3877.7247,11102.80405,117.02494,400.45521,5.45447,15.37778,34.24964,1
910,22,7302.18883,6989.27527,131.82531,184.10055,5.2147,4.54192,32.21336,1
911,22,21293.69831,6562.67223,179.20658,511.3743,4.5199,9.17028,41.94077,1
446,23,14047.06781,2888.07206,296.48545,202.20432,5.39305,3.37098,76.28374,1
450,23,17103.48142,8687.80034,143.05077,49.41897,4.7638,1.49289,46.67768,1
912,23,6222.99305,5364.34665,141.54723,1288.79976,5.20292,23.7799,33.29022,1
913,23,10754.75519,3814.81188,150.57719,568.84742,4.79635,8.07428,33.71923,1
914,23,18482.21953,8707.2446,135.60468,861.04757,4.80008,20.16096,43.05952,1
915,26,11875.64322,8047.01061,153.9652,1095.75172,5.25783,20.87661,75.41572,1
916,27,9613.19059,12090.81779,126.1829,133.38343,4.5114,3.00713,34.22704,1
917,29,3931.75878,11130.7422,112.08474,125.44763,5.00965,3.52798,32.81388,1
578,30,10878.49443,9627.56671,123.0034,60.25123,5.46179,1.46297,33.08103,1
918,30,13226.15774,13569.22505,124.63164,165.20407,4.92726,4.32562,33.08191,1
919,31,18762.97804,1869.3307,162.84317,145.58473,4.62285,2.62654,35.37272,1
607,32,3678.70901,11337.60826,694.25115,1036.60776,0.36252,2.78426,69.47468,1
636,33,20232.00301,8762.31229,114.93833,44.25158,4.69965,1.58058,38.77376,1
920,33,6362.53097,7464.4987,145.49381,158.09284,4.86614,4.06622,50.76513,1
640,34,1541.0726,1520.18767,111.39861,32.65132,4.30701,1.08981,39.94287,1
677,36,21244.73669,6644.61383,153.21802,70.13954,4.8005,1.52118,40.16819,1
681,37,10897.61391,9532.70916,68.90122,31.73149,5.36129,1.45353,25.99229,1
699,38,14700.04384,13767.94497,265.20125,108.7153,3.58594,1.49564,62.86596,1
921,38,20379.39726,13026.77438,127.83395,479.41832,4.55039,11.39098,29.32444,1
737,42,3700.9711,11647.3462,228.89698,84.3643,4.27424,2.16455,76.2263,1
922,42,17002.63184,8760.80712,145.67238,179.48967,4.85632,4.07678,37.30488,1
923,43,17790.53411,5159.76579,122.17848,113.94496,5.14389,2.79006,29.55705,1
764,44,6147.55611,5449.72791,203.17435,78.48482,4.02245,1.13304,48.171,1
774,44,21309.62986,6712.41083,139.393,58.63656,4.86067,1.16429,36.39589,1
924,44,13628.0462,2887.24563,159.85572,250.88464,4.95157,4.17998,32.21614,1
925,46,20541.65392,10352.76728,140.94388,156.85516,4.48742,3.79639,34.07683,1
825,49,6243.63747,7523.65308,125.24893,39.32333,5.00215,1.3847,44.58515,1
826,49,11933.55344,8134.72545,215.13914,117.57605,4.34399,1.26302,41.00673,1
840,50,16172.32627,11145.64299,136.1953,37.6571,4.76497,1.36298,51.05408,1
