"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
11,2,10858.05201,5390.78572,163.88914,112.59469,5.28823,2.10982,36.18677,1
864,2,2067.252,1794.36288,107.7779,3615.14855,6.01468,103.27283,33.31265,1
865,2,3867.94784,6897.55285,144.48012,2695.17691,5.05999,30.2275,20.36945,1
866,2,5374.45047,5638.38765,136.52932,2666.55258,5.02535,41.61634,23.63204,1
867,2,6121.60459,3860.27272,140.18754,676.5588,4.77298,11.35095,28.26882,1
868,2,6755.46124,2561.44749,302.14805,3058.83785,3.86215,45.0479,67.39788,1
869,2,6798.12708,2600.36706,317.05145,1888.07782,3.75246,26.39308,66.69091,1
870,2,8342.17065,8767.99089,151.2486,1113.32871,5.10561,18.86007,26.21496,1
871,2,8340.2312,12967.69762,146.32716,10121.23687,5.67625,99.53757,19.7602,1
872,2,9991.0333,7293.66495,147.4127,5192.83379,5.90543,64.83247,20.18681,1
873,2,10330.25848,12703.05909,143.20983,678.63401,5.22639,8.39847,34.98863,1
874,2,11330.07583,6116.34263,142.50849,5785.03788,5.65159,75.19553,22.1593,1
875,2,11570.23446,8324.70022,153.81266,3431.21703,6.10944,41.84091,17.30329,1
876,2,11924.76273,12388.50374,169.73901,951.77406,5.08453,12.38006,25.67164,1
877,2,12475.01415,8805.37247,146.05614,1486.7287,6.48123,18.00047,15.62689,1
878,2,13366.41193,12281.81158,147.75321,4803.27153,5.18728,57.90721,38.2381,1
879,2,13905.35832,6577.03813,138.82966,6882.70403,5.84642,71.01504,14.91994,1
880,2,14635.70557,10233.39954,136.3043,3779.15713,5.0363,59.25947,20.91203,1
881,2,15662.61419,5620.20494,139.63315,7849.53107,5.65779,81.73584,15.22655,1
882,2,16924.82305,11595.06094,135.82546,4252.32985,5.29544,65.81861,25.62019,1
883,2,17830.79215,1766.09128,135.96199,897.10257,4.6274,15.31857,32.42186,1
884,2,18006.42762,8783.38907,151.28578,5817.64064,5.61121,62.05221,18.60433,1
885,2,18770.1795,13401.06806,139.40356,2718.89943,4.58373,40.12292,20.88803,1
886,2,19505.34767,11490.54472,140.45926,2391.66138,5.16116,37.46354,39.28824,1
887,2,20348.52318,4660.62855,145.46195,3421.10511,4.8837,49.58228,25.18188,1
888,2,21220.05621,11041.63366,139.1689,784.99848,5.1686,14.2235,33.51493,1
28,3,1772.49827,2113.24993,299.51365,224.0508,4.98592,3.94096,80.0434,1
51,3,19689.38715,11902.91216,487.016,577.02806,1.54046,3.97289,81.70738,1
889,3,1833.70512,2057.76572,330.58287,923.53147,3.59197,11.13986,67.86346,1
890,3,2431.79068,8944.90417,145.19078,2146.80126,4.67175,34.71446,40.23239,1
891,3,5073.62696,13476.56875,139.42618,6185.41134,5.1259,70.74554,47.59649,1
892,3,6582.41918,2445.92846,136.15458,561.1799,6.65695,15.91146,29.77091,1
893,3,10772.73705,9812.19183,127.19374,548.2032,6.04017,6.20561,21.56489,1
894,4,10574.4372,8109.09204,130.89736,4666.88311,6.66626,54.29162,30.6491,1
895,4,20730.82334,8193.58578,156.66752,480.92592,5.07184,8.90246,26.89024,1
896,5,1885.59776,1959.37331,349.59494,2161.35346,3.33181,24.74646,84.58128,1
897,5,1821.11446,2018.50023,350.29655,1501.67218,3.51188,18.52039,82.88666,1
898,5,4553.7926,8570.18475,146.3945,371.49808,4.51262,8.81411,35.43093,1
899,5,10824.23537,5457.31644,145.64118,172.50637,5.37,3.7163,39.91291,1
900,6,18969.95132,6358.05433,132.51965,273.75112,4.56384,5.28163,29.53699,1
901,8,9267.04819,13248.87156,143.68569,1351.61007,5.04325,24.45867,31.33505,1
902,8,13347.26978,12281.09418,143.71627,1364.59355,5.01397,19.44316,37.71163,1
903,9,20750.73778,8153.88305,130.89015,418.36894,5.0964,11.1165,25.80638,1
904,10,12077.35,12351.847,148.69141,1241.6169,5.06503,14.38607,30.58252,1
231,11,6882.16521,2634.82875,290.09289,230.29341,3.80249,4.02985,75.1373,1
905,11,2047.68048,10012.62212,160.58104,122.24367,4.41416,2.57617,41.29797,1
906,11,6914.34586,2672.73731,304.94918,1024.07417,4.32198,15.91353,91.41007,1
907,11,17813.58501,1761.0748,142.49624,851.3929,4.55919,15.88159,30.53704,1
908,12,8300.43573,8752.93725,153.47799,254.81033,5.02291,4.51014,33.74959,1
909,12,19529.03279,11478.05084,139.9647,2020.37122,4.98858,28.24856,34.43345,1
308,14,16395.07559,11923.32058,161.5742,57.75143,4.4986,1.65677,51.79544,1
910,16,3865.81096,6813.90798,186.00039,236.27058,4.45185,3.14399,33.65174,1
911,16,7045.40725,2789.55045,122.18793,1795.52017,5.24856,40.17318,24.48747,1
912,17,5035.55559,13493.8044,138.06009,269.45437,4.48972,4.79082,30.70116,1
913,19,20338.14273,4658.89645,141.11329,2780.18535,4.99955,34.72461,22.03669,1
914,21,12087.99743,12324.7741,161.86795,257.05684,4.57713,3.15333,23.58866,1
915,22,11319.86665,6132.61435,141.91994,794.11527,5.11806,14.69461,36.77151,1
916,23,2408.03327,8950.98545,147.93323,1262.19108,4.53252,21.89545,35.26283,1
547,27,18801.83059,13315.65037,135.75024,90.82705,4.32723,1.71394,30.00509,1
917,27,10580.77893,8139.06531,136.36075,505.537,5.32376,7.5142,31.95329,1
918,29,6399.71622,6551.10007,130.97125,231.22886,4.73098,5.21446,27.28448,1
596,30,18963.59859,6465.57983,190.48917,80.65235,4.16932,1.42965,47.63947,1
919,33,18746.25639,13389.64203,143.948,1156.40084,4.34422,17.70176,48.79009,1
649,35,5284.61881,499.97821,127.36737,65.77644,4.50645,1.27401,31.07554,1
673,37,1977.96783,1890.56558,338.08795,316.86892,3.62347,4.23783,76.97563,1
674,37,1942.83059,1916.58765,384.86202,438.95033,2.01383,4.33978,73.67836,1
920,37,7012.95278,2779.94202,143.25202,520.04139,4.67935,10.86202,36.43562,1
921,37,20611.7894,10753.59118,116.49681,127.15079,5.06914,2.87833,28.87627,1
689,38,923.68539,6511.90777,88.84835,33.12672,5.07545,1.56372,34.38425,1
692,38,2340.33365,8928.26507,159.95002,82.03101,4.70159,1.82109,41.19627,1
709,39,13725.14428,13837.34215,145.33223,186.64267,5.16284,1.82799,20.6277,1
715,39,20654.16351,8060.10887,154.01848,57.99027,5.68328,2.03758,53.79622,1
733,41,14636.86728,10163.99881,148.90373,45.09911,4.35521,1.22273,48.27115,1
922,42,4486.67458,8548.85907,149.6934,100.72373,4.25055,2.38469,36.67054,1
780,44,18024.20756,8594.90949,135.8748,43.66977,4.65286,1.23171,43.91868,1
844,49,13323.84373,12347.10213,164.76011,75.7464,4.7521,1.40487,40.58998,1
