"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
11,2,10673.2031,9377.48274,201.1506,80.29431,4.22081,1.30592,49.54597,1
20,2,16965.84673,8292.07431,322.9634,298.97602,3.06279,3.38863,63.08585,1
1020,2,1523.38584,5761.86662,160.13112,1800.2845,4.74184,24.46944,30.26582,1
1021,2,2583.02431,11137.3529,147.10931,6448.54072,5.06792,82.01144,21.53802,1
1022,2,3058.08737,12246.79033,146.338,1207.98835,4.60097,18.7404,32.64252,1
1023,2,3985.44936,10087.83714,145.79086,1008.17803,4.67895,20.99947,44.062,1
1024,2,4765.97132,11802.15582,144.16031,3085.61271,4.84104,41.96901,20.90212,1
1025,2,5462.10259,5118.9498,137.79626,3808.3291,5.12356,60.39427,20.80283,1
1026,2,5522.71364,6583.4283,143.65669,952.09999,4.92314,16.59064,35.26253,1
1027,2,6488.91776,11561.5078,142.48142,1680.68068,4.82198,25.0563,36.21208,1
1028,2,7365.1574,4489.59659,149.78166,3366.60824,5.20736,39.47729,26.53216,1
1029,2,8495.21391,1212.40975,155.53493,3378.20899,5.00772,47.15864,34.61072,1
1030,2,11813.6551,11446.13736,141.59041,718.54828,4.86922,9.72252,27.03278,1
1031,2,12122.02518,14638.27927,144.69865,2120.07905,4.42731,33.57217,40.41338,1
1032,2,12860.58229,7856.70442,143.14904,4277.14007,5.27918,63.19188,19.62363,1
1033,2,14479.31448,10361.84172,139.17428,1796.79331,4.86827,33.10614,23.00212,1
1034,2,14703.58648,14442.66787,159.78011,3064.22477,4.31593,48.60596,30.47743,1
1035,2,14937.82334,5973.73747,142.71153,1134.26044,5.92798,12.09243,14.99537,1
1036,2,15109.74104,713.01915,154.91189,2002.09772,4.82732,39.61329,34.25313,1
1037,2,15116.9231,1500.17621,158.08927,2202.42135,4.76121,37.49766,41.19416,1
1038,2,17033.81131,13556.5369,310.32935,599.16899,3.32395,8.22744,73.02502,1
1039,2,17256.54089,5724.59969,134.02571,1223.63966,4.77843,23.26267,40.73573,1
1040,2,17448.03108,1150.76958,136.73697,1208.07858,5.36735,12.13121,20.905,1
1041,2,17538.52432,8512.85426,152.1866,267.86394,5.80345,4.54663,25.55269,1
1042,2,17449.54625,13807.16231,144.92356,1966.17785,5.27426,35.03077,32.50912,1
1043,2,18287.94586,9940.5974,142.81333,293.85436,4.39656,7.17119,50.6713,1
1044,2,18643.71063,3307.69355,147.8783,6943.40324,5.01764,85.21168,25.19298,1
1045,2,20156.22399,6118.99267,141.72699,211.84535,4.79279,3.42831,23.83494,1
1046,2,21261.5091,484.25405,236.04093,2390.12512,4.2916,31.12264,47.49937,1
1047,3,6085.34808,13982.04996,144.29742,173.85881,4.30855,4.36962,45.53077,1
1048,3,10576.90172,9361.4324,150.27434,1043.02442,4.83637,16.42759,28.75165,1
1049,3,14291.01407,8046.51553,147.32309,5081.5611,5.49035,59.5366,22.49674,1
1050,3,16805.31162,8209.51627,178.8285,499.77337,4.30825,9.90142,34.39055,1
1051,3,16880.37161,13468.80343,116.18746,255.46312,6.76199,10.8331,29.14594,1
1052,3,21172.40984,526.50703,143.60803,3690.18651,6.51373,62.60812,27.83791,1
1053,3,21966.05594,4253.19745,144.09697,243.09975,5.1474,4.63851,26.79888,1
1054,4,8664.97022,13059.24428,145.2037,1829.63059,4.72405,28.6812,25.24378,1
1055,4,11379.89179,3285.37217,143.43702,3986.1199,5.12986,50.82235,33.31863,1
1056,4,12993.73576,7022.19059,121.30117,193.09018,5.9837,3.78054,22.81757,1
1057,4,17113.66455,13648.97618,416.4934,1102.64063,2.63625,9.83684,82.88099,1
1058,4,19552.86412,12464.06921,148.1412,943.6629,4.32603,16.59712,40.41754,1
1059,4,21922.68376,4283.17701,130.23412,1870.51242,5.21396,29.54392,21.67704,1
1060,5,2514.52867,6156.18983,141.13575,716.67932,5.03289,17.40549,37.1017,1
1061,5,6081.48683,14034.48002,145.74623,1375.90052,4.51048,21.54333,24.46944,1
135,7,3928.2377,10218.38448,105.31277,38.29897,4.95311,1.28959,35.52917,1
1062,7,2801.81488,6772.18563,127.96055,720.77134,5.10362,18.61912,33.75945,1
1063,7,3859.26517,694.79789,149.37649,1610.37723,4.6925,26.02478,40.17216,1
1064,7,19553.27802,12464.80347,145.16623,908.74992,4.38721,18.96862,32.55621,1
178,8,17349.19368,13737.9922,226.06256,166.41073,4.55091,3.18255,54.84871,1
1065,8,1515.03556,5757.12527,150.61129,3736.97523,4.7316,52.33761,35.01001,1
1066,8,5150.72014,2319.71354,133.19327,1325.96156,5.01443,19.88621,27.86305,1
1067,8,21785.38363,14594.37686,141.4062,804.18049,4.10023,18.17409,38.356,1
1068,9,5176.68454,2288.98467,139.13026,2742.41485,4.75183,38.71388,38.21607,1
1069,9,12105.85638,14631.63461,156.5036,2496.44471,4.36074,40.22811,45.29641,1
1070,10,11396.57981,3269.41704,158.39326,1412.54864,4.58514,21.9361,39.19911,1
1071,10,16808.50686,8276.66748,153.6997,194.78608,4.75833,4.13185,48.60006,1
1072,12,4011.9166,10061.82216,148.15656,570.58879,4.66322,9.42652,31.69157,1
1073,12,5542.25498,6573.36301,154.14963,887.98766,4.79181,15.86889,33.17249,1
1074,15,8640.73362,13078.32041,156.24679,903.33777,4.50972,13.63259,39.40504,1
391,17,11818.83138,11506.74929,134.65691,60.03866,4.68478,1.41409,36.72693,1
403,18,1453.30017,5721.62181,151.90658,78.87844,4.33735,1.14799,33.15669,1
1075,18,8575.17895,1160.00868,211.61633,2624.93843,4.30941,33.58395,35.70235,1
1076,19,8668.80939,1106.48018,193.1464,1678.00588,4.90979,23.21889,45.18199,1
1077,19,14725.07717,14389.85287,166.56465,524.06413,4.15465,9.72485,47.27263,1
1078,21,5450.87574,5078.00798,141.72574,362.81251,4.80158,6.15481,33.82129,1
1079,22,15076.293,736.64532,180.50444,390.88273,4.59002,7.21671,54.16659,1
1080,22,17256.60124,5754.47012,149.3748,469.02249,4.62893,8.78751,39.40532,1
1081,23,14472.6207,10372.87004,149.67464,1676.95984,4.74035,30.03196,48.24241,1
543,24,8770.72662,1079.15374,159.41012,129.63184,4.71786,1.64178,28.48714,1
