"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
13,2,9222.4211,11491.55406,126.02957,53.81842,4.40342,1.37506,36.01498,1
16,2,11425.05468,6759.34512,145.04815,133.92869,4.4579,1.51982,24.1566,1
21,2,14596.99694,5540.78197,161.88714,142.34401,5.06743,1.85369,28.50198,1
31,2,22020.79577,12722.75863,133.53244,48.98461,4.19488,1.22675,39.63145,1
944,2,954.72971,12303.12756,161.54216,1795.67729,4.47253,28.3721,27.49181,1
945,2,1309.86858,9910.66402,129.50857,334.5772,4.7713,8.40309,29.96079,1
946,2,2745.82475,6615.07922,137.15403,2898.47953,5.9538,68.16981,26.31895,1
947,2,3375.74625,5184.28619,156.07711,2693.22814,5.0078,37.91139,27.8454,1
948,2,3960.03374,7315.38177,163.21505,8610.36863,5.56065,94.64516,27.93662,1
949,2,4525.2851,3526.80803,152.82131,1474.55173,5.28642,27.94475,32.00998,1
950,2,4716.44048,1568.42429,151.07638,2463.6391,4.59846,42.10329,33.6485,1
951,2,4843.52719,4477.58062,158.34054,1195.47981,4.97389,19.11178,28.52493,1
952,2,5241.36496,11935.63835,151.96395,1401.66207,5.04726,21.36977,30.61412,1
953,2,6889.97022,2539.38585,135.42751,345.59713,4.72384,7.92811,31.12649,1
954,2,7136.92569,7897.0731,153.62942,508.23285,5.07964,7.8413,26.22823,1
955,2,9149.77322,4841.43485,162.06885,888.35952,4.89884,14.66346,37.41688,1
956,2,9729.01589,766.72777,151.88694,1784.53598,4.75329,28.83668,32.12893,1
957,2,10114.79831,3289.80776,149.32986,1682.59497,5.35327,22.49729,28.23686,1
958,2,11481.14916,11491.93978,169.75557,1306.19298,4.62843,18.62754,43.57318,1
959,2,12847.54301,9897.67186,200.86224,2250.54931,4.96858,30.00711,23.03566,1
960,2,14449.95421,12332.2028,157.83831,3369.54288,4.65843,57.03298,42.39019,1
961,2,14581.6505,1701.02946,153.07988,1878.2364,5.12427,25.04052,23.43118,1
962,2,16777.90935,11808.26738,157.10638,3690.7538,5.42384,50.75578,20.04083,1
963,2,16665.9034,14466.96462,154.65621,6109.02567,4.91847,74.67933,34.55063,1
964,2,17314.04764,3218.41707,151.78367,3878.73351,4.80754,61.63423,29.86825,1
965,2,18050.85567,2451.54997,149.32733,3236.8129,5.52992,36.36848,45.18359,1
966,2,18752.52876,14533.30459,131.71834,216.02344,4.22559,4.29528,37.28176,1
967,2,20046.34395,5201.65024,224.79895,3307.03098,4.81188,43.62811,44.65908,1
968,2,20840.41818,4015.37939,158.5503,285.09117,5.18807,4.4522,24.82382,1
969,2,21329.8215,5958.84534,148.61528,5595.4549,5.42843,62.28357,18.83186,1
970,2,21890.40826,9229.92565,183.4769,6494.57864,5.10011,64.8341,28.6374,1
33,3,1426.80987,9905.41922,306.01182,184.46879,3.25711,2.03734,61.62546,1
971,3,10440.29957,5868.79008,164.85159,4333.69393,5.58804,44.87633,32.50302,1
972,3,15135.60989,6761.12736,156.13873,2513.35157,5.09318,32.03759,27.34096,1
973,3,22113.78784,12670.76591,158.31772,987.23012,4.43115,15.20624,29.79235,1
974,4,2263.12359,7229.7837,149.35338,2494.59238,5.88839,50.32087,44.60355,1
975,4,3921.79849,4251.03407,136.17893,239.68734,5.40682,6.45078,44.88134,1
976,4,9125.49849,4835.13035,150.63258,2696.72824,4.89049,43.8122,32.27797,1
99,5,16857.41881,12126.86853,367.08754,332.50059,3.33745,2.2007,53.72234,1
977,5,3865.70096,4279.10293,118.19521,342.89249,5.36018,9.44681,35.2454,1
978,5,10191.8154,11889.88975,163.45319,2715.69196,4.86338,35.9573,23.63856,1
979,5,14352.46107,4005.50492,147.86347,109.75299,4.41428,2.49567,42.75857,1
980,5,22107.11957,12704.32869,141.62568,882.24041,4.38562,18.45871,30.72115,1
125,6,18804.73306,14573.11599,157.52989,67.95274,4.05229,1.27747,39.76864,1
981,6,3998.56781,11075.05687,157.63479,1553.05712,4.62553,29.28238,35.16684,1
147,7,16899.32213,12283.94954,367.7765,407.71728,2.3039,3.81049,65.65995,1
982,7,966.53803,12331.2545,154.52482,894.23708,4.53378,14.58556,30.10834,1
983,7,12218.927,13660.96676,168.21468,516.16871,4.19128,10.43845,33.81573,1
984,7,12734.1397,9810.11531,242.87243,436.39477,3.98875,5.57357,46.52768,1
171,8,18770.44875,14474.84051,181.61527,74.70394,3.8903,1.19232,43.766,1
985,8,1946.28993,10571.70674,143.54287,752.44777,4.99793,18.98757,35.32172,1
986,8,4499.15103,3551.63262,132.13005,1150.2869,5.6627,27.45036,22.10473,1
188,9,10487.2117,5775.21695,138.51891,57.82236,4.89945,1.59982,41.14825,1
987,9,15152.26581,6749.72145,162.7413,2819.53022,5.12774,33.2252,35.3937,1
988,11,1977.01137,10618.05089,137.25575,515.35517,4.84004,15.01205,51.329,1
989,12,4423.49399,12489.05542,169.34681,249.32125,4.40741,4.65617,48.84912,1
990,13,11488.24792,11509.96093,168.41125,3079.0855,5.10302,36.7018,26.31908,1
991,14,4362.3433,12509.05427,167.73375,1603.25871,4.42103,24.57262,36.84275,1
992,14,4700.95963,1588.01914,129.89637,697.87635,4.79064,12.505,39.97514,1
993,14,9741.12439,727.20511,149.5182,1133.16432,4.59069,24.68096,44.92903,1
994,14,20105.94697,5220.2205,221.21771,491.84087,4.96402,5.98494,35.16668,1
995,16,5172.95552,11875.76202,141.37373,110.0925,4.77984,2.30561,34.99021,1
996,16,12636.14908,9748.27988,166.27673,1231.76468,4.87956,18.6305,37.01744,1
997,16,21992.98957,9269.77484,154.67428,844.18894,4.66067,13.97314,30.9967,1
998,17,4722.7452,1640.61814,174.94746,451.17288,4.66478,7.6275,45.36342,1
408,19,9822.15136,832.82676,167.02465,54.0453,4.35061,1.47956,53.95319,1
414,19,16994.94709,12413.19021,117.17317,56.82165,6.02401,1.86656,35.71374,1
999,19,19830.81885,5188.736,155.47294,731.9664,4.91435,11.37791,40.66737,1
1000,20,14256.00631,4057.08871,175.60692,131.26862,4.42155,2.71057,43.26982,1
1001,20,19815.09254,5226.6496,146.16986,1086.21102,4.67139,20.48206,27.03437,1
1002,20,21048.29536,1898.33821,196.49421,143.72318,4.47399,2.92302,55.42055,1
455,21,12897.48842,14693.50356,163.81898,87.47855,4.45849,1.52029,37.58729,1
1003,22,3342.74222,5180.859,148.33988,357.94358,4.73128,8.23128,46.96762,1
1004,24,1329.95968,9922.43795,119.67556,210.77927,4.91655,5.68798,32.28957,1
541,25,21323.56323,6032.60034,112.81966,48.6169,4.89545,1.26608,32.69856,1
1005,26,7108.44475,1492.63753,149.97557,1172.91879,4.99198,19.60649,39.85344,1
1006,27,21872.89993,9243.56478,169.8674,1821.26042,5.44224,18.73068,31.56026,1
1007,29,4515.68894,3586.19966,146.28199,529.1225,5.34195,10.03652,38.63271,1
621,30,1280.40393,10021.33319,136.00525,46.31497,4.87056,1.53724,46.3008,1
637,31,2526.63617,6857.10054,558.62609,913.75047,0.93732,3.93643,68.66258,1
645,31,12151.93837,13790.97132,163.74046,63.06988,4.22896,1.26752,43.92028,1
1008,32,16655.65409,14465.31216,159.10283,254.5923,3.9869,4.91036,47.12137,1
687,34,4829.9808,4440.57991,147.33494,70.08158,5.02373,1.73931,40.40299,1
1009,35,21337.62517,5924.05983,160.36582,421.54652,4.56202,7.65386,35.169,1
721,36,2609.29673,6799.56708,588.83968,722.47602,1.12545,2.40889,64.7637,1
738,37,2705.10962,6798.86287,342.90043,253.08528,4.05527,2.96259,73.16608,1
1010,37,2000.44177,10577.69085,145.73365,344.90437,4.84899,8.58707,37.67547,1
1011,39,3960.28957,7260.00943,161.7139,310.60641,5.37132,3.74211,27.39276,1
1012,39,14439.73637,12368.74018,188.26171,422.74553,4.34725,7.85857,56.81546,1
1013,40,17303.01876,3225.75851,157.23774,493.14079,4.87886,9.14342,46.48372,1
818,42,10184.01086,11967.89513,118.19278,58.63528,5.12092,1.62156,33.31742,1
825,43,2097.50787,7252.8754,148.01222,50.16628,5.1613,1.51312,48.6716,1
1014,43,22080.5727,12644.4233,159.60831,176.04271,4.0596,3.06878,35.52367,1
898,47,21999.73203,9325.18457,157.69224,133.16407,5.12189,1.72044,28.0479,1
904,48,4405.62697,12583.79359,122.22058,36.57712,4.48785,1.00048,40.29219,1
907,48,12175.83148,13667.50162,131.57098,69.74189,4.30484,1.41821,32.23676,1
