"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
827,2,2213.2635,11083.52294,137.93867,4061.39105,5.22715,45.26526,19.44279,1
828,2,3711.21372,4173.46115,133.74014,2660.49302,5.00438,37.51962,35.6935,1
829,2,3798.73904,10233.35411,209.25065,772.69234,4.58765,12.57824,43.99364,1
830,2,3962.0051,6818.20405,133.41828,5421.97725,5.17186,74.68153,26.79716,1
831,2,4949.33326,4011.59321,145.26112,4574.32243,5.04003,56.51195,25.98199,1
832,2,5735.8982,5483.80525,129.56772,1794.17238,5.16043,31.89818,28.02177,1
833,2,6018.54654,6541.15839,139.90757,1868.87076,4.89405,34.75831,28.93935,1
834,2,9140.92062,9700.82683,139.56446,1033.9503,4.95875,20.34586,32.55998,1
835,2,10491.95606,12091.28078,142.37673,3812.34627,4.96226,55.61081,30.47542,1
836,2,12188.23391,13320.66538,126.95343,2818.00282,5.2262,42.18855,14.473,1
837,2,12429.0428,2059.13881,138.60044,165.83138,4.60216,2.65095,32.01335,1
838,2,12810.9813,12038.43531,144.39004,4012.18622,5.24965,44.52212,25.39088,1
839,2,13043.44341,13269.56548,131.10828,1551.8256,5.56825,24.24798,28.06296,1
840,2,13191.94679,9305.55492,131.54806,995.86721,4.94663,18.45146,35.76818,1
841,2,14796.39222,10049.34945,127.45724,886.09696,4.96106,16.32349,38.19088,1
842,2,15157.84176,4694.51368,142.01787,1184.4145,5.57125,13.20417,27.37087,1
843,2,15282.05114,6830.13305,136.85726,10232.04053,5.73276,112.3609,16.02104,1
844,2,16085.1825,1842.84468,170.49905,3365.35989,4.78267,54.90741,27.93938,1
845,2,16347.76701,5146.66942,131.74053,2303.45592,5.54746,23.36191,21.12136,1
846,2,16665.24523,9204.44181,137.68969,10470.78397,5.59795,105.39326,15.38429,1
847,2,18062.79848,4980.82828,135.17283,4174.00269,4.94201,62.40294,23.56269,1
36,3,12478.52228,1938.24301,138.16794,67.8836,4.73939,1.37761,34.56278,1
848,3,1003.67993,14316.1971,140.67911,495.42818,4.11976,10.01172,33.47263,1
849,3,2813.34485,8011.26196,136.04497,1594.31701,5.20596,20.5964,26.70417,1
850,3,3862.6284,10230.67004,156.41124,302.43741,4.78511,5.44216,26.22827,1
851,3,10346.68442,4663.66061,141.82869,1847.67256,5.44645,28.54781,41.16676,1
852,3,10853.24508,3932.20455,136.96497,3217.38804,5.18679,56.27717,16.77183,1
853,3,19017.94322,11169.6648,131.16487,792.79219,4.55996,17.35012,29.87514,1
854,4,1047.5429,14284.37854,144.23192,739.1487,4.09653,13.67361,48.09981,1
855,4,6330.76333,11655.10763,144.03371,202.20746,4.74899,2.83744,20.73732,1
856,4,10193.89932,4665.01721,245.38397,1694.71352,4.48594,30.25324,60.01035,1
857,4,14305.95828,5280.34233,158.31629,299.23066,4.62723,4.55528,33.80642,1
858,4,18698.31259,10342.60479,124.4502,528.89682,5.0622,9.5941,23.15765,1
859,4,20775.81618,6454.76631,137.67022,728.16268,4.9326,9.50532,26.97692,1
860,5,2676.59553,9358.76037,108.22564,133.89276,5.52003,6.24759,41.38731,1
861,5,3347.87176,10185.17962,146.27785,307.05884,5.1001,7.52559,50.67611,1
862,5,9986.06082,4663.28193,243.24248,804.34702,4.46186,13.17006,54.06504,1
863,6,3720.72944,4173.23786,132.66741,1981.87971,5.01062,30.77113,36.40756,1
864,7,10100.88357,4640.30046,265.08495,748.6445,4.6956,13.45427,63.87215,1
865,8,3294.87408,10150.26239,115.71541,303.03303,5.14403,9.22505,26.90792,1
866,9,6565.54489,8703.26243,129.83376,352.25684,4.63795,8.34078,27.73156,1
867,9,14823.24615,10102.92367,126.15548,179.32332,5.14711,2.88387,23.68002,1
194,10,14234.29924,5339.7899,115.56439,44.46338,4.95147,1.41701,37.24022,1
868,10,5752.24041,5471.63087,137.79491,1116.27523,4.98701,20.11666,43.49702,1
869,10,6353.88463,11592.34451,128.9386,109.25159,4.80319,2.84333,32.11802,1
870,11,2346.73149,8871.9198,117.1625,292.92335,5.29929,9.87586,31.46864,1
871,11,2800.98761,8013.17069,133.1749,2955.57221,5.46328,32.62163,41.91796,1
872,11,18959.33287,11147.26141,116.09118,107.65101,4.47399,2.49961,30.9893,1
226,12,2430.08183,8940.85919,305.31649,131.84885,3.73233,2.52686,93.96291,1
873,12,1006.64965,14267.50021,130.86088,1043.0457,4.22009,23.63274,34.20931,1
874,12,10351.88943,4688.49114,125.2544,1763.66777,5.33476,29.8489,30.99792,1
875,14,8259.11082,2378.08805,121.10953,219.71392,4.2696,4.29736,21.80372,1
876,14,13033.18065,13259.53782,135.58142,3398.13345,5.31886,39.0523,27.6798,1
877,15,12234.85649,13317.37332,152.44591,642.40169,4.92686,12.86745,43.08477,1
878,17,3294.2765,10216.24547,118.60588,160.76582,5.07479,4.66224,33.12213,1
348,18,2368.73645,9007.98863,254.3897,122.01523,5.23761,2.83258,80.11502,1
879,19,5701.34619,5489.85416,131.31897,255.78481,4.60039,6.76004,33.55989,1
880,22,16084.45541,1801.92649,164.19771,757.8405,4.62309,11.59675,31.44949,1
881,24,2167.23563,11125.08762,134.44146,577.0688,4.67767,10.51401,37.59895,1
882,24,6051.02757,6501.79835,141.7052,348.18314,4.76572,5.84232,44.6629,1
508,27,5977.69241,6607.90491,121.78156,71.59666,5.22564,1.54642,29.6455,1
883,28,13802.25906,13485.03361,131.57915,145.54679,4.55134,4.10722,34.48928,1
884,30,12798.26469,12037.18792,110.72564,536.05882,5.21344,8.74697,22.5289,1
577,31,12863.39032,12071.43459,140.71189,49.4265,4.71158,1.06566,40.06956,1
885,33,4975.04656,3963.99408,143.39933,926.75004,4.89597,15.98414,37.71798,1
645,36,2468.83292,9071.33026,258.24157,103.39724,4.16269,2.51754,87.00734,1
886,41,4986.36954,4001.52567,144.04377,562.35701,4.63096,9.37154,38.40557,1
741,43,9856.51565,4560.62267,157.38613,145.31838,4.88056,2.26221,29.34108,1
887,48,3942.96707,6779.28878,150.78562,436.45234,4.96391,5.19833,21.05886,1
888,48,10810.77737,3954.58684,155.5787,131.13533,4.49723,2.86052,47.61479,1
820,50,3430.14404,10235.95055,119.69843,42.53751,5.02384,1.49429,41.04325,1
