"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
874,2,1163.75358,1284.39797,145.73076,266.03341,4.26361,5.89748,33.46243,1
875,2,1194.86587,11630.68538,130.72685,1627.732,4.697,27.99368,27.43613,1
876,2,3283.12281,2636.83121,124.87713,1320.84048,4.97229,26.78777,34.2094,1
877,2,3727.44556,12765.06712,275.64934,519.34831,3.34079,6.49775,62.8146,1
878,2,3696.09795,12794.2338,206.6377,453.50342,4.08597,8.239,63.29381,1
879,2,4269.97773,6195.54535,135.93635,4689.17626,5.10591,63.66146,31.0103,1
880,2,5361.47522,2669.0882,139.96489,4711.78941,4.93132,58.86508,21.73461,1
881,2,6495.90977,5947.84631,132.94968,7426.39669,5.63637,82.68001,18.71402,1
882,2,7116.97109,13857.40229,131.26203,5452.14217,4.89031,63.89953,14.62157,1
883,2,7733.06881,9231.57226,130.3457,2909.5226,5.60119,51.86428,44.21177,1
884,2,8558.60398,9781.09184,130.6079,1796.48185,5.1557,37.87007,19.13604,1
885,2,8601.2933,9056.40434,132.48797,4100.93944,6.02724,56.81818,28.84949,1
886,2,9785.01709,2723.82737,125.19335,1874.81083,5.1899,29.0338,31.12773,1
887,2,12097.78917,4949.87466,131.87729,3689.27452,5.50414,39.11668,14.17592,1
888,2,12179.40249,12047.32434,130.07282,2588.69713,4.77111,43.02819,19.95142,1
889,2,14303.15426,5568.14469,139.24625,487.2457,5.08002,8.06681,35.38882,1
890,2,14453.68467,7702.31103,143.70562,2348.06335,5.79965,52.96868,26.69287,1
891,2,15065.78368,4228.37316,129.12378,567.43486,5.35619,9.0832,27.50258,1
892,2,15543.03239,5229.03772,144.75951,2144.47604,5.54937,25.86773,16.03261,1
893,2,17364.81349,3957.77958,145.80193,3826.79988,5.07655,53.27047,22.41949,1
894,2,20493.95828,2330.12748,120.38685,1045.5744,5.26508,30.93395,30.50728,1
895,2,20600.89706,1128.66847,130.33767,2122.40576,4.76605,45.46494,25.61461,1
896,2,22385.21953,5606.95325,126.72306,6732.43971,5.28283,78.75679,20.64076,1
897,3,1118.44042,1243.16192,153.97341,454.60569,4.38345,8.67924,30.1876,1
898,3,3742.67515,12573.98348,161.77641,182.7181,4.59184,4.07257,35.80903,1
899,3,14136.2039,7385.27407,447.50784,2554.91887,2.23313,19.04332,71.91866,1
900,3,14323.34575,5518.7696,135.47999,735.15213,5.2726,11.46623,25.17536,1
901,3,14344.30443,7561.99908,390.93678,1702.79686,3.39285,12.73096,64.98356,1
