"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
864,2,1205.15982,12997.86644,138.72929,951.8096,4.28921,16.82155,31.5596,1
865,2,2811.54718,11081.59971,132.43184,3442.1866,4.93459,43.86993,18.36753,1
866,2,2967.35854,12699.16377,125.90919,2950.72306,4.70004,41.62393,15.67626,1
867,2,4248.53724,4711.09312,130.84073,500.79117,4.90909,8.3366,19.21876,1
868,2,4870.38437,7940.58619,136.72199,1108.3856,4.53058,24.14148,29.85326,1
869,2,5969.24283,11953.35588,132.96195,709.64334,4.6824,12.42795,37.59937,1
870,2,6004.46752,14521.84178,140.38834,860.26939,4.06804,17.8786,26.6743,1
871,2,6974.77554,4847.44268,128.06296,4021.78869,5.35809,59.10536,36.16161,1
872,2,7044.94816,1799.12578,134.08614,1012.13888,4.36112,23.28095,35.50784,1
873,2,7355.64167,13600.37581,135.97301,3782.93119,4.94744,54.03045,22.73034,1
874,2,9992.17475,6181.40099,133.7717,4569.79953,5.49406,52.64335,18.19234,1
875,2,10403.91153,3262.71614,122.96402,1549.91891,4.61009,31.53074,24.26216,1
876,2,14045.09585,10906.81829,139.6608,6609.75231,4.99299,78.4618,24.53271,1
877,2,15612.62284,3066.70614,138.77811,5834.17237,5.07616,68.77344,21.09687,1
878,2,16107.94141,7660.83133,134.71958,1670.08339,5.02084,25.57154,22.81812,1
879,2,16984.30335,3267.36496,130.54011,292.0715,5.22554,3.31339,18.15183,1
880,2,17000.33411,5288.12051,133.55493,4257.76113,5.26872,56.34873,20.95681,1
881,2,17381.49872,6816.5389,127.47155,1803.7978,4.94363,37.32182,38.30303,1
882,2,19484.50089,3036.08341,137.52066,5528.63636,4.95681,77.90684,24.73053,1
883,2,19374.53873,10626.65649,138.4147,4307.94133,4.81614,61.92321,14.06195,1
884,2,21410.3451,4166.74745,141.78412,1003.93544,4.56795,20.06196,32.41155,1
885,3,1501.03233,8480.66409,149.09472,622.34353,4.70411,10.67456,19.93546,1
886,3,3961.9339,9998.01586,141.95036,2059.83423,4.89332,35.04314,31.56355,1
887,3,7712.11633,10856.43486,114.25667,308.98575,4.71811,6.87213,42.3631,1
888,3,8937.98589,10198.72133,144.45595,2229.96654,4.62393,46.7014,38.8534,1
889,3,14315.9616,9530.5795,153.32417,331.2123,5.04967,4.72696,40.44132,1
890,3,17027.76566,10105.06553,151.1414,726.16874,4.57095,14.42407,26.13498,1
48,4,4070.12639,9974.51157,173.68474,65.18317,4.39439,1.09745,43.95089,1
891,4,8796.16142,12388.53899,166.17462,1543.72007,4.54651,28.0745,41.0227,1
892,4,11875.04507,8514.55957,145.88574,3429.60536,5.41716,38.33253,20.02692,1
893,5,6333.63135,4223.35222,126.65945,2024.83425,5.62397,49.53362,37.87783,1
894,6,2855.95484,791.58341,132.98272,223.16419,4.58712,5.58734,43.05131,1
895,6,7720.90683,10806.6991,140.07758,742.85834,4.82595,13.09402,39.34824,1
896,6,17838.45071,1580.45497,135.30303,2167.89626,4.59101,44.47667,31.8626,1
897,7,4240.65164,4642.59918,129.57487,219.81494,4.77936,4.43596,23.18843,1
898,8,6047.64944,14557.64336,139.20899,476.94226,4.11243,9.58057,26.65177,1
899,9,1164.2613,12945.39717,124.04236,220.3678,4.60491,4.67281,31.4966,1
900,9,1456.76341,8414.4986,126.91802,93.11782,4.47536,2.68381,42.67819,1
901,9,10418.48215,3261.8557,119.69012,969.79639,4.61972,21.25836,26.82088,1
902,10,2297.98573,4226.92752,123.6357,2038.46192,4.64057,38.16007,30.56082,1
903,12,17050.82917,10058.00669,166.10395,712.99431,4.66578,12.86946,35.16326,1
260,13,21274.31229,4220.72161,77.50737,29.5772,5.03681,1.21499,29.15079,1
904,13,16101.30534,7684.00022,135.9246,500.57543,5.02546,9.44893,36.76527,1
905,14,19413.00266,10568.7414,206.40178,243.54803,3.74064,3.07893,57.31085,1
906,15,17363.13462,6798.56538,136.65297,1305.70765,4.59819,27.44362,46.88174,1
907,16,20973.7476,6242.87259,116.57746,145.46019,4.44945,3.88375,35.94518,1
908,16,21887.41311,10384.14328,162.24725,471.95899,4.17299,9.02228,47.7164,1
909,17,6978.90048,4817.89021,135.90632,1573.20151,5.14062,22.73619,30.4795,1
372,19,16172.80951,7725.04692,178.04859,76.95053,4.50779,1.44398,45.08537,1
910,20,3981.99249,10031.31011,143.86747,529.92289,4.67856,11.19266,43.74915,1
408,21,12851.60743,2905.30295,104.85242,32.70974,4.58979,1.14491,37.71751,1
911,21,4842.1558,7936.88747,136.43453,1081.8699,4.52857,25.29362,36.75649,1
