"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
10,2,9378.60848,5593.97146,136.13936,71.11923,5.74676,2.19344,40.05301,1
795,2,1660.61665,10078.73822,132.09952,620.9708,5.44186,17.64825,39.9518,1
796,2,2472.98074,10524.72623,141.15442,5586.60474,5.59254,80.7645,22.06202,1
797,2,2743.6745,3130.21444,185.12223,2013.29028,5.38403,32.70903,46.56203,1
798,2,5028.5942,6334.69284,129.26532,138.15565,6.09913,5.41231,50.8958,1
799,2,5649.7702,6901.28185,138.18922,1706.91901,6.52615,25.05681,23.04657,1
800,2,6512.73522,7485.02698,132.84349,329.19446,6.52966,7.54635,29.36115,1
801,2,6724.92746,1212.64303,127.89887,873.59412,4.52904,21.10394,35.04657,1
802,2,8274.67349,4227.78571,141.06383,2027.80578,6.70179,53.38508,28.8089,1
803,2,8443.31438,5814.98898,142.83273,1882.90416,6.19181,25.43419,22.84555,1
804,2,10410.39443,5183.05155,150.99854,1088.10971,5.20563,18.53392,21.07713,1
805,2,11885.24518,11448.92879,132.5578,2395.7206,5.22925,44.62685,26.71874,1
806,2,12358.12181,1346.53785,134.61952,1857.22381,4.80582,36.57466,25.21622,1
807,2,12776.26046,10691.23033,141.26201,2490.18825,5.30999,37.84444,21.17744,1
808,2,13140.71389,2976.46658,137.93664,1580.04655,5.5265,23.90705,22.2955,1
809,2,16179.61309,10057.90735,125.7494,1718.47024,5.17069,27.57491,18.36189,1
810,2,17998.57083,7229.98763,134.92107,1372.19826,5.87498,19.06796,24.67942,1
811,2,17988.17137,9156.27566,142.82556,1263.72377,5.05123,26.00553,33.24348,1
812,2,19673.78592,7335.2098,146.87771,686.29485,5.22048,13.71028,32.44423,1
813,2,20185.11883,13440.37326,177.89369,1067.24377,5.38816,21.50385,43.19813,1
814,2,20528.96879,13557.99754,266.38105,1061.13444,4.62287,17.56792,55.04268,1
815,2,21089.00876,6995.01385,116.65617,356.56686,5.23784,7.5628,26.5677,1
816,2,21343.39231,5045.00277,136.08295,2714.57083,5.61179,45.65994,26.48167,1
817,2,22140.27818,4252.19182,140.72968,426.35089,5.54822,10.44769,40.09637,1
