"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1013,2,1237.62499,1953.8156,141.36166,1670.44198,4.52885,30.50295,23.5331,1
1014,2,2507.86218,9142.38483,145.2181,1608.18553,4.69546,28.96701,39.78889,1
1015,2,3131.93,11918.93814,134.70039,2516.78514,4.4721,44.08626,25.80118,1
1016,2,3478.22565,1030.26464,138.23501,2148.6673,4.65843,37.11211,31.81678,1
1017,2,4738.42513,9478.6593,145.9448,3206.98214,5.09665,40.26467,29.49079,1
1018,2,5274.42799,11883.72611,139.0988,4887.60289,5.53955,60.8707,32.05272,1
1019,2,5496.69323,5227.77286,138.52431,8055.77562,5.82182,99.32831,14.00567,1
1020,2,5447.4421,5926.88279,149.01881,2889.99369,5.83209,40.58631,43.81499,1
1021,2,7191.64697,6697.36348,143.70452,12855.19831,5.95491,119.37352,15.68602,1
1022,2,7301.2189,12074.6017,147.29924,163.30569,4.37602,3.11728,37.65138,1
1023,2,8100.62089,4902.44359,135.12235,759.47171,5.0031,10.82253,27.74028,1
1024,2,8453.72314,8048.11113,140.21778,3921.33921,4.98408,65.76934,28.80101,1
1025,2,9729.61112,12483.06561,138.82062,2587.22701,4.80915,35.73449,25.38863,1
1026,2,10353.80946,9634.8864,134.05236,3142.24376,4.88936,54.94901,18.66003,1
1027,2,10682.94257,5605.03456,149.73656,2852.2156,5.16627,35.87607,17.32763,1
1028,2,12423.52084,582.58848,149.68061,393.48962,4.87879,5.39494,22.15851,1
1029,2,12519.50303,12054.64006,143.84262,3415.70962,5.02147,47.64565,36.6912,1
1030,2,13037.29738,6977.33854,146.53735,786.96294,6.28526,8.24523,16.55413,1
1031,2,14082.79411,8571.40084,142.4975,4579.49795,5.89589,37.68481,18.1522,1
1032,2,14554.07189,6374.89707,130.22264,1730.92928,5.31163,29.6408,16.36678,1
1033,2,15024.54226,7160.75226,135.94491,1690.39959,6.07707,22.35441,26.24554,1
1034,2,15784.99103,11638.14808,147.85288,3289.76944,4.96921,39.16673,26.62534,1
1035,2,16148.03229,14535.13632,142.4177,1443.45133,4.2357,24.02197,27.96644,1
1036,2,18569.12718,6295.98517,143.26572,5903.79072,5.01776,76.13702,41.65681,1
1037,2,19493.58134,3990.09257,137.22464,4393.71553,5.03823,51.09128,21.84166,1
1038,2,19416.35271,12745.90631,240.96565,2735.69982,4.06686,36.96081,41.15023,1
1039,2,22136.12585,8392.9303,130.80233,3416.61168,5.1483,67.49466,29.71477,1
1040,2,22132.78543,9147.97385,140.87329,2715.48315,4.81752,44.75991,32.11662,1
1041,3,6449.52818,1695.0763,128.16328,944.37068,4.68088,16.90352,23.18947,1
1042,3,7361.87399,12077.8966,134.18391,1619.6541,4.87659,31.44974,23.37917,1
1043,3,19377.35604,12788.49157,174.62603,1385.71035,5.30098,16.84846,23.9153,1
1044,3,20028.24451,1244.68688,135.52697,1557.22346,4.52249,23.49156,31.23773,1
1045,4,3462.67454,1038.71626,141.07361,1869.65115,4.61071,31.81445,32.69632,1
1046,4,12479.38639,544.29639,165.47765,708.81628,4.33126,10.52953,45.21543,1
79,5,5059.35976,12384.98482,149.68019,187.3288,7.22237,3.51343,28.05621,1
80,5,5057.89679,12348.60746,130.83262,142.74919,7.82758,4.1596,31.44305,1
1047,5,5450.30026,5864.97256,237.30661,1197.13629,4.22129,14.76892,36.27477,1
1048,5,6482.1718,1703.84499,121.15448,1139.47337,4.77711,21.13218,25.51963,1
1049,5,9901.145,6647.75558,133.87168,390.13869,4.69047,9.41696,36.10234,1
1050,5,19341.31015,12891.68018,133.51198,991.02702,5.20501,22.37845,26.77297,1
1051,6,12554.22392,12049.91164,145.49863,1254.31398,4.81695,20.301,41.38323,1
1052,6,18258.90083,9779.8808,136.57081,257.24125,4.74622,5.39391,32.36474,1
1053,7,16379.41832,9032.22197,130.74109,288.83032,4.81735,6.85244,24.83277,1
1054,8,1031.5152,12090.67493,127.05977,611.92252,4.33477,14.35002,33.68597,1
1055,8,8020.17664,11434.62291,145.77732,1504.77761,5.24853,20.16989,34.76483,1
1056,8,15808.665,6167.01874,132.87109,808.33827,5.29644,8.91752,32.21539,1
1057,9,1573.87707,13155.00839,110.9139,122.51272,4.46341,2.92479,28.8623,1
1058,9,7411.48876,12067.14223,142.81837,450.62001,4.68639,13.19634,39.69998,1
1059,10,1236.82981,2008.43017,131.88844,441.15353,4.59267,11.05152,41.61113,1
1060,12,4744.5081,9463.93664,157.81756,1366.82573,4.8845,23.81232,42.17174,1
1061,12,12439.45729,524.24668,147.49594,1415.57014,4.61385,20.7602,39.20377,1
1062,14,16150.91984,14551.39381,143.90409,1953.58245,4.22668,33.09736,30.33088,1
1063,15,14581.45793,6353.32307,139.58819,2096.19815,4.92357,37.63123,61.03125,1
338,16,19547.12664,12493.6932,153.10403,81.9022,4.60206,1.37327,34.64919,1
1064,16,2486.19679,9110.10927,141.56389,623.32362,4.7321,14.47447,36.4377,1
1065,16,16539.75094,12428.31684,133.60036,916.17079,4.53574,17.55646,33.95447,1
1066,16,20052.4543,1243.13803,121.66355,522.58992,4.46238,11.10611,25.24256,1
365,17,22173.9669,8493.00916,174.00231,75.57233,4.58468,1.73978,48.22515,1
1067,17,19471.34189,12674.58543,279.99888,826.61596,3.61917,10.49076,70.66732,1
1068,17,19518.84594,12618.64854,257.36789,281.32252,4.2618,5.51377,77.53039,1
1069,21,19419.07978,12785.99616,253.90052,966.51224,3.73682,13.32133,67.79476,1
466,23,1232.22202,1879.60696,136.88314,58.95933,4.68575,1.3993,37.83057,1
1070,24,14540.17867,6299.55723,148.48212,238.60874,4.88535,4.65092,37.51642,1
1071,24,16473.13797,12429.40446,98.84717,90.24108,4.58549,2.69298,29.71312,1
1072,25,15849.14721,11608.68879,186.65807,238.2159,4.65452,4.10313,52.74097,1
568,28,5154.01947,12204.47904,243.16066,117.30865,3.84388,2.10442,62.93586,1
569,28,5169.93129,12103.90655,239.61897,101.65935,4.36316,2.08113,68.58356,1
1073,28,2994.9648,2308.31801,150.59041,615.10691,4.43415,11.94452,39.43592,1
1074,29,22163.00115,9131.72187,164.37819,565.90807,4.90427,9.57574,40.41599,1
794,39,11746.11423,13188.0362,98.6253,42.71094,4.31817,1.11096,29.23721,1
859,42,19489.4703,3920.33203,109.70483,35.7509,4.62626,1.11633,37.20874,1
899,45,3023.53843,2428.11562,182.8458,69.77696,3.47916,1.27472,47.55142,1
916,46,1443.75678,771.83108,30.96797,26.58436,4.85281,1.16483,14.67926,1
1075,46,1295.71847,1919.58824,131.30273,158.10885,4.31821,4.28372,53.73152,1
995,50,2469.23963,9051.74902,103.76645,33.62624,4.26693,1.11194,36.22416,1
999,50,5481.44595,5355.78407,242.89846,139.3243,4.24915,2.21268,56.41757,1
