"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
10,2,10065.09027,3167.54726,201.98898,171.61947,4.45815,1.61954,31.90821,1
19,2,17424.90627,13333.62639,118.31515,82.33046,5.51775,2.19734,29.75649,1
763,2,2669.29029,2712.68412,127.60383,1219.52819,4.6912,17.18386,19.27365,1
764,2,2929.14631,562.21738,130.98864,1751.91889,4.66916,28.61744,27.73594,1
765,2,4284.83236,8574.95372,134.93129,3727.6201,5.09882,54.87442,17.87779,1
766,2,5252.99182,13010.33459,123.78353,920.71649,5.79997,17.07454,22.47328,1
767,2,5389.16988,13676.2361,130.87632,4834.48885,4.8189,65.21356,23.72219,1
768,2,6091.62837,12050.55927,137.98591,9428.50214,5.32985,96.35644,27.84387,1
769,2,6266.2924,8909.52427,125.95015,398.21199,4.89795,9.65213,41.29621,1
770,2,8513.0038,1364.53297,128.4297,748.5777,4.54745,13.30747,23.74037,1
771,2,8723.56778,8478.71213,135.97993,742.97457,4.75515,15.84376,25.71695,1
772,2,10742.12408,13899.64943,163.25695,325.87215,4.26147,3.88125,23.93494,1
773,2,12639.72263,9880.8952,144.14374,4145.6578,5.12388,50.49295,33.50934,1
774,2,13190.61255,11629.89696,150.38439,868.42512,4.89539,15.56398,21.4495,1
775,2,13724.90882,2368.57918,129.27498,7752.59944,5.30096,96.37961,17.87193,1
776,2,14584.48027,9096.39258,129.96149,2111.24845,5.06215,32.63687,38.96767,1
777,2,15511.12972,3198.49781,142.74397,3777.17592,5.02022,53.431,27.46893,1
778,2,15745.0814,9772.45271,130.02266,778.25139,5.22884,8.84708,18.90919,1
779,2,16622.65944,3105.81475,120.90651,401.17408,4.56264,9.7751,40.56142,1
780,2,17708.50609,5365.99519,134.72648,601.25242,5.31391,8.04393,18.67793,1
781,2,17616.22848,13939.00783,136.26337,1476.74054,4.91432,23.44408,59.61556,1
782,2,18541.08131,6903.47866,143.90835,3589.05307,4.98999,44.62916,19.43971,1
783,2,19077.87106,11437.85157,127.26318,519.97154,4.63979,9.0437,23.93306,1
784,2,21950.82787,1903.4509,129.08795,750.30219,4.48821,17.04024,47.04119,1
785,3,5335.63342,13519.31938,278.01383,398.59781,3.63598,5.67938,62.39683,1
786,3,10022.6115,3075.25906,146.27064,2042.19166,5.93255,20.3281,15.6252,1
787,3,15363.30031,13179.76217,133.80204,1910.00967,4.67801,30.60904,47.75053,1
788,3,17504.42086,13535.71842,314.01047,789.56291,3.55446,10.50651,63.37191,1
789,3,20333.68679,2742.83414,132.95517,1615.4968,4.84624,26.44601,17.58942,1
790,3,21618.12037,5661.72577,136.18704,381.70003,4.65359,8.00624,32.8657,1
791,3,22025.30319,6787.05858,133.67521,800.545,4.67031,15.7747,47.31202,1
792,4,2069.25882,11114.11257,113.06334,418.74352,4.48538,9.71856,22.63356,1
793,4,3047.59778,9611.68413,139.99427,1338.71951,4.78554,20.77411,48.71819,1
794,4,5232.70356,8490.64386,128.60049,1546.46812,5.16506,28.8436,26.65926,1
