"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
749,30,3340.04454,6782.42525,130.54414,451.40201,4.71502,7.67623,34.00941,1
750,30,9756.37878,10413.45838,155.24048,306.46811,4.59558,7.00105,29.71235,1
537,35,18532.63889,6508.19285,153.27759,42.22987,4.67268,1.41176,56.12837,1
539,35,19949.19606,872.54761,121.42918,33.92263,4.24454,1.16019,44.27568,1
751,36,10349.13421,14375.0866,128.77681,1021.04624,4.46598,15.72464,31.05897,1
752,36,11052.00929,4919.67888,102.50756,75.25215,4.68141,2.60937,53.48968,1
753,39,9798.96954,10395.23374,153.52007,176.56977,4.45212,3.90406,44.41982,1
754,43,6702.60673,8299.43268,143.79257,327.31323,5.1394,5.94014,37.01452,1
638,44,10391.28374,14438.057,135.70661,52.78918,4.25403,1.31777,39.46728,1
755,45,21698.73737,8896.52434,129.32624,76.51069,4.42922,2.37121,40.15576,1
673,47,12502.95973,11991.44744,153.21765,74.13502,4.34474,1.53296,38.74966,1
675,47,16371.04961,10649.44739,147.95473,97.155,4.88626,1.60117,31.2041,1
681,48,9810.01728,10511.48353,124.04943,46.11111,4.45534,1.128,36.58965,1
690,49,7406.60643,7057.2371,178.75301,73.45096,4.85445,1.28986,44.69941,1
