"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
17,2,14125.07034,10373.97756,140.96195,110.26929,5.14,1.5668,26.74664,1
25,2,17445.67345,11245.17029,469.99717,1046.86308,0.00001,4.41204,49.186,1
846,2,1002.83357,10917.58842,138.36803,551.36343,4.39878,11.53516,37.86478,1
847,2,1706.52908,6624.02508,143.72201,1109.67864,4.56379,21.75936,29.48125,1
848,2,2868.44799,10267.26556,143.53143,6507.21029,5.31849,87.01606,21.89907,1
849,2,4158.8457,5828.54971,132.86102,2230.02207,4.75554,44.39486,28.59088,1
850,2,5118.68321,6766.99827,144.13866,972.8129,5.24877,11.54807,25.95254,1
851,2,5323.81248,10902.70115,152.10744,3945.04312,4.83682,56.62723,32.79911,1
852,2,5490.64179,8876.2066,140.07956,543.4278,5.29674,5.42515,18.48266,1
853,2,6473.9287,7399.41394,140.59372,4673.48723,5.30237,58.26267,27.60344,1
854,2,6647.99304,13326.34111,146.72829,2865.05244,4.57467,39.42336,21.75817,1
855,2,7233.10459,11759.69012,172.761,5335.95667,6.21018,58.76417,23.1058,1
856,2,7846.83142,8641.06672,134.74302,126.46375,4.5882,2.6536,34.31332,1
857,2,8633.64942,1153.15797,124.27504,737.61894,4.53221,14.6054,33.04338,1
858,2,9204.36543,12088.28507,161.81324,1553.45638,4.90202,18.91405,34.17549,1
859,2,11463.42252,6255.09436,139.80775,1341.85159,4.7222,28.82015,30.39163,1
860,2,12009.78369,11724.80295,138.59698,1100.92709,5.02091,19.7725,28.37374,1
861,2,12972.61515,14342.88953,136.85007,978.96202,4.50122,15.26296,17.82839,1
862,2,15294.443,4758.78318,137.36702,2868.33366,4.77989,48.53036,24.29255,1
863,2,15459.06054,11000.43207,143.4706,1854.15377,4.76087,29.34343,21.06088,1
864,2,15989.64108,9820.8062,140.14206,3811.70475,5.28476,49.72386,24.80295,1
865,2,16276.66525,2438.25623,153.71636,1326.82907,4.48699,21.80189,38.06993,1
866,2,17269.37894,5762.99774,129.62748,902.88165,6.12949,18.27666,19.49377,1
867,2,17315.90657,11768.82442,123.02081,1384.93073,7.03989,26.32351,21.07129,1
868,2,17553.13532,5349.89455,368.0484,2163.08507,2.08902,26.93474,78.30428,1
869,2,19929.43365,10593.97888,139.98204,371.60454,5.78918,4.79341,18.49555,1
870,2,20548.75595,3208.56145,133.75673,1005.18609,4.3569,23.60468,48.0623,1
871,2,22129.97218,13377.40245,128.10978,1200.55268,4.43638,22.54164,38.04866,1
44,3,13604.4417,6508.32701,127.71163,60.07964,4.64856,1.22936,32.72258,1
872,3,7270.82976,11920.36253,185.35537,6400.3151,5.44578,74.8612,31.1063,1
873,3,7830.52666,8559.83972,138.26446,889.8704,4.92577,15.99318,38.81536,1
874,3,9235.1533,12095.66489,151.52137,528.2773,5.15952,8.57919,26.08941,1
875,3,11941.10088,4268.83114,125.8675,581.78166,4.76936,13.02151,49.91243,1
876,3,17466.51896,11050.49419,247.97569,1509.38343,4.82175,18.9627,41.07123,1
877,3,17471.78341,5486.92496,425.29689,1573.81174,2.34817,14.38781,86.99173,1
878,3,19742.55639,7762.33696,135.7712,2499.16255,4.69739,41.98357,31.77351,1
879,4,13585.27513,6569.33518,105.12994,86.03551,4.71536,2.42127,28.98309,1
880,4,17349.96383,10954.01524,151.79787,1082.00438,5.02468,17.79345,25.19833,1
881,4,17682.35259,5159.63824,126.2357,4939.68304,6.34707,91.27154,31.55032,1
94,5,9670.77958,13968.72497,116.92716,58.66443,4.53591,1.36471,30.88871,1
882,5,2769.85858,9518.45308,139.95922,4153.57472,5.74144,65.75203,39.99031,1
883,5,14413.99236,6597.35093,141.20925,1972.96369,5.19437,27.52912,26.20289,1
127,6,17535.47064,11378.38143,394.2733,538.46771,2.7335,5.24227,74.55725,1
884,6,1208.8143,4557.13858,143.73314,849.30619,4.52906,15.74141,46.5337,1
885,6,11419.86587,12417.77997,136.34734,528.52101,4.95309,13.32172,38.59985,1
886,6,14408.49069,6606.58244,135.38489,1219.86988,5.24244,16.66502,29.40141,1
887,6,17489.27315,11077.31116,247.09826,1188.36549,5.09881,15.86851,37.70233,1
141,7,8607.9898,1230.83768,149.48566,64.48399,4.09879,1.1568,37.20889,1
150,7,17382.04988,5662.4507,280.28006,206.60568,4.02215,3.286,66.71604,1
173,8,17267.97713,5692.81977,142.04697,109.6584,5.04778,1.82392,28.60108,1
888,8,6478.60047,7424.0645,138.91773,1880.52026,5.21216,28.78784,45.25588,1
889,8,9621.20407,13924.45909,145.19742,215.93121,4.29503,3.79414,30.959,1
890,8,13683.59973,6561.08643,196.53124,588.63748,4.756,10.24287,70.27319,1
891,8,16285.18645,2387.15006,152.24926,950.42161,4.45319,16.77167,47.8879,1
892,8,17441.6355,11594.05364,296.95793,822.95776,3.57068,12.31342,67.39939,1
893,9,11399.56234,12423.12709,143.20454,1524.8491,4.69371,30.88059,43.45209,1
215,10,17412.39509,5577.14127,337.59862,555.97128,3.70796,9.01818,87.16835,1
894,10,3642.51003,7577.47475,152.58563,190.47334,4.44946,4.11273,38.32249,1
895,10,17541.16283,11159.05932,255.5456,1550.81293,4.54173,18.54706,54.0997,1
238,11,17631.0347,5224.21648,71.26285,86.31771,8.17704,5.03894,22.84009,1
