"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
959,2,19981.93661,9108.18282,125.93516,2987.53964,4.87813,54.05432,19.64073,1
960,2,19849.46197,14198.12186,128.18298,9781.45999,5.11031,90.59466,16.98099,1
961,2,20580.1616,10523.4084,137.30978,530.99357,4.79944,8.9722,23.21354,1
962,2,20791.12684,771.45564,133.19109,824.3459,4.55814,17.71336,27.20137,1
963,3,1420.33751,7001.43541,135.81623,3570.51599,4.61578,66.3049,23.88498,1
964,3,8992.67208,11948.13406,130.79309,660.70681,4.78017,13.34049,25.45016,1
965,3,9905.66245,7771.17839,113.38227,190.8332,6.5629,6.05679,29.34948,1
966,3,11300.97948,4595.44517,137.05609,2647.04639,5.98083,36.50314,22.44674,1
967,3,13591.91152,11646.62705,138.01068,3514.16515,4.85748,54.87501,27.24025,1
968,3,20851.47694,3618.33795,134.57581,2465.19401,4.98747,39.85558,36.40325,1
969,4,14356.32011,4204.42455,135.82385,2151.43153,5.29805,27.09242,14.26644,1
86,5,7839.99624,9727.60789,153.44102,153.25661,5.2179,1.73946,24.73726,1
970,5,1535.70212,10518.47881,137.99559,324.27527,4.99289,6.05776,36.72381,1
971,5,20042.71447,3665.47658,118.70563,471.12205,5.3449,10.32048,26.81836,1
972,6,18238.09077,8941.13765,278.35388,360.28245,4.16072,6.7038,79.94501,1
973,6,19971.32375,9104.11625,135.89383,624.70228,4.59697,11.09734,33.29947,1
159,7,17816.13515,1575.88432,237.3233,126.56873,4.29525,2.10615,57.05123,1
974,7,5229.80425,9400.65397,142.68843,459.47179,4.58326,8.97497,38.48753,1
180,8,18133.80244,8617.67591,349.85856,267.48614,3.71395,2.68226,67.30958,1
975,8,18151.56515,8753.3075,354.00418,767.70858,3.85927,10.49971,89.38046,1
976,8,20774.13879,766.18086,123.51056,402.97603,4.67652,9.07482,30.1856,1
197,9,9989.76308,13593.11902,139.36898,79.82798,5.07448,1.37775,31.33273,1
977,9,18032.9782,8511.52659,124.70629,2708.36391,5.9142,49.72045,24.94475,1
978,10,14582.14663,6001.98448,126.08152,491.55247,5.20624,6.50841,16.94257,1
979,13,10838.8445,3881.98476,138.5969,277.75474,5.70594,7.79127,40.68886,1
980,13,18172.26007,8837.55933,411.63845,1510.10944,2.918,15.07091,81.2023,1
981,14,10814.23283,3826.82956,115.90632,215.27792,5.67659,6.53405,51.06968,1
982,14,17985.3486,1444.37031,157.93667,331.28625,6.04531,6.85682,35.38413,1
983,15,1520.44477,10555.38365,168.00485,568.63591,4.7379,9.59359,56.36122,1
984,17,17938.66132,1541.54115,252.17927,359.19863,3.82581,5.05639,48.05096,1
985,18,8229.58079,591.41332,140.16174,262.47499,4.66586,4.52583,41.02733,1
986,18,15794.16503,9064.9754,145.51099,1718.82077,5.16631,28.342,39.19032,1
987,19,5266.61559,9363.62134,128.93074,411.37992,4.61691,7.56055,23.40234,1
988,20,1362.62888,13784.99839,138.0011,603.46205,4.20923,11.00177,26.43846,1
989,20,11867.90126,9362.4261,116.10285,90.35148,4.73879,2.53275,33.67061,1
990,21,13233.42475,13398.85896,125.89501,950.60034,5.28612,12.93068,32.30486,1
468,22,12902.33429,3706.2506,113.71733,40.37325,4.75235,1.32962,38.07832,1
991,23,9275.86396,5912.06671,152.31273,260.19413,4.75031,4.38,52.02244,1
992,24,9960.516,7013.19767,127.24847,606.81616,5.50922,11.71861,35.49524,1
530,26,1433.83076,10434.1921,132.20697,88.52114,5.28431,1.69233,29.38668,1
993,26,5238.752,9322.78044,140.01537,278.62714,4.71693,5.58322,35.13612,1
994,26,9062.78659,8120.65148,136.16788,319.69221,5.32975,5.99247,32.80541,1
550,27,8376.17942,6587.29687,160.45939,59.58743,4.56813,1.22806,43.93833,1
995,27,13712.22959,14428.28291,137.54678,1261.15283,4.5621,21.32019,34.82881,1
996,30,1520.09023,10556.31808,148.11428,1157.34458,4.66344,18.43686,24.96467,1
997,30,9912.23092,7723.2518,143.48661,246.5447,5.43097,6.59195,36.5213,1
638,32,13109.88708,3786.31575,138.34137,48.30971,4.95027,1.36814,43.69069,1
998,32,18327.16195,9095.54727,112.48504,559.39964,5.40062,14.3026,34.69244,1
650,33,3440.30127,2886.57947,129.05977,42.031,4.53328,1.50204,45.81492,1
999,35,13018.5078,3687.28468,114.14699,118.93903,4.40186,3.682,36.96481,1
1000,35,17675.89165,1641.31797,124.2417,113.13182,4.39626,2.678,31.14913,1
1001,35,20800.17458,842.47804,138.76474,132.64865,4.33597,2.20885,29.88858,1
729,37,11367.87167,3197.89668,138.17,78.47096,5.11268,1.79136,34.61134,1
802,41,18198.34349,8724.9968,591.91746,866.00116,0.00002,2.83813,62.65331,1
856,45,13566.39563,9767.12964,122.89937,53.4815,5.53496,1.60669,37.2212,1
913,49,12988.10778,3809.51068,144.72923,46.40155,4.64255,1.25618,46.0709,1
933,50,20809.35778,3552.00901,123.14533,49.03243,4.86515,1.51802,38.76055,1
