"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
11,2,4739.92407,3072.21539,322.09919,242.0819,3.56631,2.6671,63.57991,1
14,2,9500.78321,715.07281,146.22706,56.68666,4.24653,1.15547,39.43464,1
759,2,2005.90067,13100.41378,129.7214,2733.12845,4.38557,45.78094,17.41017,1
760,2,2716.75447,10591.95477,133.10512,8062.78163,5.84147,104.6499,23.73674,1
761,2,2790.46562,14439.299,126.88186,3747.47367,4.38708,59.95918,35.00524,1
762,2,3125.44536,3642.92439,136.83868,555.81081,4.78827,12.5311,35.45581,1
763,2,3165.03694,11192.39545,109.08151,328.34692,5.6547,9.1587,34.83578,1
764,2,3405.47252,2926.0706,120.09024,279.66627,5.60853,7.53052,39.39056,1
765,2,3412.69381,9275.91187,130.06217,1985.9361,4.72223,35.87865,26.01286,1
766,2,4173.86795,3215.02235,128.84313,557.00512,5.92543,11.48736,26.56604,1
767,2,4179.48585,5305.57155,122.05985,432.65736,5.63349,14.09887,28.89557,1
768,2,4434.89477,4980.66307,407.87828,612.46717,3.50526,6.89833,107.41722,1
769,2,5717.75154,9756.9375,230.27337,875.4534,4.68845,14.11374,47.00859,1
770,2,6945.38495,10276.19664,132.25783,3003.50704,5.09727,46.86516,23.25578,1
771,2,9545.10919,9481.59202,129.54214,326.12506,4.99433,7.66051,36.7136,1
772,2,10872.56121,13932.9571,258.06414,439.52274,5.01959,9.30487,90.07449,1
773,2,10951.81669,13605.58843,131.35328,746.04562,5.92905,15.72287,26.69564,1
774,2,12345.66083,5233.2761,130.20561,1354.14522,5.46438,14.46129,15.70652,1
775,2,13239.28779,8351.66458,141.47207,204.94196,4.65711,5.50989,47.19809,1
776,2,17732.07377,10655.78441,158.10156,356.81148,5.01983,6.31096,23.06763,1
777,2,18517.51392,1786.71771,131.4935,4023.04943,4.87386,74.06391,30.50047,1
778,2,18963.23527,6029.31112,120.90811,494.51694,4.50695,13.45807,40.66017,1
779,2,19479.21894,2140.71566,134.67841,2816.68042,5.14905,42.09973,22.79783,1
780,2,19722.96478,9824.77971,132.21787,1951.67097,5.76708,32.05934,21.00231,1
781,2,19728.16615,11278.69879,123.52607,1732.22373,4.7889,31.1546,29.7781,1
782,2,19853.17888,1098.66263,127.61643,1815.22489,4.79788,39.47119,29.31044,1
783,2,21138.76453,5308.88172,137.06218,2068.66348,4.99636,28.95986,26.43864,1
784,2,21990.87575,6199.23701,137.06036,776.42876,5.3609,15.89802,22.48559,1
785,3,4533.87319,4740.10585,123.64448,1223.97262,4.84125,34.1643,26.89787,1
786,3,4898.85751,2943.58604,118.76104,293.86408,5.57917,7.2884,29.11154,1
787,3,5808.08466,9808.44428,221.78051,3038.49565,5.0937,41.50992,16.65337,1
788,3,10800.44798,14100.35654,142.10425,482.37322,6.8056,12.35907,25.34907,1
789,3,10920.11888,13703.48371,227.16154,1996.75754,4.56327,36.2063,51.4393,1
790,3,19845.26182,9860.83958,252.48063,307.09251,4.15565,5.07519,61.37368,1
791,3,19744.77177,11273.29591,137.75588,2023.70772,4.75797,27.48133,33.70094,1
792,4,4944.30313,2966.51714,125.45308,219.52165,5.32761,4.89235,34.198,1
793,4,5620.96275,9756.25377,198.35414,794.09913,5.0586,13.00427,41.04686,1
794,4,13838.65581,7643.21804,125.10082,635.79926,4.82693,16.25544,33.08162,1
86,5,13965.81261,13703.57051,159.75287,72.86783,4.21327,1.31476,39.02199,1
795,5,6983.7457,10298.47365,126.35832,592.69595,4.83737,10.98777,26.97141,1
796,5,22360.88712,762.8744,136.03279,1874.83807,4.60554,39.38102,42.8463,1
797,6,3093.64489,3626.02907,129.07163,725.75636,5.1475,16.76218,27.6265,1
798,6,5865.66976,9798.30708,185.96289,706.47662,5.37092,12.66414,43.62177,1
799,6,9440.78063,13770.39404,121.11959,1717.74927,5.0187,21.81932,21.67887,1
800,6,16752.92598,4788.22466,119.64242,228.13788,4.64726,5.90367,41.87102,1
124,7,4146.34423,5366.68162,124.13035,70.36817,5.64964,2.05602,34.47879,1
129,7,10863.43308,13827.97097,264.50133,290.04764,5.45994,5.76289,69.17861,1
139,7,22091.19394,6161.87634,223.0113,100.97133,4.20059,1.78579,56.4204,1
801,7,9544.79237,9470.3855,130.57623,2435.15607,5.17315,35.21512,29.64996,1
802,9,2753.87665,14434.45275,116.17253,299.44922,4.26634,6.31333,39.34285,1
803,9,10786.78114,14132.01969,124.00623,6150.87597,5.9033,85.79937,24.40298,1
804,10,2001.51325,13119.16663,121.04001,560.71551,4.40596,10.81203,39.34301,1
805,11,15138.86784,3129.38547,145.51435,172.21501,4.19129,3.56051,40.92497,1
806,11,19485.55553,1994.69343,162.77781,1889.20267,5.51585,26.14029,24.29228,1
807,11,21988.77139,6165.15385,127.61006,920.10988,5.25901,19.79892,36.20484,1
229,12,2923.63967,11001.37394,326.91837,226.85137,3.95078,3.42637,82.71453,1
240,12,19909.29932,9962.84081,419.78336,504.74673,1.87457,3.11482,59.18503,1
243,12,19987.73909,9934.99766,357.02564,307.57777,3.65579,2.64802,61.39804,1
808,12,5548.84249,9729.4138,127.74622,459.99446,5.4865,8.27295,25.13244,1
809,14,19475.90504,2049.28243,175.49771,1769.57366,4.99374,23.34597,35.27348,1
277,15,3077.92415,11115.2734,255.49333,145.98932,4.32796,2.79311,68.4881,1
810,16,3405.07803,9237.63844,131.20658,409.96976,4.72335,9.01517,48.47275,1
811,16,18964.8442,6011.21042,115.01212,340.15742,4.50536,9.35965,41.72438,1
352,19,19671.55447,9854.45731,133.46021,72.70175,4.48657,1.29018,30.92694,1
812,19,5711.29003,1723.82361,135.24092,106.05541,4.48141,2.59576,43.1307,1
813,23,20210.64154,10061.13843,125.10553,993.51146,5.09914,22.55246,51.08576,1
814,24,22340.54551,769.15635,129.60614,787.28669,4.72784,16.35274,43.49721,1
815,25,21939.95841,6163.32695,113.25458,286.36872,5.3159,7.99307,42.88454,1
463,27,5917.40412,9870.49569,120.91309,165.66508,6.43474,2.80285,20.63316,1
465,27,7183.47887,14618.74142,163.28733,54.10578,3.34935,1.15237,46.90527,1
580,35,4599.9158,4752.54918,124.04251,59.86551,4.20293,1.43971,33.38381,1
816,36,3354.00375,9233.11036,122.5169,150.70306,4.45234,3.37144,36.9327,1
817,36,18953.18037,5958.01979,115.6245,87.31603,4.51909,2.68213,38.09465,1
