"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
626,2,1294.39337,12597.06034,149.26581,907.20846,4.56229,17.23808,43.72855,1
627,2,3577.3017,10925.8319,130.84623,1440.96245,5.20276,23.3406,31.2294,1
628,2,4391.19149,9966.16728,282.90647,1137.17814,4.74456,18.87522,55.89064,1
629,2,4849.49473,10083.93482,131.88943,4351.74061,5.46594,72.85971,22.41139,1
630,2,6417.81325,3501.41693,131.27718,773.99368,4.60613,16.81071,32.26641,1
631,2,7505.51973,7027.33991,168.62636,297.29481,6.39262,8.17927,43.00344,1
632,2,7940.04189,7682.87554,123.3041,1585.90588,6.73377,31.97829,27.29201,1
633,2,8654.96952,7938.89007,129.9226,1332.51305,6.23074,30.3374,19.37821,1
634,2,9452.8964,14615.38842,126.40252,355.64074,4.36322,9.03672,38.00151,1
635,2,10071.55645,4539.90455,128.52182,251.25969,5.07527,5.26027,33.40043,1
636,2,10028.20005,9299.11814,135.93293,1910.47381,4.95937,42.16138,26.64302,1
637,2,9951.69998,13670.19294,138.81705,6145.56552,5.16898,74.28103,26.23127,1
638,2,10714.47401,7262.77079,145.76345,3061.33451,5.78032,47.00659,37.04864,1
639,2,11645.11161,11775.31086,147.31828,2535.64998,5.65956,37.57527,21.01252,1
640,2,13251.10798,579.04944,143.93135,862.7669,4.79901,14.83042,29.28913,1
641,2,13768.16513,13340.50679,136.47862,1620.37987,5.08809,20.15654,25.62538,1
642,2,14713.65328,8294.59595,136.78177,3971.84801,6.02311,39.90347,16.44122,1
643,2,17610.04817,9780.52318,142.40397,2123.82781,5.23518,34.0836,34.09354,1
644,2,18861.45489,2932.39445,140.42173,2481.86619,4.82279,33.78393,17.4793,1
645,2,21437.61403,8867.20508,138.00911,221.17795,4.74452,6.30281,27.65982,1
646,2,22336.21217,8159.1656,138.80867,674.10745,5.60454,6.9489,20.02927,1
40,3,20225.92662,13121.77549,102.77578,41.67896,4.63094,1.36071,33.20576,1
647,3,1027.30997,11356.61636,149.58893,302.90796,5.04877,7.28327,36.66002,1
648,3,7623.51737,6963.76793,241.88199,1824.66932,5.44054,24.93216,43.39853,1
649,3,17871.84819,6272.57206,143.9342,116.94312,4.44082,2.9851,37.39453,1
650,3,21302.08176,5859.60434,161.55387,1049.16475,4.94964,24.57166,53.04035,1
651,3,21756.17944,13251.6405,157.99967,588.48812,4.25455,12.03039,40.56157,1
652,3,22130.40533,1951.30914,134.30996,391.10652,4.71083,9.20102,28.04975,1
653,4,9511.56505,14663.03455,129.67081,308.28535,4.66272,8.4904,48.58503,1
654,4,11131.74961,5885.15902,101.17919,75.65816,5.15811,2.77061,32.04617,1
655,4,17955.14702,6257.37445,136.67839,220.39441,4.62972,5.72543,35.99277,1
68,5,4465.37257,9911.34713,307.88078,401.61946,4.39305,6.28561,72.57123,1
656,5,11169.19759,5928.01865,131.03176,190.41145,5.15044,3.05544,31.33904,1
94,6,8629.90279,8082.24241,337.46449,292.19306,4.56489,4.19498,81.87662,1
657,6,4328.85505,9927.99713,266.99936,584.59728,4.63629,9.63811,56.69415,1
658,6,9475.86473,14596.08394,138.03906,598.85818,4.50225,14.4557,52.62489,1
659,7,21288.52414,1032.3313,136.18835,337.91709,4.51814,6.34514,24.65779,1
660,8,6448.88188,3472.44027,123.87416,169.34032,4.72273,4.36147,32.03207,1
661,9,4211.86752,9899.73511,121.21721,231.1984,6.85358,6.40796,25.15716,1
662,9,13794.51391,13357.51048,136.66294,462.69596,4.71485,5.51358,22.82499,1
663,9,18894.46496,2920.88293,144.23694,1073.61844,4.6949,16.44538,22.99982,1
664,10,4595.95925,11608.36555,134.03724,481.81641,4.62449,9.52633,46.20457,1
665,10,21778.95958,13278.71401,148.07593,697.21085,4.57257,16.2644,45.05372,1
185,11,12190.73184,11299.96678,158.98343,85.97501,5.21169,1.79108,39.17609,1
666,11,973.93414,11329.45775,126.66005,254.576,4.87252,7.10071,29.23863,1
193,12,8757.29975,8497.27403,99.05933,38.54638,5.08702,1.48653,34.59913,1
667,12,7633.90067,6934.13057,210.48214,967.11565,5.80504,17.04033,47.08142,1
668,12,11981.68013,11525.19202,420.64026,756.48369,3.38456,4.34501,72.63844,1
217,13,21355.38772,8885.42918,120.71181,44.73299,4.41599,1.3138,38.07077,1
