"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
16,2,18673.32532,7411.81464,163.77578,66.48505,4.42425,1.45502,44.80304,1
894,2,1960.9124,8783.31579,135.05709,1031.03425,4.74225,21.82736,28.36354,1
895,2,2537.55691,13157.81395,139.9012,1967.22773,4.49468,36.2286,28.74585,1
896,2,3206.32896,8147.43296,114.63478,212.21134,4.87092,4.39932,35.5336,1
897,2,4044.70005,6267.17733,129.28125,1945.67339,5.06473,32.35708,29.39178,1
898,2,7575.94333,9463.46275,239.71867,890.36206,5.3027,15.15852,59.31594,1
899,2,7664.78583,9452.22556,317.11548,1350.89362,4.2556,16.74627,67.07639,1
900,2,10187.3862,10976.56525,127.78225,919.47518,4.79673,18.32532,17.88776,1
901,2,11848.7357,3647.27609,133.01535,2039.9989,5.20446,36.65699,34.63959,1
902,2,12407.73586,13618.17259,134.01767,3454.37734,5.42601,38.01296,15.97491,1
903,2,15244.23043,2275.42341,122.25984,1326.12743,4.72721,25.72215,24.96617,1
904,2,16162.93115,12165.02886,141.04561,1244.3619,4.6697,23.55605,32.31405,1
905,2,16508.96704,4929.3846,136.05861,897.24829,5.29643,11.07965,17.9416,1
906,2,17653.10695,10269.61024,136.78529,3594.20571,4.93474,63.35104,16.68261,1
907,2,17978.45949,14367.47739,168.04991,1805.67075,4.61912,28.54352,35.81629,1
908,2,18429.46846,1285.75026,152.04166,1836.26592,5.58236,32.8875,29.74216,1
909,2,21394.27253,1361.84106,743.93134,2643.10957,0,5.07416,56.36882,1
910,2,21393.99659,3200.6494,128.70474,2062.16613,5.54781,40.96032,23.34608,1
911,2,21707.93809,3971.60298,126.88752,212.05085,5.97003,3.95107,23.24844,1
912,3,7758.12169,9403.34277,291.69575,837.75437,3.84773,11.54632,59.23992,1
913,3,9084.78296,8252.96856,125.92388,3135.42607,5.19694,50.75546,28.80328,1
914,3,10096.35273,1050.04249,134.68492,285.57036,5.81408,5.32919,52.10172,1
915,3,13043.52405,3714.65875,139.59144,707.32349,4.96957,11.8569,40.83708,1
916,3,15832.12646,9320.1827,133.28176,5094.58703,5.41907,57.93661,15.89407,1
917,3,18665.34501,7293.9142,142.50962,782.38784,5.09892,16.69679,40.00994,1
918,3,20097.30939,4692.91144,122.11446,384.20954,4.75015,9.46331,34.32261,1
919,3,21122.38695,12130.16291,127.45476,1596.52912,4.65537,28.98544,23.06323,1
920,3,21435.92134,904.75747,120.58523,1416.95625,5.38804,42.26369,39.08516,1
921,4,18018.38653,14421.0225,142.34685,1946.54266,4.77511,28.55646,34.70166,1
922,4,21073.14262,1480.42371,118.23587,450.61513,6.31165,19.10481,39.50384,1
923,4,21309.15916,1843.56702,311.16667,335.60776,4.48061,5.05222,84.99795,1
924,5,3131.35337,8142.0413,117.49114,374.89618,4.86677,8.63868,31.24353,1
925,5,9809.57768,5019.53294,141.9117,3840.3873,5.33825,53.8677,50.41527,1
926,5,17382.22253,11578.99306,127.83104,298.53924,4.94249,5.46995,37.42994,1
927,5,18476.98555,1319.92879,205.81536,1056.96654,4.7198,16.80729,61.89433,1
928,5,21253.4212,1718.77642,391.18121,1498.72872,3.48206,14.74786,65.63501,1
929,5,22375.41304,6077.94654,140.77207,2284.8918,4.77066,37.00373,39.72181,1
930,6,3530.08573,11196.649,132.66686,2293.44787,4.77149,35.91815,32.75708,1
931,6,7445.37943,9532.1252,135.47489,2999.41411,5.74527,41.50865,33.76296,1
932,6,7464.5286,9517.98857,128.03427,2188.54734,5.73501,29.97385,32.07789,1
933,7,1059.60987,6078.98129,140.58977,304.02737,4.56388,7.19088,36.9057,1
934,7,12995.52975,3744.26893,136.64154,327.68645,5.21921,7.06345,43.1076,1
935,7,18435.17231,1342.05926,161.53705,2313.07253,5.2847,41.11443,35.62871,1
936,8,2574.97523,13148.80869,135.30248,980.0304,4.54344,21.50871,32.32821,1
937,8,4041.42797,6270.98377,139.17318,2796.41443,5.02868,41.90511,29.58753,1
938,8,7867.24157,5460.02756,117.15557,675.41799,4.8092,17.54999,32.99105,1
939,8,10495.22969,716.99608,143.39051,517.37542,4.74855,9.16988,25.10486,1
940,10,11894.95673,3642.91759,137.40758,216.74248,4.79019,3.891,36.27319,1
941,10,16129.28003,12172.60706,146.02394,836.1092,4.44964,15.35794,34.81064,1
942,10,21371.63462,3186.73263,139.0024,1283.45165,5.62868,24.78848,39.83639,1
206,11,21188.14687,1652.86137,358.85401,225.84113,3.07933,2.61241,79.6285,1
