"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
19,2,17941.20631,8170.55864,257.0162,114.28206,4.66129,2.78905,85.32185,1
780,2,2744.96273,1631.04968,131.65304,2084.19625,4.6059,38.55254,28.28914,1
781,2,4014.84854,7133.15714,134.22556,748.22346,4.91932,13.10059,33.44435,1
782,2,4905.63586,11799.82692,136.12677,2131.37637,4.43099,39.19071,31.58378,1
783,2,6157.28047,2477.38516,122.82699,1470.30498,4.67646,27.465,43.79492,1
784,2,6567.85667,6322.33575,138.62134,6784.37093,5.63376,68.84064,19.08854,1
785,2,6922.45081,8936.52418,148.88535,1578.67261,4.83,25.17443,45.30124,1
786,2,7711.47043,1957.59017,132.13764,688.97492,4.45244,14.63147,35.81469,1
787,2,8073.00026,5886.66049,131.84978,4036.86622,5.0331,61.8149,34.19757,1
788,2,8442.25295,3431.03017,138.05365,1344.60581,4.70441,23.5975,27.0033,1
789,2,10405.89236,9907.69573,134.6151,1114.16334,4.84501,19.15009,27.20643,1
790,2,13097.63733,6186.66783,132.41356,1182.27543,4.89811,22.78739,32.76855,1
791,2,13195.27147,8067.76346,124.69514,807.11454,5.31731,16.87192,26.35587,1
792,2,13530.77818,3854.33559,119.53987,910.31999,4.59462,20.13345,41.14305,1
793,2,14011.85191,8547.42229,146.86578,2601.59669,5.23954,42.04839,28.34284,1
794,2,14635.36147,6870.40873,142.66921,3734.04076,5.63171,41.23315,33.94309,1
795,2,15280.56606,12600.24636,137.25912,4273.46749,5.05802,50.37122,21.07812,1
796,2,17314.09617,8474.80776,139.71439,2327.27135,5.25481,35.51614,25.83317,1
797,2,17423.01541,9558.7994,141.4202,637.4916,4.91412,12.00207,26.31555,1
798,2,20448.6258,9219.69031,140.28073,1768.42887,5.18381,21.92392,20.76382,1
799,2,21666.62179,3872.34875,129.86829,3300.39462,4.93039,51.57189,33.87434,1
800,2,21933.26488,12398.635,142.19937,1946.32918,4.43539,40.28349,30.76657,1
30,3,10330.73967,12378.78306,143.52034,47.32569,4.24214,1.25888,44.97943,1
801,3,8908.60296,14266.23306,141.85809,728.26512,4.57463,9.90205,22.2483,1
802,3,15517.09043,9961.85045,114.1555,854.17618,5.23189,18.36843,14.22424,1
803,3,17723.33221,11615.24882,121.43239,704.4464,4.62541,14.21389,27.84678,1
804,3,18920.82719,6049.72878,133.03801,450.11183,4.53285,11.1548,40.22416,1
805,4,3132.33174,2608.605,117.08563,111.45149,5.1127,2.89676,30.33958,1
806,5,18941.31129,6072.40184,138.92582,696.54774,4.74896,13.36387,47.45963,1
807,6,7737.87695,1967.82354,129.40598,604.82061,4.48209,12.3013,31.60294,1
808,6,9938.39075,13887.52731,125.09231,586.4754,4.3619,13.48574,38.22893,1
809,6,21064.78336,9871.75318,119.04086,1258.60591,4.72233,29.52767,21.00236,1
810,7,15830.23519,9265.71555,131.50232,1007.40612,4.95551,19.48806,43.44467,1
811,7,17403.48883,9580.80865,136.84029,609.56118,5.06061,12.86564,43.13762,1
812,8,6925.20474,8941.56153,140.05174,3354.20811,5.06788,46.46636,35.79307,1
813,8,17890.2629,3052.93937,129.87171,907.03867,4.77243,16.11101,46.10715,1
814,9,7666.7673,1914.11393,181.85707,180.3854,4.306,3.11664,38.71708,1
815,10,9942.46868,13922.63094,132.39576,628.92318,4.18884,15.06719,34.64057,1
816,10,17713.51638,11593.43878,133.71102,1793.03304,4.50154,35.73488,45.98246,1
817,13,15821.26953,9245.59902,130.083,1787.27283,5.15294,30.77839,29.09182,1
818,13,17314.02125,8449.72155,141.03787,3345.07836,5.28417,48.86211,30.94151,1
819,14,10269.22878,12342.54592,125.08745,436.55895,4.47713,9.42354,26.34321,1
820,14,17902.98136,3030.61998,130.7354,942.37359,4.95475,18.32371,47.62239,1
821,15,6179.7959,2464.07851,128.96546,892.66025,4.91162,13.74694,31.3947,1
822,16,14614.22976,6929.1325,120.8248,219.54119,5.27621,5.90983,36.02987,1
823,17,13986.48327,8572.62987,151.077,1223.40278,4.99292,20.72381,16.61851,1
824,18,8434.18026,3450.1464,126.48051,603.20291,4.85782,11.90408,39.52262,1
825,19,6951.82405,8005.12032,106.31296,91.39918,4.86477,2.68144,40.184,1
826,20,7836.26737,14609.13362,116.55839,299.9085,4.11034,7.60991,30.01375,1
827,21,2706.55573,1609.6344,134.31073,278.16417,4.29582,5.3905,43.77924,1
828,21,18949.09564,6003.67802,122.45713,129.44874,4.59136,4.384,39.13121,1
829,24,4869.38886,11827.04684,145.39196,387.17969,4.41485,7.03058,33.7284,1
830,28,10000.22667,13962.49042,155.19166,133.80319,4.22588,2.57228,31.12351,1
831,29,14004.84578,8487.43836,138.2808,97.45704,4.8643,3.20424,53.89023,1
832,29,21696.50191,3838.16848,148.9224,219.36439,4.32503,4.51199,57.63861,1
