"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
998,2,2267.25649,3429.06147,127.79724,2545.77832,4.83222,46.77702,34.65687,1
999,2,3942.6648,5226.57428,134.54485,2021.02611,5.30616,22.2894,18.59654,1
1000,2,4608.47559,10256.31742,152.44354,8598.425,5.31687,100.18534,24.75837,1
1001,2,5530.11791,7210.65451,127.52874,4284.84792,5.87048,87.79605,17.75578,1
1002,2,6059.65968,11771.51835,135.97645,2708.72678,5.3674,31.22312,20.83621,1
1003,2,6201.178,1853.58423,138.65802,441.32641,4.57222,7.43592,29.57929,1
1004,2,6144.40415,7764.91688,128.30118,2644.16071,7.75029,35.7037,20.7127,1
1005,2,7229.50015,6844.36192,141.13047,2631.939,5.55766,33.66138,19.98272,1
1006,2,9216.63884,12065.67916,115.79028,1162.36003,5.45005,29.94769,35.00269,1
1007,2,9574.55364,7416.81069,150.54537,632.92429,5.03734,10.26291,26.93163,1
1008,2,9893.58264,11610.1741,129.66115,2925.0373,5.64764,56.4801,45.32543,1
1009,2,10475.58682,10618.09182,122.84809,2509.75363,5.32002,34.7141,30.33316,1
1010,2,11338.57832,8020.86195,139.46621,1518.25476,5.18253,19.44872,16.88666,1
1011,2,12630.79709,12917.52888,147.02112,3344.95255,4.80197,47.13213,21.46101,1
1012,2,13007.35385,9120.88374,142.61221,2983.0466,5.18157,36.36317,30.48636,1
1013,2,15065.11265,2363.46846,148.34595,671.69738,5.18959,11.9193,31.32224,1
1014,2,16148.67652,10480.6085,138.14926,3141.33179,4.76247,47.73295,17.49031,1
1015,2,16459.3292,6655.647,134.04277,3638.913,5.22249,50.78124,16.84412,1
1016,2,16877.15922,13047.20305,150.00134,991.41493,4.40357,17.15087,22.61467,1
1017,2,17486.96097,6722.58689,134.60846,2509.75316,5.70697,29.64764,14.76161,1
1018,2,19229.35684,10352.49164,129.624,2803.20966,4.95145,36.18808,20.32433,1
1019,2,20988.59349,6860.96802,139.57191,5077.98998,5.10276,63.13389,19.25862,1
1020,2,21720.72163,1832.10287,140.05937,3175.25586,4.6498,49.71022,27.37536,1
1021,2,21741.36829,8289.37558,130.96059,1194.53764,5.62193,13.3724,16.89714,1
1022,3,2090.19418,7597.19736,132.30299,3150.53968,4.84581,52.67403,31.49975,1
1023,3,3001.20615,14169.75394,146.18063,2012.28303,4.20986,32.46183,30.17492,1
