"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
12,2,9337.65424,3803.34741,137.52009,204.4379,6.05685,2.39121,19.79964,1
26,2,19619.31857,7290.08816,136.89587,85.22277,4.27751,1.12062,27.63133,1
27,2,20177.69968,1417.00223,110.7254,59.36225,4.06456,1.21345,27.71499,1
889,2,2367.71482,9913.6969,130.29312,1356.61917,4.87944,23.10956,24.70666,1
890,2,4166.33167,3903.2383,133.17269,551.78391,4.86027,9.4099,30.14674,1
891,2,4768.07635,5947.05366,133.58368,8834.31424,5.22155,90.56619,20.4881,1
892,2,5826.40666,11023.12409,139.68563,5677.4048,4.95016,74.37289,20.85639,1
893,2,6246.58943,2382.56209,163.31388,1104.94026,4.98411,15.47042,24.23714,1
894,2,6713.61128,4294.31473,338.40582,2143.83736,3.73221,27.31195,67.13577,1
895,2,7095.59985,4148.77853,130.51062,2264.28346,6.58526,38.4004,17.99473,1
896,2,7889.29846,6413.6209,142.28822,2132.4068,4.87344,42.3739,44.7981,1
897,2,8179.87932,13050.44747,132.78145,2706.04407,5.3088,46.69388,29.4438,1
898,2,8266.39033,2818.82745,142.5536,4888.71847,5.06743,68.00093,22.82534,1
899,2,8604.68304,13969.36626,144.1853,2447.7299,4.59493,36.72648,28.21082,1
900,2,9659.72407,2818.62286,153.2608,1842.10093,5.20164,29.14473,27.88917,1
901,2,9639.81745,7954.97475,146.66726,796.54688,5.27671,14.86737,25.05562,1
902,2,10540.60784,7699.03032,147.85284,7567.09357,6.0779,66.24568,18.03128,1
903,2,10507.53571,13685.61755,135.82474,1101.08187,4.73022,14.97724,20.93258,1
904,2,13239.51534,6115.19667,143.07109,3516.09919,5.84096,46.09725,18.847,1
905,2,15824.29655,5041.72553,149.10993,1731.58335,4.98884,29.70545,30.02953,1
906,2,16140.39024,1691.99793,133.24864,2001.52179,4.98578,31.33439,20.16412,1
907,2,16871.4089,11733.28154,131.75715,2360.6695,4.76359,39.99176,32.17998,1
908,2,16986.17358,10209.25331,139.70075,818.59908,5.15927,10.41377,27.27029,1
909,2,17471.05134,5506.89444,132.72868,5224.90088,5.20797,67.70304,19.03282,1
910,2,18078.20191,2336.71659,137.12772,3578.75036,4.74159,55.75317,25.87138,1
911,2,18026.65854,12474.43541,201.82543,2137.54472,4.91506,32.14851,41.73919,1
912,2,18405.86867,9223.51887,136.50323,2461.32906,5.05356,35.03253,21.79999,1
913,2,21967.80728,10570.38788,121.27909,471.2984,5.54372,11.86303,36.59817,1
914,3,6619.08913,4346.49581,287.33406,1249.40572,3.7791,17.79015,66.08592,1
915,3,6949.82096,4182.52715,240.81721,454.11125,4.67914,8.71553,56.99088,1
916,3,10273.7329,5624.20166,149.73044,5053.82336,5.1683,68.15031,39.20894,1
917,3,10621.75754,3921.62716,128.61725,1557.83386,5.08725,23.45884,26.74952,1
918,3,16052.28049,2784.40122,134.88382,2047.31352,4.71756,37.06894,39.41132,1
919,4,4100.48595,12585.66087,129.7737,663.53903,4.49983,14.13464,35.73765,1
920,4,6468.45517,4406.68026,131.16596,1507.96864,6.14566,28.98917,32.09289,1
921,4,18014.06161,12520.10993,253.97301,4083.80712,3.71806,49.25232,43.37804,1
922,4,20867.59193,4086.12228,156.52407,2181.70062,5.2773,32.47713,37.82768,1
131,6,19083.63864,1352.04712,143.14652,55.68978,4.4934,1.51017,43.08419,1
923,6,2321.07496,10980.71642,129.21796,292.84868,4.36719,6.98591,38.324,1
924,6,15654.04628,5001.15948,175.65608,1378.26267,5.37968,21.20118,31.31382,1
925,6,16129.41478,1723.215,133.41217,579.49898,4.89685,10.8824,36.02988,1
926,6,17961.72283,12656.42754,182.53507,1895.89489,4.53117,26.91289,31.65916,1
157,7,19009.94517,1392.10122,188.22018,79.85379,4.37622,1.6086,49.82987,1
927,7,9635.67694,2791.27294,149.74135,844.90134,5.15695,16.48584,25.39243,1
