"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
26,2,15569.95402,4487.76533,297.33135,230.67988,3.93545,3.81624,75.06185,1
986,2,1828.30974,13919.33842,132.08106,833.70573,4.43476,13.84455,18.78648,1
987,2,2728.20365,1646.65277,115.7778,2322.28938,5.82074,64.88189,27.13517,1
988,2,2803.99932,854.66291,120.38433,2433.53165,5.15717,48.45272,22.82798,1
989,2,2961.39747,2052.33838,317.76935,1052.96007,3.5418,15.21189,67.74502,1
990,2,4238.7579,3648.52137,133.32922,625.19904,4.63946,13.20794,43.82375,1
991,2,4335.89425,6218.43387,138.28124,1773.42729,4.81977,28.97745,29.53696,1
992,2,5437.82877,1814.09589,131.92082,407.009,4.73472,7.3843,29.29184,1
993,2,5293.64221,9206.61915,141.42586,3857.78709,4.91797,58.27487,33.41223,1
994,2,5975.3065,12107.47469,124.26776,1798.88242,4.75181,29.61079,21.07999,1
995,2,6321.17064,3200.28392,132.36339,923.36594,4.74793,14.60768,22.56357,1
996,2,6800.69827,1562.73974,136.9893,3202.63927,4.57941,54.9903,26.61666,1
997,2,7646.17305,12128.73927,129.19289,1700.13123,4.8959,26.44803,19.44929,1
998,2,7882.41712,5770.6114,134.41392,4094.98304,5.06024,65.55149,26.37895,1
999,2,8117.78112,9817.00184,130.32522,1108.45436,4.83458,19.62185,26.71246,1
1000,2,10259.30453,7028.36127,127.27542,537.74123,5.17954,9.03144,33.28838,1
1001,2,10593.98765,12230.55923,135.34254,5280.73789,5.41665,57.62575,19.55755,1
1002,2,12136.3743,949.57574,133.50876,1517.60829,4.77498,23.65803,23.78407,1
1003,2,12321.9687,14033.56703,110.06368,332.14819,4.17838,8.38924,27.15036,1
1004,2,12694.60451,2148.12589,130.24757,5211.67291,4.97331,69.7675,36.26496,1
1005,2,13502.36054,10520.9041,126.92386,2270.28881,4.84362,41.70819,35.87633,1
1006,2,13904.25398,3920.59201,136.76099,737.79956,5.24122,8.49139,15.92613,1
1007,2,14330.75731,1916.83943,136.27404,6114.83359,5.0051,77.49507,20.43559,1
1008,2,14356.69776,10545.86397,125.65097,752.67723,5.59643,12.7729,22.09109,1
1009,2,14753.8604,8022.55145,136.19738,5274.10083,5.56993,57.89096,17.05862,1
1010,2,14921.3079,5498.88182,132.33122,2667.84121,5.73568,28.75207,15.92662,1
1011,2,15602.18506,4828.97699,117.44572,1057.79955,5.20854,31.67668,28.31114,1
1012,2,15593.55972,6628.90647,128.57772,882.68926,5.19612,13.09621,24.79647,1
1013,2,16640.51057,2051.22041,134.37095,2263.02867,4.81805,34.69246,18.72065,1
1014,2,16935.14083,7021.78037,125.10904,3264.60035,5.02388,48.3614,19.72183,1
1015,2,18402.18453,6061.90549,122.5711,2205.17135,4.94129,44.40537,22.0981,1
1016,2,18862.57694,716.70568,136.11695,1898.69897,4.75877,34.68654,26.48317,1
1017,2,19393.76232,10426.19469,139.24643,5511.51675,5.39229,59.59525,19.63376,1
1018,2,20430.29598,8585.68436,130.55872,1110.41999,4.86475,27.02353,28.83706,1
1019,2,21010.74474,7049.11923,131.44655,6706.54104,5.25735,87.37654,22.19666,1
1020,2,21917.03862,12728.30234,141.9668,807.4476,4.22149,16.46215,37.90468,1
57,3,15611.76354,4276.64755,141.18472,65.49485,5.07468,1.67905,39.42374,1
1021,3,705.09157,14120.86262,159.88972,142.63888,4.8154,3.56013,51.77247,1
1022,3,10247.8746,6998.48759,118.22783,578.39837,5.68921,9.95219,29.39518,1
77,4,8744.75223,5329.35362,139.16515,57.93903,4.87,1.30116,38.05854,1
1023,4,4082.6647,7328.25853,123.12657,630.30496,4.70525,13.4557,51.50912,1
99,5,6260.17435,3138.37095,146.81698,61.7609,4.7136,1.41114,40.26104,1
