"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1032,5,20765.60969,6787.13384,130.20717,2348.49315,4.897,41.45711,36.05964,1
1033,6,4048.25093,14640.89986,125.19447,1121.27796,4.2286,24.06838,39.27226,1
1034,7,7206.93931,11710.06209,125.91877,334.91195,4.76323,8.13219,36.09879,1
1035,7,7897.06179,2494.34596,139.66912,276.47697,4.56674,5.50936,27.3376,1
1036,8,4404.53414,1807.81649,130.74684,409.27582,4.74431,10.84616,38.80762,1
1037,8,11422.78698,8964.9397,261.40515,4269.18539,4.28624,69.53203,80.28867,1
1038,8,15844.13784,9868.26133,136.43492,1024.10898,4.70574,20.01566,31.05231,1
1039,11,4411.88903,1854.21821,133.34835,558.39392,4.55848,12.71165,39.12933,1
1040,12,1191.58555,8439.36741,138.86684,1565.71774,4.64065,30.31594,44.97764,1
1041,12,4436.34223,1836.37547,134.63894,774.69349,4.69621,20.57029,39.58818,1
1042,12,13944.46078,8845.97641,152.07271,120.837,4.49361,2.95315,46.86632,1
1043,13,13304.2872,4197.89085,133.49321,601.63906,4.75215,12.05003,42.04314,1
1044,15,11259.33204,8941.50525,146.30782,632.25938,6.02449,15.51835,55.71091,1
1045,16,19744.81431,8440.35583,128.88819,2220.44336,5.07222,33.30739,28.87622,1
1046,17,7923.25093,10684.75274,161.76815,2402.58198,5.9418,22.98829,33.31344,1
1047,17,11685.02254,8998.61578,261.02546,2694.70086,4.13635,39.26418,52.98459,1
1048,19,9566.41916,11963.84778,129.98108,4183.53919,5.46269,44.23016,17.92695,1
1049,22,4998.29114,1219.25727,118.06883,93.06685,4.55753,2.4399,33.13178,1
499,23,4450.9176,1706.55459,152.07271,51.74889,4.65865,1.46185,48.60858,1
1050,23,17551.56187,10828.4816,138.54951,296.40138,4.55421,6.91686,33.88298,1
588,28,5772.09706,8074.53388,117.44795,46.39958,4.74545,1.39324,36.66621,1
618,30,4953.87119,7037.40076,234.20812,104.34696,3.81676,1.93119,61.91774,1
619,30,5322.24233,11479.72665,108.48992,43.69516,4.66679,1.68789,37.35729,1
1051,31,11579.06769,8970.66889,280.74498,1746.82734,4.29145,26.029,62.52549,1
1052,34,18629.50744,4127.77712,145.41851,2453.09516,5.20307,29.67537,25.16147,1
705,35,2774.62188,9804.94451,103.45351,59.07526,5.29991,1.98974,30.42366,1
1053,35,10294.36299,7180.37545,154.05902,625.2859,4.84701,11.72214,37.67366,1
745,37,5306.88552,11569.65864,140.26106,66.96767,4.73009,1.16274,33.58126,1
1054,40,1124.46128,8426.73915,127.32497,109.65563,4.62864,3.29404,36.4006,1
1055,40,20804.01236,6804.74546,132.82979,182.041,4.74565,4.44593,38.20931,1
838,42,6363.71511,4571.51317,145.77272,49.81206,4.89523,1.55792,48.56582,1
1056,43,18164.68947,6197.54214,135.04868,266.27737,5.62622,4.26437,19.15354,1
1057,44,11385.11502,8942.18872,242.69973,859.08214,4.33503,13.94038,58.98886,1
909,46,8040.22622,4365.77912,105.12159,36.67847,4.85316,1.16831,35.28964,1
924,47,5049.86687,7051.34805,137.42122,44.89645,4.73159,1.23049,43.7014,1
931,47,13323.30998,4140.00734,139.9757,70.60835,4.38638,1.20736,32.73668,1
965,49,8143.84235,4403.18529,197.55395,84.20638,4.25772,1.87166,55.55521,1
1058,49,7068.26987,1205.1258,125.53697,112.19299,4.51448,2.47719,33.33591,1
