"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
15,2,14959.80935,4124.41459,197.23971,153.32946,4.11635,2.28023,38.90713,1
717,2,5680.53379,5089.13319,133.4979,3042.75139,4.88591,47.4517,21.2251,1
718,2,6609.98852,12894.8339,127.39845,190.90764,4.55241,3.38549,27.75816,1
719,2,7680.6322,3064.59485,129.99847,1405.27779,4.54506,27.56714,26.95628,1
720,2,8410.77767,12559.92995,129.70242,1565.89324,5.01993,30.52866,23.1975,1
721,2,8708.56583,10925.32999,124.40474,712.08935,7.79336,15.20087,21.03506,1
722,2,8721.52496,11125.22744,276.98023,759.44071,4.36782,12.65487,72.48706,1
723,2,9246.01769,12973.25686,141.34931,5557.66057,5.01519,82.25341,21.82917,1
724,2,10552.81353,4122.50743,139.57726,3884.67942,4.80394,58.07137,26.95317,1
725,2,10914.68469,13114.12515,129.43042,306.94418,4.62349,4.2738,31.74222,1
726,2,11087.78843,9376.86936,120.20511,5694.52582,5.28966,86.79867,19.28689,1
727,2,11502.42434,11221.66109,156.73954,3061.01573,4.8262,45.9822,19.2212,1
728,2,12032.89888,5122.13701,139.46011,2726.76648,5.16631,33.96868,27.89064,1
729,2,13457.75168,11975.98503,143.6265,4380.57438,5.30803,77.14925,33.27482,1
730,2,14690.86213,2630.63751,143.43244,14885.77719,6.07527,120.8259,14.03281,1
731,2,15686.1612,13849.93709,136.97086,541.25539,4.66986,6.75348,20.8799,1
732,2,15966.67104,12855.62694,126.53361,714.85913,4.85151,9.96328,34.00332,1
733,2,16909.4003,8096.86119,148.94317,8126.02667,5.25747,95.20194,22.25469,1
734,2,17897.41728,11026.2047,133.76823,2378.20402,5.15138,31.57301,18.36691,1
735,2,18347.85844,4853.36025,129.67654,801.3055,5.0729,11.56974,22.42772,1
736,2,21727.03559,1386.97585,144.60586,3752.12005,4.70871,51.5999,20.82209,1
737,3,8769.16414,11429.64862,243.21496,988.41914,4.39095,12.47163,54.1743,1
738,3,14905.5029,4214.45479,256.73935,596.25848,4.22286,8.86429,54.03679,1
52,4,11855.57642,2483.62162,164.60317,66.05904,4.7757,1.21878,42.19319,1
739,4,8396.99642,12549.82026,134.18734,1070.21896,5.06533,20.56947,38.53727,1
740,4,9791.17401,10808.88863,133.71855,685.6443,4.90637,14.4417,42.04983,1
741,4,13422.57143,12088.95891,242.74632,1357.91938,4.38445,21.0531,50.59463,1
742,4,15019.94831,4056.05645,142.33657,1188.03029,5.07353,22.03249,25.56517,1
743,4,19864.58417,8625.12189,126.20662,1588.58562,4.86641,27.04603,22.19871,1
744,5,16249.25864,9362.93421,128.73523,1318.24365,5.24297,22.61134,35.78608,1
745,6,8782.36508,11544.23729,135.28649,1362.25723,5.06098,24.48609,23.73237,1
746,6,13341.38526,12240.88505,207.67455,399.11527,4.72131,8.33929,59.01045,1
747,7,11509.60266,11173.90581,166.66451,1578.35797,4.48874,22.8634,43.82922,1
748,8,6513.66527,4618.88939,130.9263,743.81329,4.92024,15.88014,36.4605,1
749,9,15040.10473,4058.05187,142.94967,907.69315,4.92983,16.55604,38.56197,1
750,10,10534.48197,4116.45233,136.97289,1069.95427,4.95008,17.90873,32.44226,1
751,12,19916.2799,14555.21382,122.68461,275.42511,4.18365,5.65828,27.73257,1
752,15,11841.78427,2365.72991,146.99003,490.97262,4.45418,10.98445,42.94777,1
753,15,19956.25979,14611.54745,124.81576,104.39192,4.22375,2.50158,36.65031,1
754,15,21702.44436,1398.75275,147.46464,1056.04156,4.67308,15.23565,36.48645,1
755,19,6577.21448,4627.7273,126.64914,184.38949,4.73975,4.32372,35.64507,1
319,20,15122.05835,3984.97694,200.28063,96.00619,4.30988,1.81455,50.42658,1
756,20,9750.99757,10846.5707,97.68542,107.60602,4.63683,3.7421,34.71552,1
757,21,2236.71795,8915.92756,145.53575,109.22937,4.31249,2.30164,42.79568,1
357,23,11741.45755,2316.2357,170.544,53.07935,4.27502,1.01775,48.03202,1
363,23,19966.97959,14510.97376,147.45889,58.76329,3.84911,1.11439,38.43105,1
758,23,5511.48956,12917.13301,140.50833,1311.66789,4.45709,21.41117,35.171,1
759,23,7672.90285,3053.99056,131.6143,2612.57431,4.8504,29.65478,31.76855,1
760,24,5685.26822,5105.81085,116.98401,354.61872,4.83103,6.28391,25.38957,1
761,24,12041.24499,5068.61571,128.3746,132.8432,4.42503,3.82891,48.38347,1
762,24,15029.76747,4004.84488,133.42098,362.4329,5.13659,7.75978,36.65807,1
422,28,8832.95855,11575.9307,114.76626,40.17418,5.03899,1.40788,39.5132,1
431,28,15906.05932,12857.06286,118.54638,48.691,4.41451,1.45281,36.46004,1
763,28,18294.45509,4877.67113,144.10435,146.04137,4.66952,3.5557,47.04479,1
764,31,18402.84858,4896.05753,164.31781,110.2275,4.63984,2.91675,45.17972,1
495,34,6532.19804,4529.69737,78.65751,43.28143,5.30398,1.49493,24.60997,1
765,35,2038.38419,14318.38367,138.13746,502.59706,4.11539,8.74582,49.82989,1
766,37,2031.17668,14271.48601,152.44967,364.76491,4.04282,7.31431,36.06861,1
767,43,18842.76344,9216.6284,106.16687,81.90503,4.70771,2.66974,26.59547,1
636,44,11876.26438,2297.58025,126.7614,41.85348,4.40502,1.03335,38.9373,1
667,46,18896.40201,9207.70662,101.98964,46.87638,4.69264,1.4798,31.29942,1
710,50,11483.66955,11250.57162,137.86708,82.53264,5.08288,1.76518,33.09983,1
