"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
989,2,2963.30468,11505.02733,136.03681,4621.97781,4.77123,64.04287,33.15963,1
990,2,3128.03067,9067.49195,150.61839,213.73303,4.60178,4.4225,30.84818,1
991,2,3789.26349,12997.63749,132.54403,2318.5191,4.69609,31.27019,20.86165,1
992,2,4792.23901,10286.68403,143.3696,3702.60399,4.91682,51.95961,32.73238,1
993,2,5856.56917,4193.94565,128.62529,2029.43978,5.10793,35.62691,30.20381,1
994,2,7271.59698,2048.20353,135.78508,1373.14534,4.86991,21.33601,39.24859,1
995,2,7883.87919,4809.93303,127.248,7179.5494,6.1764,120.40783,20.97134,1
996,2,8508.68087,1809.54665,132.49812,1761.69839,4.67826,31.37099,22.83169,1
997,2,9736.05042,6517.44112,133.44954,997.46218,5.01724,18.80998,30.60705,1
998,2,10455.9568,8130.81087,143.775,1535.92701,5.30685,20.56343,22.01338,1
999,2,10539.46376,9519.17715,138.51948,4538.22834,5.17644,71.56324,24.92045,1
1000,2,10872.50445,10662.48571,137.15107,3683.92221,5.48472,41.63934,18.13597,1
1001,2,11934.2866,11406.72949,131.95283,5454.96906,5.03961,79.24018,30.66452,1
1002,2,13156.68059,9735.0538,131.75733,501.60902,5.04252,8.48848,22.36474,1
1003,2,13358.46968,820.33209,130.85867,115.35843,4.42175,2.77841,35.96394,1
1004,2,14780.9435,8307.51905,268.3045,1335.80498,4.07867,19.36631,71.88848,1
1005,2,14923.75162,8242.43899,296.77627,1494.87481,4.0284,20.58959,68.79644,1
1006,2,16503.25488,4479.07337,132.26929,5102.32542,6.49289,97.71977,16.53089,1
1007,2,17382.65575,7822.46373,138.73859,657.86226,5.04813,10.01614,22.64183,1
1008,2,17560.76254,6342.38971,121.154,3379.8424,5.6769,67.78372,21.72503,1
1009,2,17787.38284,11272.80718,140.5283,831.6021,4.5442,19.42022,30.65569,1
1010,2,18556.25845,4907.73554,150.83782,4526.21729,7.73053,86.13794,25.83695,1
1011,2,19158.39488,5640.98996,108.04337,215.7343,5.61909,7.1846,21.75427,1
1012,2,20127.52807,9332.75998,139.07074,638.37244,4.49399,13.59436,38.29448,1
1013,2,21774.67992,12243.68401,132.72905,2670.86075,4.47383,43.57996,24.78143,1
1014,3,2626.12549,6513.2801,135.24181,261.03473,4.62719,6.79198,37.516,1
1015,3,18672.8756,4751.97051,239.80091,965.27426,6.01096,14.10346,54.79752,1
1016,3,21317.50457,3793.16805,150.96702,1145.02267,4.67439,22.86686,44.8242,1
1017,3,22335.76185,1944.33369,130.93114,2016.11943,4.52581,37.67177,29.8581,1
1018,4,4798.1685,10292.48496,153.20089,1297.88789,4.69561,21.52093,47.67023,1
1019,4,13144.51498,2748.69635,131.10351,1846.03123,5.19878,33.83208,25.82237,1
1020,4,15140.32985,8096.64128,129.58621,1981.85567,6.23051,55.28248,22.97513,1
1021,4,16272.46629,4325.76144,345.68624,2484.12438,4.07887,32.80391,77.1221,1
1022,4,18797.72179,4571.32812,134.33557,881.695,6.40687,17.56001,26.49309,1
80,5,9811.81788,6498.27601,150.11104,84.56806,5.05695,1.62018,35.15949,1
1023,5,3318.17074,1786.523,129.14556,156.44622,4.22679,3.48567,30.359,1
1024,5,3820.23496,12989.44362,134.35188,926.50951,4.55222,13.16338,29.48861,1
1025,5,6753.34074,4276.10613,125.24897,119.73518,5.22609,2.96223,37.83611,1
1026,5,8485.19193,1817.12286,128.67819,725.23003,4.70588,13.37161,29.91584,1
1027,5,14670.51315,8397.45834,122.25045,397.22125,5.32862,11.43259,39.32514,1
1028,6,7591.50684,5385.76607,244.43856,373.33593,4.93397,7.8588,58.08216,1
1029,6,18428.231,1714.12215,133.05643,303.46723,4.58522,5.57068,25.71425,1
1030,8,7492.77428,5448.76424,128.21494,2487.54965,5.67709,53.93444,24.31996,1
1031,8,13305.67042,867.04047,128.99209,1374.82906,4.80844,25.72597,28.91194,1
1032,9,1864.90137,498.15844,139.71124,1025.6359,4.52037,18.86245,38.56511,1
1033,9,11135.68686,4586.87871,125.91901,115.84873,4.82564,3.01633,51.92891,1
1034,9,17084.86534,6496.54593,290.83145,453.74201,3.81668,7.5835,59.83038,1
1035,9,19214.4727,12605.90283,112.0653,489.2338,4.54309,13.05781,33.69754,1
1036,10,10439.04339,8109.14325,126.42386,2627.43571,5.05956,46.31111,34.05688,1
1037,10,18280.66075,5262.20107,255.93114,961.93395,4.74127,14.84938,57.67629,1
1038,10,19268.8096,12623.87002,124.83432,908.1507,4.26725,20.08748,28.48885,1
1039,11,6689.28867,4251.29171,139.44343,1473.6181,4.94428,26.22036,49.68989,1
1040,11,13815.25519,3185.27071,118.05154,432.99159,4.88835,12.40645,31.86928,1
1041,11,17797.64087,11268.15211,151.62268,1236.65715,4.53766,25.11793,40.35774,1
1042,12,15028.23021,8182.79619,300.95372,876.0936,4.17307,10.81074,65.38054,1
1043,13,18437.96874,5065.53778,329.05003,1429.64967,4.34176,18.31487,73.52036,1
1044,13,18529.94498,4974.76207,217.05075,936.59743,5.40238,17.36611,69.37613,1
1045,14,2651.19232,6484.02126,99.19431,74.19546,4.76239,2.78601,36.75879,1
1046,14,15987.16423,4116.99352,133.77363,1321.4216,5.63545,34.5955,35.90138,1
1047,15,20180.05761,9361.8265,122.30728,91.47109,4.47652,2.41834,34.19116,1
1048,17,18382.62481,5113.84794,333.6572,1942.19521,4.05794,24.57224,58.57607,1
1049,17,18363.61947,5168.17769,312.41903,653.91134,4.95458,9.78586,76.47544,1
1050,18,7256.90721,2043.50475,128.19151,1060.21141,5.05711,15.29256,26.21798,1
1051,18,7609.39826,5319.40456,275.65954,315.30319,4.43587,5.34213,65.18866,1
1052,18,8528.19065,1817.05465,149.26493,710.38835,4.71642,15.63063,47.5665,1
1053,18,18207.95883,5337.22945,143.68516,390.56719,5.78812,10.78587,41.20532,1
407,19,16230.27241,4299.30247,369.25625,399.28432,3.23699,4.05413,70.63094,1
