"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
12,2,8447.60142,3336.19095,131.8859,203.33545,5.10298,1.71936,17.09179,1
867,2,2143.88043,11982.64512,128.53654,573.33634,4.48896,12.51911,28.08088,1
868,2,2593.78592,5539.72283,135.856,869.31266,4.65758,21.06413,35.571,1
869,2,3598.62534,8212.32639,120.68473,1254.5057,5.38173,24.20371,17.96978,1
870,2,4927.80674,8060.6775,142.01534,1097.69317,5.1047,17.21135,23.26494,1
871,2,5027.59082,9438.23755,165.74707,1156.92288,4.63808,21.88622,30.62541,1
872,2,5571.64259,720.23398,140.86433,1488.12354,4.84715,28.78508,34.64867,1
873,2,5751.45203,12921.44202,144.86704,4950.33707,4.64172,71.11922,28.69956,1
874,2,6463.61375,1146.761,121.76567,1148.3225,4.90329,20.38013,36.58418,1
875,2,7100.13542,3828.21146,133.76,3138.83884,4.73123,57.53409,34.6104,1
876,2,8009.83275,5664.99833,139.63031,710.95928,5.03859,11.03195,31.46609,1
877,2,8189.99029,12277.18552,124.72379,401.26533,4.59019,9.75945,26.0153,1
878,2,9554.98536,9521.94857,144.42523,3160.25718,5.33935,36.08847,17.72885,1
879,2,9845.99016,8575.1324,121.21672,1199.26084,5.95543,18.26704,17.85243,1
880,2,10602.95247,7986.0792,130.25853,1603.44788,5.62225,21.92922,34.26454,1
881,2,10927.48131,9023.13278,135.6697,3820.71038,5.26895,57.94439,23.52689,1
882,2,12495.25436,10804.21974,136.87535,2055.07315,4.83008,33.19694,26.93223,1
883,2,13764.91831,4019.69555,139.72276,3139.54218,5.32489,38.82255,21.55938,1
884,2,14359.43101,1158.98005,127.66942,2168.61542,4.76331,39.0146,27.65711,1
885,2,16274.80559,7911.05057,130.92123,537.01084,5.84192,6.03453,17.70304,1
886,2,16833.49748,580.56632,127.55829,410.00829,4.52156,9.00116,26.52991,1
887,2,17374.35844,7486.04789,240.46407,1347.92652,4.52664,25.61072,67.67412,1
888,2,17524.22345,12431.09709,136.83358,3259.28182,4.48971,54.60411,38.68017,1
889,2,17662.47137,6445.0013,131.91921,1384.67606,5.48541,18.41215,22.50594,1
890,2,19817.88015,7256.45628,146.05178,1122.7041,4.82282,22.63687,20.79605,1
891,2,21266.817,8715.2595,138.51268,4390.6653,5.16002,51.92026,14.77916,1
28,3,1809.99824,9155.45933,155.36121,59.41539,3.79814,0.96402,38.88795,1
892,3,1058.30682,12123.42292,124.24184,410.7349,4.41601,10.16904,32.10689,1
893,3,1922.79157,7667.20411,122.97834,1014.0329,4.84106,21.57899,34.08417,1
894,3,6375.65587,5219.60801,121.00096,1476.71416,5.19401,25.63371,21.93957,1
895,3,10589.98774,8011.75101,138.01657,2541.02237,5.36598,34.38425,33.79779,1
896,3,17480.27308,7456.79515,135.74028,1480.33561,5.26315,31.74704,37.03964,1
897,3,18626.51749,8208.64625,137.95202,1169.79778,5.26799,13.74287,26.1835,1
65,4,12790.26536,358.13009,335.12458,370.86794,3.09086,4.64391,70.77079,1
69,4,16759.38642,532.16496,120.85913,56.2728,4.95607,1.48576,34.10002,1
898,4,1877.95143,9086.78547,133.36003,878.07077,4.98356,16.50672,31.85876,1
899,4,11002.0628,4158.12308,139.86714,3196.80731,4.73637,53.08661,28.1833,1
900,4,21577.60683,11105.13811,135.19585,3854.04771,4.70171,56.44743,38.39529,1
78,5,1972.41918,8941.99168,350.46322,283.74516,2.83893,2.97301,68.99344,1
901,5,1921.30228,7572.20896,147.6884,143.46754,4.7019,3.34406,46.62539,1
902,5,2174.0484,8431.33492,108.6098,179.84611,5.39911,4.75454,26.95918,1
903,5,7377.28183,9452.73007,135.68343,104.15599,4.35573,2.15627,38.10366,1
904,6,2184.86033,11958.48833,128.67382,693.63824,4.55998,14.78652,43.50658,1
905,6,11036.27332,4142.74749,145.3292,365.54448,4.52969,7.57163,36.62163,1
906,7,2614.08831,5528.10448,140.39843,795.97342,4.47011,18.62137,33.99431,1
907,7,12459.17334,10766.66318,130.53024,508.10895,4.75566,11.0238,40.13406,1
908,7,17231.50135,7514.44674,278.66215,1571.24973,4.05161,27.37249,74.86217,1
909,8,5018.25314,9392.3792,163.91166,1231.44873,4.79585,23.15492,49.39007,1
910,8,17003.87693,7572.29337,166.91144,553.91662,5.18372,13.76154,53.73127,1
911,9,3655.24866,5444.90159,134.62819,471.35124,4.50539,9.32364,40.21648,1
912,10,12908.71785,481.42767,135.86989,932.34552,4.80205,15.59367,21.50058,1
913,11,4897.51809,8088.26947,120.83233,194.08695,4.6674,3.97662,41.84086,1
914,12,1946.5293,7651.30091,124.41484,1508.58519,4.75622,30.34971,28.24644,1
915,13,17683.03131,6407.36116,139.70019,1679.38316,5.17634,22.89547,34.0135,1
916,17,19828.26975,7246.99996,131.52353,1846.02661,4.97123,33.1186,30.36367,1
917,20,17501.64438,7465.19311,131.30441,1648.88647,5.27621,29.11481,44.78675,1
918,21,3352.77504,13467.36068,109.49268,201.04524,4.245,5.51398,26.83377,1
919,21,5025.10612,9329.71287,217.5897,308.74334,4.11393,4.6803,51.94985,1
466,23,17110.43136,7511.66374,237.40245,163.75556,4.08377,2.83911,55.76878,1
920,23,3676.80631,5447.91587,136.90124,1616.88684,4.75892,29.4972,24.5486,1
477,24,5107.38737,9399.04107,183.24556,85.45247,4.41737,1.69173,46.73756,1
921,24,7062.90432,3838.06624,141.34088,263.6034,4.52035,4.57053,32.07163,1
922,24,14353.73482,1151.93027,127.81288,689.62963,4.63691,12.7718,30.97791,1
923,25,2162.69759,11989.7594,124.85286,700.36865,4.51698,11.89943,29.52352,1
924,25,21259.08364,8718.21484,142.16073,1692.17639,4.83795,22.58783,41.50609,1
925,27,3427.04424,13440.16184,148.14029,101.0725,4.15135,2.19412,43.45164,1
926,27,12962.81097,476.94095,172.62757,173.10992,4.32194,2.49357,42.71936,1
547,28,7055.26097,3744.7016,180.21979,81.60604,4.88128,1.75811,48.12904,1
927,33,5561.52428,700.05701,136.41617,338.15494,4.73359,6.89799,42.17297,1
928,41,17495.32537,12455.40063,126.2318,127.10073,4.52889,2.48115,33.23281,1
826,47,14165.9813,12437.82549,142.64229,45.93776,4.42587,1.11433,43.49037,1
852,49,12533.24818,10720.30563,126.14948,55.03223,4.40385,1.37421,35.50517,1
857,50,2014.91071,7633.26149,140.38855,55.47894,4.29381,1.14291,37.86609,1
