"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
2,2,2428.16515,6502.48994,143.29703,95.90034,4.49561,1.16884,27.37845,1
6,2,4134.81239,6158.01929,146.29273,93.89773,5.30745,1.7295,32.42148,1
18,2,10567.74943,12821.65342,135.23395,69.84629,4.67519,1.17319,31.33242,1
1152,2,1425.12592,8554.56403,138.42638,866.4185,4.71724,18.52371,29.0135,1
1153,2,2403.06768,10440.36911,136.23581,4892.22971,4.89961,71.58914,32.05183,1
1154,2,2989.5441,4531.71831,137.74775,3062.50239,5.14517,42.35073,28.50555,1
1155,2,3240.50613,8872.73267,146.83089,931.63797,4.76163,17.26266,19.65655,1
1156,2,4486.18366,7604.13059,138.4179,2249.03075,5.40379,30.20892,19.34221,1
1157,2,5409.17669,6935.32488,135.13862,3663.95652,6.28618,32.95612,11.82829,1
1158,2,5401.18075,11343.84101,149.89654,3802.78675,5.08618,42.23495,23.53865,1
1159,2,5890.82251,2708.06257,129.47836,1388.07376,5.18505,26.75966,33.02965,1
1160,2,5834.29321,8863.38511,132.9208,2180.39591,4.91115,37.60661,20.13281,1
1161,2,6229.3925,13612.88411,141.55294,4447.56493,4.89817,50.73908,19.21573,1
1162,2,6333.34336,2073.52052,117.6609,532.55644,6.50184,20.48819,35.9317,1
1163,2,6842.95904,1412.45637,133.06002,3027.52152,5.06516,65.4155,31.16321,1
1164,2,7601.40979,13589.6093,143.69531,2034.9526,4.79411,28.63282,23.38539,1
1165,2,8873.04405,3904.11855,127.4498,5196.19434,5.06665,73.7321,33.81824,1
1166,2,9533.40636,8115.67916,146.25464,1810.69716,6.34933,30.3465,28.42024,1
1167,2,10779.5151,10831.90461,135.62997,3337.39036,5.25211,40.42636,12.59557,1
1168,2,12182.8604,849.0543,121.94205,420.26601,5.63427,5.87158,20.53826,1
1169,2,12260.88736,11090.61118,144.99031,2816.18025,4.92375,40.49228,22.07722,1
1170,2,12561.20426,14526.09614,140.31725,4367.57364,4.41788,70.17953,25.35277,1
1171,2,12777.16496,2224.05378,138.29527,2082.27793,4.769,29.09559,22.72379,1
1172,2,13367.77175,7497.0888,141.23951,1203.80897,5.01715,19.13001,35.18787,1
1173,2,14069.21307,601.10988,142.69941,727.76813,4.60745,13.22922,28.97734,1
1174,2,14171.33654,6136.3676,150.99718,1324.10944,4.95914,20.62437,21.26669,1
1175,2,14320.24077,4708.69356,122.46491,829.65503,5.38399,18.86722,29.88684,1
1176,2,15595.52581,3359.7071,131.25875,5770.77131,5.3048,69.32656,16.134,1
1177,2,16577.29384,1660.42662,137.12646,3090.60802,4.79382,46.7982,21.45999,1
1178,2,17615.84525,8200.01918,133.03938,1240.65796,4.84072,25.19941,26.26859,1
1179,2,20440.97589,11639.82218,119.48753,1302.05469,4.55931,23.38687,19.25605,1
1180,2,20467.33269,9945.17682,133.4112,3097.77569,4.98597,44.18837,24.60107,1
1181,2,21008.02357,3975.01835,137.1535,2697.34268,4.67442,44.92219,37.46225,1
1182,2,21944.23984,5581.60107,133.92543,799.52108,4.81749,13.08105,25.7952,1
1183,3,2343.32109,6485.71718,140.27394,567.38856,5.55917,7.95306,30.49244,1
1184,3,4164.57446,6034.48261,144.99898,1728.40226,4.90943,32.20173,46.22133,1
1185,3,7611.05189,7321.83107,150.96902,1043.1701,5.03482,16.34771,24.62527,1
1186,3,9393.82684,8131.31334,258.8585,3126.73562,4.41084,43.0823,58.7747,1
1187,3,13497.6813,4767.99691,148.22971,5601.7901,5.2864,74.66876,28.31982,1
1188,3,13642.58013,11535.10477,139.72898,1025.6551,5.04015,18.7412,35.5484,1
1189,3,14120.87831,562.67051,148.32791,212.09966,4.95442,4.34495,36.79429,1
1190,4,5789.96991,2648.38994,174.58977,1751.22152,5.4853,38.70128,39.76126,1
1191,4,6849.67298,9684.37289,128.79722,1315.35593,5.09237,19.08707,20.41049,1
1192,4,9207.18227,8160.95709,264.45288,1461.99237,3.97369,20.69668,66.12869,1
1193,4,9520.67224,13952.24457,173.96366,743.62179,4.51048,10.54307,29.26787,1
1194,4,14166.40085,6182.81961,157.69257,330.48445,4.56358,5.60544,39.67638,1
1195,4,16732.22157,4027.66618,137.51336,1409.39145,4.98611,18.53994,26.16571,1
1196,4,19577.12194,10319.52945,150.75272,424.78578,4.59192,7.22984,41.75258,1
1197,5,17681.54123,13425.79269,130.71051,518.20785,4.36203,10.63492,34.55292,1
1198,6,18959.67447,1923.038,149.71773,190.58305,4.43122,4.65945,47.58808,1
1199,7,14044.51799,563.76303,130.86072,185.83211,4.85722,4.17654,30.94691,1
1200,8,20474.60983,11589.98258,141.49532,104.36905,4.28024,2.83129,49.27303,1
1201,9,5410.38328,11395.92555,151.38881,3422.85554,5.03363,42.16084,23.50709,1
1202,9,7591.3119,7343.31983,140.86851,1810.76814,4.93508,31.69079,39.04385,1
1203,10,21957.82794,5575.43467,133.11683,1314.77369,5.14412,14.9236,30.37023,1
1204,11,4150.17133,6034.43869,144.08514,1864.43686,4.81798,27.9816,36.80985,1
