"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
614,2,2264.22606,7200.57152,130.34712,3745.73823,4.78475,56.62812,30.12849,1
615,2,2968.01178,5785.68949,128.08592,1378.71228,4.71105,25.93378,35.02823,1
616,2,4524.68284,10995.04059,135.26554,1605.63244,4.8493,24.94425,26.23367,1
617,2,5912.51166,12199.48611,134.43763,5562.33762,5.05106,71.93662,24.42701,1
618,2,6283.83795,9783.49915,136.74998,1949.59352,5.09598,24.93455,21.72281,1
619,2,6571.11352,12293.60965,144.08156,1671.21024,5.53868,26.7768,32.74444,1
620,2,8278.82487,11376.47504,124.5595,803.24947,4.84778,14.03718,20.55893,1
621,2,8481.30356,8924.01432,133.09971,1652.82134,5.30598,27.69178,53.65243,1
622,2,9907.46183,4172.0536,136.81136,426.05762,4.72818,6.0567,19.35129,1
623,2,10826.01776,8762.88744,125.31186,2488.2833,5.08556,51.18415,27.54205,1
624,2,12555.71248,7314.60286,136.02503,2903.83282,5.02479,45.74717,20.52642,1
625,2,12733.98406,11171.83244,235.93653,1944.89137,4.38379,26.76503,46.65765,1
626,2,15000.66011,12961.05912,136.94425,1122.18059,4.64346,15.14805,24.36342,1
627,2,18418.71399,10263.183,139.07245,2463.61527,4.862,35.44328,34.01342,1
628,2,21878.36436,2081.35961,127.38068,360.11614,4.19841,8.34904,24.29789,1
629,3,5193.30234,5832.71842,130.2441,888.65368,5.06826,14.18442,21.4052,1
630,3,6205.96077,14083.60699,137.49513,186.69135,4.16897,3.91507,32.64743,1
631,3,7662.51817,1346.53775,113.43571,148.74233,4.29735,4.14039,33.19346,1
632,3,9860.50583,11635.41145,150.67726,300.55339,4.53768,6.31648,29.04508,1
633,3,9927.66613,3995.18534,139.62995,2170.43035,5.95182,26.69165,20.75967,1
634,3,12591.12811,11057.97883,149.45114,2374.7964,4.68427,38.37943,26.96327,1
635,3,19736.74333,2611.32567,128.63027,2571.39032,4.88686,36.41561,23.13794,1
636,4,1800.16544,5404.19714,165.88533,368.0925,4.66877,7.32527,34.82582,1
637,4,8116.89961,12537.09377,142.0558,1000.10884,4.43921,18.8819,28.92608,1
638,4,20225.17332,4706.92555,126.15063,1105.88602,4.50213,27.82737,31.0639,1
70,5,13746.65611,13902.20807,148.41729,55.76883,4.50535,1.56204,45.88748,1
639,5,3236.30501,2577.32906,133.6985,812.59615,4.52777,14.986,37.27614,1
640,5,12035.2796,10004.59152,132.62029,246.77757,4.77031,5.16724,33.69111,1
641,5,19748.92555,11341.56681,131.17286,1690.96938,4.43173,32.94914,35.15698,1
84,6,8531.82037,8780.82329,266.1253,151.74374,3.93966,1.98853,57.06683,1
642,6,8163.4614,12541.59701,137.76782,2163.66615,4.58596,35.7675,38.0215,1
643,7,15010.55731,12914.11986,140.65594,406.56022,4.45147,8.0556,40.24027,1
644,7,20224.06426,4772.01493,125.25273,446.74594,4.50805,10.781,27.96778,1
116,8,6489.02221,12288.67425,203.52621,163.32997,5.10813,2.51115,40.86066,1
645,8,10542.06825,4359.86873,247.79825,204.88076,5.00364,4.94259,92.70443,1
646,8,16025.55152,974.395,136.11559,3988.07214,4.99773,47.63379,31.8254,1
647,8,20439.67873,6959.06538,159.26338,1473.05931,5.05419,20.8493,21.40779,1
648,9,2943.90476,5776.34263,133.13265,634.44249,4.5566,12.4397,26.03364,1
649,9,3179.36464,2575.54016,138.03551,272.25555,4.49057,6.19719,53.11434,1
650,9,10592.44398,4438.51232,115.67629,130.99236,6.22349,5.02018,37.64145,1
651,9,12613.63931,11047.06839,146.34507,1561.73314,4.60132,27.17465,33.45298,1
652,9,19778.42185,11306.87515,136.65053,259.64319,4.3805,6.86115,58.8363,1
653,10,3222.86248,2570.23036,128.73316,498.07756,4.43698,11.1776,36.14702,1
654,10,13669.05887,13847.6794,124.90795,183.18177,4.67699,3.0417,34.83416,1
174,11,6206.29532,12244.85111,301.40496,311.45054,4.13251,4.69788,69.25587,1
206,12,22405.13073,8366.23534,126.7391,81.54745,4.46541,1.20185,26.43262,1
655,13,5932.99461,12204.50213,146.34602,957.74211,4.55635,13.69102,40.81289,1
656,16,18393.88054,10287.39776,147.7864,374.95426,4.56721,8.74123,51.38833,1
657,17,19694.28384,2525.8725,135.6927,103.43256,4.39885,2.51867,42.57028,1
658,17,21835.88716,2148.74584,150.64878,93.28456,4.0875,2.27824,50.21236,1
294,19,8535.86668,8503.64029,253.67982,97.75949,4.4667,2.68458,92.95102,1
659,19,7666.79568,1304.40435,149.95422,205.73115,4.09156,4.65873,44.31593,1
660,20,4525.9881,10988.51376,140.24898,1232.68998,4.67776,18.85062,27.55946,1
661,21,18430.50033,10224.62273,130.19464,273.49909,4.68605,7.67736,39.73786,1
370,25,19669.64213,11251.24985,135.52812,61.19962,4.33019,1.52564,37.64315,1
387,27,7603.78095,1304.93595,123.36058,61.73206,4.09954,1.12352,30.01615,1
409,29,1943.25248,11279.5518,85.39537,26.83896,4.43534,0.92298,31.8706,1
662,31,2271.43861,7217.36341,125.86515,917.56612,4.80768,14.81852,49.78218,1
479,35,12606.89729,7239.52993,170.65951,86.81118,4.53194,1.20527,36.59554,1
575,46,9838.52443,4296.73223,88.31252,24.95068,4.65134,1.30682,38.76731,1
607,50,2943.26343,5640.3668,117.83804,33.69072,4.5734,1.2523,44.10757,1
