"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
914,2,2651.73616,14079.53598,126.64844,195.60779,4.25349,3.3544,31.83007,1
915,2,3362.26205,11851.18555,128.00014,1173.32206,4.86708,19.53995,32.05937,1
916,2,4367.59986,10934.70909,130.99109,1497.97002,5.05017,27.66023,34.61616,1
917,2,4579.70431,12118.82799,121.71371,366.90536,4.49051,7.76624,30.94389,1
918,2,4930.00052,4180.88285,129.94446,1003.00132,4.89133,22.01828,35.75082,1
919,2,5812.12153,1799.57806,125.75198,999.56503,4.9846,16.27345,25.69532,1
920,2,8132.00064,3282.11231,140.39431,4147.35555,4.88893,64.28659,34.42022,1
921,2,8524.96922,11886.15294,300.78053,7196.89281,3.88537,98.76373,63.62804,1
922,2,8478.20807,11840.04567,293.36717,7404.19213,4.57196,107.76581,68.18082,1
923,2,9494.21341,12869.67891,127.6931,1864.74814,4.80527,40.2824,33.50577,1
924,2,10041.07012,1767.75153,133.56674,3527.92536,5.09811,46.18312,20.58307,1
925,2,10594.32978,13214.58797,125.53485,2013.06716,5.01624,27.13963,23.41533,1
926,2,10613.84025,14281.66492,135.69266,320.92061,4.50439,4.69086,25.70091,1
927,2,12287.18542,11619.27668,129.40399,4357.54085,5.6669,43.79259,19.14487,1
928,2,12409.84641,5065.88122,140.44785,528.48849,5.00713,8.18013,22.74021,1
929,2,12555.74834,6366.97681,129.66824,3105.99236,5.34005,41.94925,29.6175,1
930,2,12805.21374,959.87739,185.71447,623.21606,4.74637,7.63718,30.28513,1
931,2,13050.77456,9080.87741,136.9499,4666.43119,5.31282,75.47795,21.5418,1
932,2,14345.52476,9744.93001,118.63608,623.74306,5.53547,12.87234,33.8467,1
933,2,15752.13121,6182.00295,112.35562,1274.36656,6.27831,40.72163,35.48702,1
934,2,16364.60082,5838.23569,129.74878,5083.00916,6.02671,97.73366,26.30014,1
935,2,16533.57016,749.1683,134.50194,295.10439,5.07336,6.75716,39.15797,1
936,2,17597.51421,1474.13894,129.27598,5785.02982,5.81295,57.018,14.78186,1
937,2,17788.26202,10794.82977,136.84844,2056.04988,4.97781,28.84682,29.01657,1
938,2,18080.78748,7377.92341,136.63571,2076.88135,5.14715,29.72376,18.15519,1
939,2,18209.38431,13039.46196,138.00456,7532.69509,5.20271,84.19685,18.57099,1
940,2,18597.17148,3760.37439,240.50969,622.02084,4.35936,10.32522,54.83715,1
941,2,19252.5521,8220.04944,128.94173,781.34462,5.23764,18.57571,23.47046,1
942,2,19940.53508,9818.77917,116.60127,245.00085,4.72159,5.46283,33.80056,1
943,2,21350.12379,2916.05489,134.59131,801.7977,4.61537,13.11249,38.19643,1
944,2,21645.88928,11974.09235,130.04217,5366.30223,5.3145,78.74426,20.86681,1
53,3,18222.54153,3758.39241,131.50892,252.11083,8.02023,5.6173,24.08004,1
945,3,1991.78533,6338.45191,121.90644,411.55092,4.72046,9.67217,33.67076,1
946,3,13753.51558,9338.52437,121.60239,471.56177,6.67606,13.20451,30.67866,1
947,3,15938.6685,6056.91618,374.57361,1149.32875,2.92262,13.95256,90.48985,1
948,3,16681.88457,3570.45433,134.48469,1276.07927,4.78716,25.72496,32.77184,1
949,3,19149.41199,8886.6068,117.68477,257.67795,5.29959,8.45079,36.03049,1
950,4,5127.62889,6500.99041,139.35529,626.86603,4.9559,14.39552,43.07321,1
951,4,5946.03189,6939.20403,142.70589,1930.55027,5.00258,38.7106,33.38181,1
952,4,8342.71543,11717.34716,135.42773,5873.51151,9.46005,123.28311,28.00425,1
953,4,10643.61476,13166.3979,146.22389,188.14699,4.32736,4.03882,51.63523,1
954,4,16146.05535,5900.84284,342.23391,782.06878,4.41769,9.65156,62.00537,1
955,5,12812.22726,857.64088,135.16799,403.77351,5.27977,7.91924,29.36853,1
956,5,15878.41186,6114.81611,299.2993,437.90585,3.72854,6.9863,71.84131,1
957,6,4239.35406,3973.69756,150.11776,138.92411,4.89926,3.16058,37.53664,1
958,6,8705.35495,12079.80285,128.40386,1705.67882,6.78332,28.54693,21.59762,1
959,6,16023.98224,6031.19148,408.86263,2121.13184,3.59931,25.07079,105.77968,1
960,7,9927.30385,8398.25028,143.64995,2647.34004,5.7242,30.8985,22.31323,1
