"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
8,2,6786.82239,9743.23998,103.55168,49.7231,5.25106,1.44208,30.35842,1
23,2,16184.16827,11784.88777,135.16934,162.39584,4.80144,1.60136,19.90057,1
899,2,3186.93483,2471.71055,131.65063,1336.76078,4.56888,26.81371,33.71878,1
900,2,3128.44773,13230.12634,128.57063,3105.27442,4.59384,40.06819,23.11587,1
901,2,3452.4181,9872.75447,133.88979,4536.49327,5.07638,71.27942,27.23729,1
902,2,4348.14426,10183.76668,135.38208,1196.55008,4.8338,29.87299,35.70643,1
903,2,5025.65012,3513.70033,137.57216,2758.14481,4.97073,40.09372,28.43691,1
904,2,5986.92038,8925.41843,186.09844,2101.50959,5.00091,28.59243,26.62146,1
905,2,6595.55977,10594.46607,133.21908,6469.43741,6.65236,68.53945,18.03835,1
906,2,7782.70917,11083.0506,134.99271,3151.66946,5.38736,41.60382,20.463,1
907,2,8305.87581,7472.12343,120.45437,241.49381,5.3279,4.60236,27.58698,1
908,2,8305.862,13395.94224,134.43626,327.55028,4.29482,5.05049,21.61335,1
909,2,9105.76939,4750.39276,134.45168,7324.61079,5.31918,87.70677,22.60815,1
910,2,9554.09247,11047.86884,159.69304,1193.66079,4.81106,22.8906,59.43517,1
911,2,10472.15571,5647.23701,171.46924,575.97257,5.48233,11.11278,35.28217,1
912,2,10818.5242,14655.82044,131.24416,809.50201,4.15967,15.86392,33.68122,1
913,2,11454.70297,6268.87578,130.63448,770.59135,6.14843,9.76969,23.52822,1
914,2,11595.68325,10992.01761,135.45878,7237.13802,5.31006,89.81432,14.11755,1
915,2,12854.49882,7047.41168,109.04003,160.91755,4.69014,3.80206,24.25723,1
916,2,13982.01128,10387.31012,147.92309,2979.8151,5.05039,45.07652,34.62649,1
917,2,15211.18632,6169.01443,151.38793,483.47279,5.102,6.43211,26.71894,1
918,2,15539.01353,14466.96364,130.12878,2529.98626,4.35151,45.67255,34.61464,1
919,2,16087.35329,2735.44008,135.4304,2050.46864,5.04237,27.97183,36.81734,1
920,2,17332.31289,5399.54916,126.1424,385.11228,5.06966,6.90425,32.11814,1
921,2,18714.45888,6149.21197,111.90038,715.58986,5.31269,13.16521,24.66452,1
922,2,19512.45733,7451.01777,199.88238,2850.82599,5.50477,35.13155,23.26005,1
923,2,21324.26003,5103.84623,127.60718,2402.07825,4.80191,37.93221,37.43095,1
924,3,913.10027,13448.3353,153.82492,201.7797,4.97517,3.68708,32.03475,1
925,3,5441.88946,13084.05477,141.67341,1348.90752,4.38745,24.40833,31.0664,1
926,3,5913.19648,8873.19153,152.01515,3277.4589,5.84952,47.21226,26.5802,1
927,3,6140.23703,10689.76639,259.57044,1429.34703,4.82925,26.05473,85.0483,1
