"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1142,18,16095.39107,3877.40137,131.02515,1042.27,5.33339,13.26186,27.8772,1
1143,19,19314.89191,3070.54404,139.15659,523.43322,4.67379,10.34564,34.4452,1
1144,20,4829.83938,5635.5993,120.6743,1379.96761,5.91026,18.58853,15.50284,1
1145,20,6445.32156,876.1402,136.4825,929.3643,4.76041,17.31745,31.71271,1
1146,20,11940.22803,10185.26877,145.99323,496.2159,5.73788,8.93133,25.99581,1
1147,20,21474.53906,7595.4425,163.954,139.47195,4.4751,2.90066,37.5877,1
1148,20,21728.58354,14526.66036,107.44985,98.90552,4.29148,2.1433,34.37237,1
548,22,15000.06828,8392.09924,288.41994,227.33805,4.59646,3.22528,63.63051,1
1149,22,14429.19601,1650.69846,128.85173,94.2343,5.11294,2.9176,41.38478,1
1150,25,7923.83822,14648.45052,106.08206,89.23558,4.61972,2.18911,32.55586,1
1151,25,15756.66944,14655.30126,122.99498,1849.05512,4.61898,27.04443,28.98313,1
1152,25,22217.21338,8621.84352,211.61544,312.73655,4.78223,5.53913,45.34825,1
638,26,17483.28381,4276.31009,162.71827,64.01389,4.53822,1.30007,43.54151,1
1153,26,21385.83025,7618.00397,141.10448,754.32643,5.11361,17.65813,49.76159,1
682,28,18493.61801,13835.3771,132.45014,44.6906,4.37115,1.15213,40.81969,1
1154,28,17315.50121,11243.24388,126.44139,152.37916,5.02362,3.11053,32.03593,1
710,30,5909.8394,8265.35126,123.38755,51.24272,4.88292,1.20453,34.62852,1
818,36,6349.09106,864.47259,102.67907,46.64742,5.42895,1.7466,33.74374,1
832,36,18671.09637,10777.28608,102.35224,36.44881,4.43247,1.17041,34.35688,1
1155,37,5342.03952,4915.91838,178.19108,137.2123,5.14837,3.86124,49.89654,1
1156,37,8308.33554,10225.0905,123.01092,449.29905,4.93808,7.57796,27.44962,1
1157,39,14607.67315,12797.61719,149.79949,531.17257,5.14384,9.59955,48.56754,1
911,41,5220.88262,4798.51319,118.09263,38.53549,4.6848,1.36751,41.70003,1
925,41,17730.5901,3322.64025,78.21349,29.85489,5.08165,1.60672,32.19865,1
1158,41,5320.12855,1356.25733,137.69236,239.74192,5.16734,4.99986,25.04273,1
1159,43,9188.83794,13062.63427,143.6298,170.43424,4.2284,3.44547,39.24874,1
1160,46,14294.33237,8604.89045,127.84283,1029.84564,6.31675,10.18127,35.49834,1
1021,47,14552.66215,12707.89814,141.49663,47.34668,4.27138,0.89144,39.26464,1
1161,47,12672.99693,12830.03805,137.60861,187.12188,4.84286,3.93019,37.77992,1
