"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1007,2,1668.1979,5485.79089,137.10235,2049.18492,4.94958,38.12398,43.98727,1
1008,2,3058.01366,12413.91249,135.50605,1879.04522,4.66412,31.5721,25.72434,1
1009,2,3526.70918,10907.16998,136.59352,2465.96101,4.82954,45.39328,23.06769,1
1010,2,3722.52744,9026.97821,129.72992,1080.38844,4.99213,19.70311,26.0738,1
1011,2,4195.74888,5967.87987,146.44791,307.33397,4.74377,6.56711,46.71317,1
1012,2,5067.55105,4102.46391,145.37362,2085.21741,5.0592,33.3471,15.44146,1
1013,2,5118.49315,13757.51447,130.24044,126.26125,4.68931,2.70416,35.90132,1
1014,2,6069.42865,9499.84871,135.43548,1749.90249,4.92755,34.91401,20.8482,1
1015,2,6960.26187,2031.35015,130.81954,4101.63699,5.02359,65.53185,25.49431,1
1016,2,8537.8301,2772.9063,133.09346,1316.29229,4.80364,27.76478,42.13461,1
1017,2,8967.51408,8868.34745,143.07952,2481.33342,5.18582,35.93726,23.79664,1
1018,2,9330.07679,11114.84424,136.49033,2022.84222,5.24599,39.10716,23.69593,1
1019,2,9869.24616,14421.40609,134.34499,852.72013,4.84786,13.63442,30.7284,1
1020,2,10771.11588,3864.08456,140.61805,1869.73158,5.29423,28.90616,22.54268,1
1021,2,10939.10207,8566.13815,138.62035,284.3883,5.63141,5.81356,51.82953,1
1022,2,11133.2301,10104.19504,133.07794,1564.07708,4.99773,32.35551,27.5763,1
1023,2,11336.54404,13195.79856,139.51946,4728.61089,5.60589,51.70609,21.70354,1
1024,2,11792.25067,9143.24434,128.6859,2070.47007,5.16933,38.57862,31.44639,1
1025,2,12295.35786,7153.50552,135.69857,684.97437,5.5316,9.3966,20.21423,1
1026,2,14285.07235,11129.03396,181.76267,6001.62288,5.73222,78.5227,29.43069,1
1027,2,16741.12432,12380.8963,129.06005,1415.67584,6.81973,13.00433,11.56297,1
1028,2,18297.56448,6442.45395,139.85436,2282.86062,5.09297,47.37477,31.75834,1
1029,2,20506.0759,1959.68804,124.30159,819.55333,5.07847,12.64554,25.16249,1
1030,2,20498.79466,9585.67293,138.7752,2122.27753,4.90176,34.19093,24.3703,1
1031,2,20699.72099,12606.97726,136.44309,1471.04754,4.85023,23.15842,19.61826,1
1032,2,21566.52453,4444.71916,128.34051,1247.39232,5.09497,22.87748,30.68328,1
1033,3,14547.78444,9336.65078,137.11889,4121.90444,5.6114,58.46267,36.25108,1
1034,3,15693.94573,9684.49526,133.93493,1762.38128,5.51078,32.34765,27.93877,1
1035,3,15975.82741,12687.46038,142.84645,3570.04377,5.12863,45.84368,25.27352,1
1036,3,21853.41295,12013.17989,140.01657,339.73443,4.86664,6.85974,38.18062,1
1037,4,11843.20548,9102.78331,122.93783,173.3944,4.86513,4.24775,32.16928,1
1038,4,13117.76986,4416.75816,140.0187,3145.86095,5.10787,59.21485,32.28949,1
1039,4,14286.07588,11194.83132,159.63984,2849.49658,5.79096,38.27327,25.28022,1
1040,4,20531.89618,1982.12517,134.88403,1759.55323,5.10251,26.62916,33.55517,1
1041,5,7458.8175,11251.24251,124.76257,1046.89012,4.74771,23.79991,28.36391,1
1042,5,18490.34748,11920.74738,137.20443,264.22944,4.50658,4.77802,28.37691,1
1043,5,21855.05057,11976.11735,131.12775,4532.67279,5.15607,57.08315,36.73589,1
1044,6,13936.24568,3503.82277,152.91363,2083.13327,5.44764,37.06405,45.05944,1
1045,7,22388.65269,2265.6101,131.63756,259.93431,4.79711,6.36538,27.38125,1
158,8,4183.56665,5914.5868,150.32121,63.67076,4.66724,1.57882,42.62268,1
1046,8,7508.43779,11249.91288,143.56901,527.18898,4.57062,11.0282,52.6799,1
1047,8,22030.68867,7545.59883,133.00158,360.32227,5.43598,3.89804,20.51504,1
1048,9,6789.91664,4481.6908,130.17317,402.20209,4.7755,9.6058,43.10171,1
1049,10,8975.25275,8898.89686,127.60932,662.42466,5.02232,15.09482,33.32653,1
1050,10,21170.68422,618.88455,148.24197,274.86259,4.6733,5.56883,38.31561,1
1051,11,8551.62946,2758.28502,138.05382,1195.4249,4.87387,21.88155,46.21634,1
1052,11,20488.04022,9537.35345,128.79181,176.28714,4.85578,3.41841,27.82129,1
1053,12,18579.38328,11868.20073,128.08695,108.0971,4.72677,2.58787,32.16475,1
1054,13,3708.35638,9014.3984,131.17967,1723.25833,5.42795,24.73146,27.15254,1
1055,14,5059.36872,4099.07056,148.31868,2699.97247,4.98647,43.73072,25.72598,1
1056,14,13988.84286,3507.11961,175.4821,1326.93061,5.38375,21.35494,42.63226,1
320,15,11728.59812,9232.14016,163.16096,52.42766,4.50136,1.32536,50.75432,1
338,16,7640.34642,11217.96998,202.60811,96.31166,4.50874,1.58779,47.89258,1
1057,16,9364.28561,11137.36096,142.89888,467.65819,4.88649,12.58647,40.04187,1
1058,16,15662.46414,9674.80825,138.26399,1257.07998,5.18597,26.72976,36.50679,1
1059,16,18322.27282,6438.0174,138.5022,322.14068,4.8322,6.98212,30.10021,1
1060,17,6077.08803,9536.92953,123.67602,247.47444,4.75738,5.89893,33.68411,1
1061,18,1669.7968,5485.26444,123.58352,970.26813,4.82227,21.68852,31.77475,1
1062,18,21193.82998,556.13085,126.2043,158.1589,4.59789,4.02617,35.3856,1
1063,19,19773.45156,6072.50518,136.6564,1802.73738,5.04431,27.10481,36.23118,1
1064,19,20511.37672,9567.16225,128.08939,724.24914,4.81656,13.43852,38.2644,1
431,20,14278.37544,10940.34847,204.23001,109.08776,4.51621,1.78313,46.71009,1
495,23,22142.96154,9650.91265,163.80195,57.02349,4.64568,1.62117,52.74382,1
1065,24,20706.1619,12593.00192,115.11916,691.37104,4.87025,14.2041,24.64189,1
1066,26,20699.12484,12611.78983,135.24747,782.20161,4.76466,13.93903,22.85705,1
1067,27,11363.90561,13197.57298,147.42391,2654.99636,5.21493,34.04288,35.35568,1
1068,29,3662.46293,8984.61168,135.1809,180.22172,5.23971,3.40694,36.24206,1
619,30,11432.99887,13217.69562,127.23385,94.54435,5.36414,1.81126,27.43805,1
1069,30,16794.31096,14684.3809,122.60169,274.78603,3.99029,7.18658,34.98012,1
1070,31,18308.29835,6449.89199,140.69298,1160.5099,4.92274,20.67119,36.84662,1
1071,31,19309.24856,703.42156,110.45776,114.6186,4.47616,2.94183,35.12582,1
1072,32,3481.6867,10903.93416,143.27794,758.34084,4.76952,13.65249,45.30024,1
1073,32,14285.26799,11072.56426,223.07504,1129.17641,4.47278,13.06543,38.99703,1
681,33,8846.29382,8844.3436,124.23362,44.35265,5.26084,1.47329,41.56969,1
1074,37,1606.20627,5524.38559,120.60221,144.44504,4.65372,4.09861,42.07254,1
1075,38,19751.04376,6069.15636,144.77451,908.45619,5.15813,14.43754,29.13918,1
1076,39,9027.55922,8770.65547,140.28766,116.75697,5.01879,3.15533,45.05016,1
804,40,10743.11367,3808.15861,156.33829,57.35888,4.03901,1.39791,45.95034,1
813,40,19357.26932,792.71723,124.4577,42.82458,4.53955,1.35916,41.3246,1
1077,40,13065.84263,4422.54556,128.17209,155.104,4.8992,3.13878,28.75015,1
1078,41,14553.61939,9359.9132,138.99315,387.1827,5.03543,8.59412,44.05744,1
879,44,7397.74538,11304.17501,158.3104,57.95277,4.46725,1.3297,45.4253,1
889,44,15709.34949,9751.30048,167.7689,75.23541,4.54967,1.5716,43.82197,1
1079,48,19758.73521,6104.40043,119.77916,339.57312,5.48631,5.20254,21.76859,1
969,49,5156.36493,4247.25106,149.86961,44.76005,4.3061,1.40341,51.97837,1
988,50,3511.12364,10993.92219,178.68899,110.94629,4.84214,2.00403,40.32516,1
1005,50,21129.54804,509.76806,160.07184,53.12893,3.98952,1.29758,48.53837,1
