"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
907,2,2913.3731,7975.11649,125.67937,1940.26505,5.51085,34.50765,19.63217,1
908,2,3342.96626,677.10835,140.99999,6359.09124,5.19374,83.36192,24.62155,1
909,2,3836.31597,13569.60465,143.9246,1556.08951,4.81417,22.57833,19.2197,1
910,2,4420.22292,8732.61847,144.94602,1809.78226,5.34432,22.84302,22.71467,1
911,2,5550.75745,10181.34054,139.84681,634.57162,4.59783,15.48705,35.28236,1
912,2,6053.7562,4764.29114,134.87137,1775.65881,5.42632,24.71055,23.17437,1
913,2,6329.96228,1124.67664,132.87966,999.48662,4.55469,17.88956,33.96024,1
914,2,7330.77384,11598.43529,148.76862,1352.58047,5.23431,16.80196,21.82646,1
915,2,7712.28781,5034.77725,303.97016,2532.09438,3.79941,29.88528,62.88925,1
916,2,8723.15798,11279.3681,141.17166,1923.07171,5.23995,28.68614,21.95306,1
917,2,9552.14112,8963.61386,118.90219,1154.17841,4.90439,21.68057,27.50419,1
918,2,9599.61806,14370.59009,149.8084,1826.75713,4.01389,33.76228,50.97366,1
919,2,10553.19244,3990.73544,135.26191,2409.10869,5.38051,28.69143,22.40628,1
920,2,12115.26315,1489.14835,136.22785,2421.50689,4.62113,41.18858,26.48919,1
921,2,13242.86805,11036.88807,142.32804,1824.96362,4.77182,24.24328,28.556,1
922,2,14504.94269,6331.43801,142.1033,5192.33358,5.2848,63.89181,19.81051,1
923,2,15890.04674,8662.15028,130.11221,4284.49471,5.16205,61.77475,25.16023,1
924,2,17413.00458,8053.96435,146.90441,2574.41422,5.01797,43.48019,50.05304,1
925,2,17646.66063,5924.54118,160.41942,5761.43532,5.3579,58.79685,39.40784,1
926,2,18329.74565,7346.14671,143.87986,1222.61835,5.01848,21.14512,20.9492,1
927,2,20871.1402,1551.23092,157.36836,2185.16154,5.03757,29.05706,28.99121,1
928,2,20948.5487,5507.86582,150.91524,1624.42906,5.71665,20.40219,21.84069,1
929,2,21821.64138,13904.53362,137.24681,5803.71574,4.69385,74.94397,20.1355,1
930,2,22186.00435,10407.84674,148.78983,321.77731,4.30825,3.5421,19.7526,1
27,3,3118.30732,8365.84216,425.0376,543.80854,2.11041,5.15498,83.5277,1
931,3,4294.65739,10278.94559,127.04121,1481.22138,5.01119,26.8853,38.93636,1
932,4,2663.71757,5519.14262,138.87146,762.59681,4.60154,17.96747,38.66031,1
933,4,3480.83432,10990.53489,134.81331,2245.4878,4.63696,46.91443,30.67991,1
934,4,7523.98899,4854.18545,157.59935,4499.78983,6.302,74.47356,30.82832,1
935,5,3291.38834,8636.57015,124.08199,2968.34394,5.45748,55.14009,26.4645,1
936,5,6603.25986,10840.20815,129.78222,291.65292,4.79604,7.26541,30.27046,1
937,5,18335.33775,7301.44994,132.6298,1003.70844,4.86292,20.19352,22.09784,1
938,5,21108.27294,5701.3685,198.19589,1030.44696,5.44119,15.68825,43.44424,1
110,6,11461.11778,8056.90876,149.67315,59.81274,4.65093,1.12812,38.85801,1
939,6,7628.91239,4948.01225,276.90541,2339.00117,4.32421,32.33391,53.32575,1
940,7,12157.48753,1474.38675,140.97671,351.36795,4.58694,7.76437,37.58018,1
150,8,7847.58627,5225.62157,272.97138,256.60798,6.1309,4.68123,69.00677,1
941,8,7748.07062,5030.45621,307.70335,1807.2594,4.25638,25.64722,69.17394,1
942,8,11385.76273,8050.2648,139.78038,1668.20557,5.34041,23.05881,33.22436,1
943,9,2669.53123,5534.21212,134.85765,565.242,4.65997,12.58965,41.87404,1
944,9,6363.71588,1104.34909,151.41687,572.99946,4.53668,10.1239,32.27712,1
945,9,9131.25802,12128.92391,125.561,305.19509,5.2229,4.69054,30.97394,1
946,9,20935.9864,1507.09441,176.05221,2488.88952,4.60217,34.16095,29.72761,1
947,9,22193.696,13070.01948,114.51477,503.02356,4.65353,13.72041,38.44572,1
948,10,9589.92353,14345.22806,149.16941,801.30681,4.21712,15.86128,37.62772,1
949,10,9586.51625,9024.22765,142.84515,148.8067,4.96144,2.65779,28.54799,1
950,11,11382.73611,7997.47964,139.62178,532.83238,5.09775,9.20833,43.80781,1
951,11,14425.62071,6361.04609,106.77327,77.22771,5.00887,2.43692,35.80245,1
952,11,21023.35226,5602.73965,215.6506,999.18275,5.06636,12.73124,36.62445,1
246,12,19059.78959,6154.49744,138.01386,48.47633,4.93707,1.52075,45.46695,1
953,12,18577.80854,1687.36297,105.21256,85.6259,4.54374,2.4349,37.94996,1
954,13,19094.85207,6204.2676,127.52877,344.95431,4.93592,8.78766,50.30047,1
955,14,7253.9888,9024.21855,133.46618,198.59533,4.53238,4.93624,50.41412,1
956,14,8516.62021,3707.53842,128.04152,132.95507,5.16057,2.89266,33.78998,1
957,15,19054.08111,6240.41344,132.88791,607.38527,4.67285,13.99251,32.54162,1
958,16,4407.93181,8730.31583,140.20192,2458.42021,4.99859,39.84735,31.0191,1
959,16,5413.7369,5355.28562,132.25432,577.26775,4.83772,15.42216,41.58351,1
960,16,21036.50254,5616.39126,213.89814,755.50796,5.02178,10.70196,34.6129,1
961,17,14572.44705,6303.71931,177.8554,261.34815,4.537,4.58143,50.53541,1
962,18,17632.41261,5898.88245,157.05046,1940.89208,5.0097,24.71549,23.26864,1
963,19,6043.73374,4741.30484,147.8392,398.43593,4.93128,6.43576,42.89644,1
964,19,21186.88826,5803.17661,132.41057,713.68496,5.14144,11.08034,22.79199,1
396,20,3766.35225,653.72972,273.17764,124.38374,3.77199,1.55003,60.4259,1
965,20,21042.9475,1448.39814,139.15844,607.91131,4.34395,9.59384,37.8234,1
424,21,8564.50885,3643.76722,177.65584,67.65345,4.71169,1.25898,46.50606,1
966,21,3280.26453,8678.21899,136.54138,574.41009,5.26173,10.27696,38.99446,1
483,24,8747.67019,11360.22445,147.49413,55.81534,4.60716,1.12056,39.86204,1
967,24,7598.44167,4896.06663,295.6767,955.81362,4.28826,10.63115,48.71829,1
968,24,21732.42849,6531.2559,93.71909,75.92183,5.47737,2.84141,32.84005,1
969,26,17333.99103,8086.46672,123.50436,104.02489,4.84106,2.72709,43.64574,1
970,27,3472.72954,10973.28815,134.67097,510.97607,4.64935,12.49752,41.31834,1
971,27,7287.73074,9089.24336,142.75901,152.45705,4.50027,3.96824,43.08515,1
972,27,21158.64897,5789.14819,134.09092,1909.54445,5.05838,31.88296,30.70918,1
573,29,3991.01149,13441.48606,236.63943,89.31113,3.58905,1.76485,67.51657,1
973,30,3802.22515,13577.51567,128.94857,675.51159,4.59689,14.37141,39.20327,1
974,31,5391.45704,5410.26079,118.74301,296.22771,4.90487,8.25068,41.13649,1
662,35,2981.01087,8023.27132,162.28364,73.46772,4.87339,1.20467,38.37229,1
975,35,21045.01378,1403.59064,137.51248,528.85711,4.34327,10.96966,29.97433,1
976,37,2839.46751,7969.02776,150.16772,114.52941,4.62824,3.05099,49.43256,1
977,37,4266.52714,10262.44969,136.28934,311.79914,4.76242,7.68691,46.9225,1
978,37,7921.93181,5216.31934,128.82396,345.90171,4.7957,5.94754,21.71453,1
979,41,3515.23359,10941.86412,145.6,208.15225,4.57169,4.48603,45.65352,1
980,42,5545.70766,10203.34182,131.91267,284.27697,4.61916,6.95934,40.76509,1
832,45,15924.06492,8722.10762,165.62395,80.94212,5.10259,1.41594,39.14591,1
861,47,6154.24875,4768.51548,219.5177,79.07148,4.24215,1.57687,62.19642,1
880,49,2963.57907,8109.08633,256.59821,123.15375,4.08602,2.30989,69.93254,1
