"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
6,2,5672.10239,10835.23728,124.13913,87.6489,4.47492,1.24399,24.87367,1
917,2,2905.57138,10631.01771,154.22954,1968.42626,4.87525,27.02588,36.40729,1
918,2,3775.24569,7909.76795,123.25071,1186.3449,4.89088,20.83598,26.55259,1
919,2,3701.16366,12149.0349,146.4489,2035.71549,4.66782,35.52203,33.07018,1
920,2,4579.30605,11444.23421,132.63787,5031.8817,5.00324,73.91626,22.28149,1
921,2,5567.07869,14486.23074,133.06468,2004.0944,4.51255,33.63102,36.64247,1
922,2,6280.63767,8074.57012,145.77084,612.62495,5.23553,8.80594,23.5929,1
923,2,8072.37832,2677.64936,133.92653,861.78589,4.79938,14.15246,23.67509,1
924,2,8115.14387,6942.92155,136.76532,1532.56219,5.4182,20.99774,24.71997,1
925,2,8199.96528,6102.9998,126.49409,1375.19576,5.03236,28.25589,29.33481,1
926,2,8374.25841,4242.17234,149.0474,1355.9476,4.61205,22.92315,25.75708,1
927,2,8527.06217,13950.82759,170.99223,551.3767,5.25487,8.59192,31.64457,1
928,2,9028.43479,5475.44498,143.55857,1406.16484,5.0233,25.50874,32.85253,1
929,2,9318.9692,11411.87021,146.24043,337.01683,4.8599,4.85232,22.27235,1
930,2,9674.02584,12691.91384,131.06894,1381.701,6.07949,38.47165,21.72858,1
931,2,10152.74064,6923.84434,125.94182,6020.9943,5.83733,78.95564,12.60268,1
932,2,10448.41864,8790.8774,149.49623,5407.20039,5.37802,60.28556,28.34554,1
933,2,13035.14703,10502.60322,145.12927,6546.53271,5.56308,63.30353,20.8532,1
934,2,14223.67224,4964.89308,147.3853,872.6045,4.91637,15.1042,17.44973,1
935,2,14320.9356,3511.40821,137.68408,1264.60588,5.1324,13.65928,22.10662,1
936,2,15461.25829,11544.89804,151.00781,3117.98819,5.50859,37.36995,22.84226,1
937,2,15793.47542,6254.22529,138.40699,1950.6752,4.98702,29.871,21.62329,1
938,2,16177.81078,12033.74043,129.09233,617.75428,5.72423,7.86712,21.92152,1
