"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
18,2,13564.41944,11365.98885,160.21046,281.06396,5.09711,2.47813,19.64426,1
980,2,1034.21169,9859.5246,155.25587,2699.38058,4.93737,46.69429,30.50138,1
981,2,2039.14407,8086.69916,130.83304,3859.47832,5.27934,60.00798,24.42735,1
982,2,2614.51467,7011.86336,139.64654,8699.08482,5.81092,93.93422,19.43031,1
983,2,5173.79065,5890.73932,125.08322,1300.33826,5.66483,25.41825,31.18799,1
984,2,5365.88735,7255.23287,127.81339,3367.18894,5.04366,46.78737,29.97702,1
985,2,5385.4179,12519.48118,140.07653,1524.36077,4.92971,19.67469,18.76041,1
986,2,5954.13859,6006.88938,134.60719,3462.53808,5.58071,49.72454,27.52172,1
987,2,6328.80036,9632.92409,131.51128,1141.54748,4.99957,19.14911,27.92557,1
988,2,6938.66821,4184.49238,137.78253,699.14046,4.57357,16.18961,32.77954,1
989,2,7061.19174,10750.19783,125.89278,3358.34543,5.36188,45.24026,19.94867,1
990,2,7697.88314,1755.0064,139.418,3310.75604,4.83511,52.2624,30.10868,1
991,2,7665.74331,11529.66166,133.66016,867.91541,4.5848,18.01132,39.063,1
992,2,10093.7846,1430.3071,140.14147,1190.91322,5.48563,17.88014,25.56996,1
993,2,10343.7541,524.87391,134.40594,1071.26994,4.70939,22.68311,31.14556,1
994,2,11031.59833,1477.0311,134.80797,1829.46866,5.41713,26.43091,19.4088,1
995,2,12181.85328,13145.40281,123.82926,476.62358,4.5305,9.50124,25.47009,1
996,2,12576.27102,5389.45278,130.06607,1217.62249,4.89378,21.29474,35.00459,1
997,2,15631.98579,11016.37529,136.09149,2232.90182,5.09935,28.80282,24.1485,1
998,2,15931.02371,5704.65403,137.18521,1539.68533,5.30452,22.95236,20.19706,1
999,2,16584.45723,7991.58082,130.43114,4491.10058,5.25523,65.61658,19.43893,1
1000,2,16978.15603,7164.18372,145.57329,1268.19033,5.39827,19.24533,31.97565,1
1001,2,17360.67475,4306.26382,222.66555,681.08629,5.48961,12.42323,38.81188,1
1002,2,17923.43716,11149.72378,159.19956,1272.63318,5.56095,23.23461,62.3218,1
1003,2,17914.51396,11195.62821,133.81658,2378.50983,5.85313,42.15637,36.97763,1
1004,2,18315.62947,2593.43063,134.68951,1344.16092,4.78123,26.97967,26.82036,1
1005,2,18543.90834,10714.21335,126.35109,308.80996,5.18871,8.86723,26.97494,1
1006,2,19016.257,5468.28925,131.01161,1072.27671,5.26111,16.3434,33.67956,1
1007,2,19676.72696,3284.57621,108.57603,122.84101,6.26601,4.41944,34.65502,1
1008,2,19744.22953,799.60992,128.68722,4863.70367,5.04677,78.53601,26.2595,1
1009,2,19728.76994,2632.12272,123.38265,2906.29419,5.33997,51.67777,26.99743,1
1010,2,20170.93075,6615.46081,136.85995,153.54267,4.91115,2.51629,21.56771,1
1011,2,20471.12864,3260.96274,125.38464,1332.11301,5.22853,29.45149,41.34946,1
1012,2,21177.93237,7607.4328,127.13204,1177.24412,5.19092,16.05417,19.24122,1
1013,2,21553.20839,2089.13707,130.2965,1557.34811,4.5392,29.92417,32.43542,1
1014,3,13641.82297,11237.80316,125.25883,1369.92166,5.10237,21.85912,31.32373,1
1015,3,17266.95948,4255.62496,133.01788,3324.62946,6.47219,45.90623,17.89547,1
1016,3,18208.82533,3366.34951,111.15969,277.14854,5.95254,6.97255,31.97225,1
1017,3,20787.69764,4152.69482,118.81644,710.79722,4.96817,14.7062,36.50406,1
1018,4,1989.16453,14283.40042,127.8994,110.18347,4.12522,2.577,35.76092,1
1019,4,12167.87596,13102.94379,119.86862,395.144,4.52112,8.81879,32.76757,1
1020,5,5986.88629,6003.27052,131.26246,228.01776,5.40264,3.56557,26.24128,1
1021,5,6941.56838,4190.41859,126.03122,1075.43125,4.76388,23.23474,36.0915,1
1022,5,8832.0211,6944.1874,145.16264,1818.72041,4.91155,33.55309,46.28869,1
105,6,1945.43506,14193.40649,97.01654,44.88736,4.51297,1.1727,28.22496,1
110,6,6251.12376,9653.89139,139.37423,60.25677,4.62367,1.3346,37.47039,1
1023,6,10355.18312,14689.72576,119.57788,440.51816,4.40357,11.19146,33.27249,1
1024,6,16953.39865,7174.52916,138.30013,1554.51755,5.59237,21.45845,23.93127,1
1025,7,5204.27633,1697.1009,140.40085,852.19533,4.42567,19.93302,33.2036,1
1026,7,6476.46638,2552.32162,132.10843,393.10758,4.51728,7.73121,30.53014,1
180,8,19747.48257,2723.83772,232.8145,195.06994,4.47352,2.67121,45.17568,1
1027,8,3465.4442,756.19649,119.86262,475.36844,4.5168,9.73176,26.80367,1
228,10,18621.92302,10743.19813,133.09095,76.91725,4.52366,1.26717,29.53992,1
255,11,18362.4838,10850.8844,366.92429,341.21769,3.53512,4.35831,85.25702,1
1028,11,5150.80824,1640.45586,133.7244,95.86565,4.47544,2.59626,41.45364,1
1029,11,10113.35144,1393.40222,116.66423,136.96668,5.37922,3.32358,29.84585,1
1030,11,17815.88756,10965.10977,302.24885,3412.28387,3.52186,42.90517,54.80025,1
1031,12,6451.98095,2520.88146,119.52934,369.20798,4.65921,9.23577,32.61055,1
1032,13,12526.36384,5355.79996,119.19049,100.22406,5.14508,2.46858,34.12761,1
1033,14,974.0248,9835.6548,164.09782,1415.41012,4.82562,26.93533,34.55696,1
1034,14,17736.59922,4477.41326,126.84234,517.8353,5.14568,13.83522,43.07451,1
1035,15,17736.41232,4495.45741,118.4423,527.97731,5.44868,13.62833,33.42524,1
1036,15,18287.79964,2624.50883,133.95921,910.97675,4.62365,20.44727,39.18856,1
1037,15,21563.38549,2097.48027,130.83041,626.56284,4.71412,12.42621,31.20336,1
1038,19,20807.67749,4155.51155,137.52868,2445.42149,5.00921,37.13469,51.67421,1
1039,20,6319.34808,9661.7883,130.07107,702.72272,4.84372,13.92638,39.62463,1
1040,20,8822.37418,6938.66282,137.58336,1127.14536,5.14044,18.69051,26.09589,1
1041,21,17851.32561,11057.20574,264.71853,1477.03965,4.63715,22.91751,73.84908,1
1042,21,19753.99978,2636.86058,136.05292,1398.8131,4.98628,23.19874,32.42666,1
523,23,21192.00798,692.86098,133.33061,42.27456,4.31073,1.30529,44.85829,1
562,25,17650.10397,4398.36459,235.43176,206.53314,4.45875,3.85435,55.83386,1
1043,25,8106.31299,13395.94758,158.21908,300.16135,4.44012,7.19632,46.96705,1
1044,29,17794.06477,10925.35913,290.44169,574.84919,3.77405,7.24796,67.45112,1
1045,30,1150.38596,13394.4975,131.04234,619.69664,4.25902,13.61097,28.94533,1
1046,32,16622.33171,7997.15603,117.25055,287.45714,5.27462,4.86497,32.87995,1
1047,33,2039.82827,8089.98499,128.57315,1571.89427,5.30208,23.29963,31.15609,1
1048,33,2596.62384,7083.55936,141.56937,237.21731,4.75943,4.56781,30.38406,1
1049,35,7682.47027,11496.90401,138.27944,646.88672,4.86267,10.19289,21.27754,1
1050,35,17619.71103,12125.88815,97.81128,206.10269,4.50532,5.113,30.78163,1
776,36,21055.71515,558.53587,221.03032,149.02666,4.64086,2.98937,55.59896,1
778,37,870.32424,9839.67084,157.45139,56.0632,5.14635,1.44619,47.87137,1
1051,39,8059.87362,13460.08591,156.47549,377.32928,4.335,8.30424,51.16337,1
846,41,5185.91565,1764.21754,104.92781,33.18749,4.4424,1.03619,36.20583,1
1052,42,1122.76824,13378.65828,120.66956,307.99475,4.33187,7.11798,29.21822,1
891,44,8141.72677,13508.06111,186.00665,71.16317,3.60687,1.38355,49.71898,1
1053,44,7629.99039,11519.01297,122.26677,273.50251,4.80264,5.40286,27.5311,1
1054,44,17672.65089,10735.92512,132.6172,498.85197,5.01534,10.55406,25.56952,1
