"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1055,2,2061.90833,2404.17441,141.39241,277.25148,4.58109,5.18001,38.50563,1
1056,2,2499.82391,13468.59356,153.05849,1624.68821,5.22838,40.27753,52.60499,1
1057,2,5242.73659,1189.39231,138.02716,764.15901,5.00754,11.28633,30.62611,1
1058,2,5232.35885,9801.8473,152.3474,473.68392,4.7193,9.00757,27.26652,1
1059,2,6138.7712,2007.43144,138.79199,2969.68622,5.34751,46.36674,32.20932,1
1060,2,6209.33457,12323.71533,164.93795,1296.3548,4.40498,19.26127,18.973,1
1061,2,6425.59794,4056.88454,154.41076,8478.6281,5.21407,95.41234,22.17647,1
1062,2,7509.90398,9968.01403,139.93687,3897.76187,5.72294,42.42984,15.49913,1
1063,2,8502.46733,10432.40438,159.63508,1759.18928,5.11818,22.93605,25.03366,1
1064,2,8697.22981,9318.59916,142.32288,1462.59337,6.31852,15.80983,25.24812,1
1065,2,9928.24764,8489.52748,139.32605,2496.73616,6.89755,20.64221,19.77988,1
1066,2,10287.9075,11041.03995,152.62243,438.36508,5.1631,5.91682,21.46001,1
1067,2,11142.50945,10943.97859,157.82583,723.25832,5.23669,6.70217,31.64203,1
1068,2,13116.34511,8693.46704,146.51619,1144.56947,5.03738,16.62583,23.51308,1
1069,2,13312.29993,4920.11557,148.66147,579.554,5.31601,7.82901,39.66013,1
1070,2,13648.69826,6649.83222,147.32586,3551.11819,5.20446,58.78459,28.51889,1
1071,2,14756.10628,7182.08924,131.88192,2821.68814,6.08132,53.14863,25.80761,1
1072,2,15231.54932,11792.80035,150.73983,5559.67129,5.17942,67.95417,22.1211,1
1073,2,15449.99032,6567.24806,136.06072,3021.97607,6.46096,35.34086,19.94112,1
1074,2,15413.14037,13724.17828,168.88224,1159.43574,6.19871,14.96043,21.86419,1
1075,2,16399.48012,9497.48056,155.80871,1488.72689,5.50895,25.69211,30.1803,1
1076,2,16776.88679,8719.90281,139.43416,3134.91043,5.88363,52.4481,24.4381,1
1077,2,17798.73029,5369.60213,150.6102,3255.08349,5.73769,34.74286,30.49117,1
1078,2,17805.68993,6860.92917,139.53352,3145.84922,5.06827,51.44448,39.06168,1
1079,2,18064.01824,4114.79204,140.94968,5368.62815,5.29838,66.48282,20.77787,1
1080,2,19338.31183,12021.59204,153.89142,4070.7754,4.61896,56.64851,34.43748,1
1081,2,19514.53402,8516.94993,140.89322,4741.83733,5.19935,65.56011,23.8851,1
1082,2,19405.04173,14402.37794,143.95087,4166.74424,4.30419,66.01086,36.25848,1
1083,2,20101.0009,10093.69556,149.41833,6228.70172,5.5552,59.16853,19.74004,1
1084,2,20987.36553,3496.98626,158.43408,685.63675,4.67236,9.97888,34.27187,1
34,3,5710.38558,2631.34943,100.26159,51.75114,5.02768,2.02008,32.35393,1
52,3,15468.36234,14071.92311,273.79938,373.40415,3.99699,5.63528,57.41664,1
1085,3,2469.48266,13506.0924,150.85069,634.58678,5.49717,19.35089,40.79717,1
1086,3,6741.97083,3099.59656,135.22703,2324.85703,4.98076,50.092,23.06692,1
1087,3,12245.72151,1483.27029,129.77516,451.38361,4.62707,9.93002,29.44593,1
1088,3,13352.2397,4934.96008,147.80721,1762.75658,5.60814,19.11629,26.47214,1
1089,3,15502.64061,10712.73626,151.09238,12483.7955,5.8114,115.43135,18.45941,1
1090,3,17784.09905,5335.03509,145.60457,1388.39596,5.27625,15.97952,17.49991,1
1091,3,21066.9307,12854.93371,152.38375,2148.48701,4.54417,35.24691,30.56569,1
1092,4,2117.30754,2392.8222,129.30338,494.58521,4.71845,9.8713,32.70831,1
1093,4,7180.71557,7090.26526,150.22209,2154.20093,5.02819,32.16034,21.80994,1
110,5,15529.58475,14165.24447,214.12073,248.78331,5.00914,3.53858,38.66493,1
1094,5,973.44826,5328.79338,166.8873,1110.19856,4.3057,19.91962,34.05987,1
1095,5,8637.47285,3417.72463,146.13828,345.45497,4.77479,6.49921,38.61968,1
1096,5,9845.45682,2689.41762,155.02665,2326.04596,5.27127,28.62129,33.81041,1
1097,5,15453.7143,13809.42132,198.64074,407.0243,6.01755,8.05253,49.41796,1
1098,6,16530.30958,9396.68114,138.03089,1146.0365,5.32966,23.94659,38.00579,1
1099,6,22138.3754,3067.05434,141.22994,1732.11565,4.44262,34.19569,30.87075,1
1100,7,1962.63218,13865.18838,103.6088,86.09363,6.13929,4.81381,45.00536,1
1101,8,2501.9101,13481.6676,153.69835,1255.22572,5.09568,29.71329,42.54991,1
1102,8,11374.64582,9665.93264,153.58665,4217.26827,5.48844,46.60227,26.20928,1
1103,9,6175.8244,12326.34343,156.12718,1033.52841,4.48509,20.31807,33.20213,1
1104,10,15571.06776,14279.89151,160.80991,2707.9273,4.50741,38.62344,32.40651,1
252,11,17846.28569,5467.5009,138.31433,60.68797,4.90131,1.60081,39.68025,1
1105,11,16475.71585,9434.40197,153.36836,911.54893,5.32029,18.59706,42.02618,1
1106,11,21070.53393,12805.77223,131.55889,410.48866,4.58535,7.48933,28.08687,1
1107,12,9139.29419,7879.48117,146.69409,697.40192,4.7556,17.23267,40.21485,1
1108,12,18137.11105,4113.4127,119.07291,112.60133,4.72651,2.65457,30.58533,1
1109,13,20945.46628,3503.9724,137.98897,334.76185,4.46352,6.69368,41.53221,1
1110,15,5260.25123,9772.37048,147.32631,711.27013,4.48767,12.58162,30.07071,1
