"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
929,13,13201.19593,8518.90015,158.43276,2936.09592,5.5744,44.46697,32.34289,1
930,14,20166.45875,11448.82403,154.17625,682.88604,4.93209,10.81372,24.64011,1
931,15,22098.98417,3690.77921,129.93575,609.43752,5.04227,13.0085,38.50284,1
334,16,16723.50624,7955.97476,148.64495,52.39898,5.24502,1.41488,46.03035,1
932,16,13278.16017,6086.83728,156.68371,491.15435,5.11731,10.79282,44.92529,1
933,16,22223.03649,4571.70349,139.64655,653.38209,4.75158,15.81253,38.77731,1
934,17,761.01847,9841.81938,140.45531,443.26485,4.81846,11.82099,53.46205,1
935,18,10516.14415,11808.86395,122.59258,968.20933,4.66469,22.03962,39.96383,1
936,20,13240.69082,8606.28616,201.80576,195.21549,4.23538,3.64322,54.60325,1
937,21,7464.57252,12208.26332,144.40506,761.96326,4.63354,17.2001,36.68854,1
455,23,10875.39182,2628.16528,131.01431,47.68938,4.36542,1.25184,39.69253,1
461,23,19992.96016,1778.38805,161.50296,98.40597,4.39919,1.60912,34.74667,1
938,23,20224.32693,11447.51247,144.09661,926.13673,5.18891,14.51112,19.01645,1
939,24,9658.06877,7902.34714,143.97859,258.75444,4.89668,7.44549,47.49536,1
485,25,10966.13738,2710.87455,127.48887,49.15203,4.74517,1.10619,36.04097,1
940,27,15152.2726,2947.38661,127.71525,627.50594,4.62531,15.54438,33.26187,1
533,28,10818.74665,2500.14451,256.81768,99.75187,4.52899,2.77626,95.6774,1
545,29,7485.03909,12100.0369,91.83698,39.09676,4.86342,1.29952,29.91607,1
941,29,1466.27857,1899.1856,151.92314,259.33723,5.20174,8.57216,55.39052,1
942,29,2824.11484,7211.75103,138.03867,1574.96454,5.06736,27.63343,23.09124,1
943,29,15189.27214,2899.79023,111.68562,171.79514,4.66437,5.47637,29.28685,1
562,30,9571.88988,7893.77495,138.70211,43.6384,4.85168,1.74123,52.85783,1
944,30,10387.53171,2122.67921,132.66985,656.1764,4.98718,12.80845,33.31534,1
945,31,15209.52653,2984.28431,175.25932,343.55955,3.98105,5.38216,43.58188,1
588,32,1622.06376,2014.29379,331.33173,153.52433,4.04986,2.40569,91.33086,1
946,32,9642.13602,7835.34438,139.48465,558.60644,4.5399,13.57908,45.2926,1
947,33,1836.01791,2137.01411,234.16016,195.13982,4.2804,3.44984,68.80125,1
641,35,8300.02329,11582.17552,142.33873,46.9133,4.40425,1.37335,46.40258,1
685,38,1688.10865,1727.15427,477.6651,426.2027,2.30373,2.54421,73.74813,1
948,38,19273.79543,13387.68245,137.94527,754.00419,4.67348,14.4752,48.58694,1
702,39,1691.66897,1867.02858,488.09545,466.80018,2.96456,2.7182,74.15436,1
949,39,10501.27563,11806.6364,119.99918,363.12815,4.85581,9.32591,41.77562,1
950,39,18579.73426,8109.16898,130.84126,273.3113,5.12599,4.71887,26.68369,1
951,40,1884.32139,2080.97863,231.13053,298.87577,4.40687,6.13561,52.70996,1
755,42,13232.91773,8499.90306,155.62794,68.01731,4.89663,1.51636,41.86854,1
763,42,21118.20675,4615.6501,96.24757,33.98818,4.41574,1.28221,34.51939,1
952,42,15840.07452,7028.99662,164.60022,218.25011,4.64053,5.04545,52.13281,1
772,43,9698.39097,7763.47902,82.7487,29.07222,5.04384,1.53306,34.36341,1
840,48,1976.80577,2125.20236,146.82033,45.58804,4.57077,1.31337,48.43577,1
860,49,14428.23547,8195.86514,129.08627,83.79584,4.78531,1.42707,27.91871,1
953,49,1724.66639,5004.00842,129.35953,131.57232,4.9536,3.09248,34.5525,1
