"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
24,2,21032.02212,4953.67554,130.78318,55.90281,4.87317,1.75046,40.63122,1
729,2,1228.22527,7768.36788,151.74062,7575.07878,5.27442,96.9751,29.24282,1
730,2,2917.01504,10556.59508,285.25263,1620.68148,3.73008,22.6688,58.96185,1
731,2,2935.5423,10434.64686,287.63144,1468.37965,4.27694,23.53196,60.86312,1
732,2,3590.65284,9017.69374,125.00234,2206.3956,5.11877,33.30375,23.85115,1
733,2,4389.33967,13528.12381,130.64014,3879.4967,5.06809,41.91261,14.53563,1
734,2,4929.06152,1914.05564,136.30937,1486.0759,4.61888,26.49845,24.96369,1
735,2,7048.77251,12425.00543,131.93459,2444.37572,5.08679,31.99599,26.43051,1
736,2,7712.39962,14332.61415,138.95347,2266.77514,4.65363,33.37406,19.01366,1
737,2,8105.97186,9077.34384,136.81588,2573.81264,5.52686,34.08071,20.87049,1
738,2,8257.56729,1716.98188,144.1894,3365.42307,5.00832,45.14743,24.15208,1
739,2,9824.01844,8011.58023,122.41951,3629.22578,7.52764,63.83454,22.22428,1
740,2,9969.17335,4589.02868,139.97902,187.88909,4.84898,5.01853,42.90258,1
741,2,10475.13176,7694.10222,124.89466,1870.19087,7.17621,51.82172,25.91323,1
742,2,10839.61497,6708.59818,130.04059,2032.59324,5.87554,26.12639,18.36092,1
743,2,12919.21675,9005.9691,185.81961,4934.12741,5.47325,51.82801,22.57361,1
744,2,13861.56374,8221.36943,127.06851,595.87639,5.82918,9.08343,25.57325,1
745,2,14534.96822,5703.87476,126.93938,300.38643,4.9967,5.85295,27.20217,1
746,2,17588.86242,3916.64801,133.03835,444.46699,5.23398,9.42451,27.62268,1
747,2,17583.37468,11786.23489,139.15224,1438.73497,5.12583,22.05088,23.01049,1
748,2,18506.32241,4782.73541,128.27406,6633.77415,5.88978,70.90886,13.22557,1
749,2,19416.28359,9461.60337,145.77588,4612.28384,5.19863,52.43664,21.70324,1
750,2,19725.59978,2577.74304,122.93227,2002.5496,4.56705,42.15142,32.24378,1
751,2,20674.44846,2931.23757,123.22558,1123.05377,4.78926,22.54419,25.00612,1
752,2,21545.12907,9583.59276,128.0679,3822.09345,4.8675,63.71789,24.44157,1
753,2,22326.6105,11426.42658,127.97189,1390.77194,4.58273,30.5822,32.51163,1
754,3,2878.48728,10693.09072,128.71872,801.34024,6.40688,17.79245,36.63471,1
755,3,9922.46733,4573.24924,139.60282,948.38303,4.82688,18.66982,30.44179,1
756,3,16752.39201,8752.2979,128.84084,931.11431,5.33558,11.03011,37.80155,1
757,3,21514.81311,598.97517,143.6824,1106.18628,4.37765,22.38935,41.54032,1
758,4,16191.91042,11754.99029,132.88901,663.57087,4.60188,16.64999,30.24168,1
759,5,10326.2917,7817.38822,312.79154,1333.76066,4.15995,19.51242,60.51619,1
760,6,2990.54409,10163.54205,130.50366,2473.6306,5.13679,48.45178,25.00051,1
153,8,10229.2748,7860.55499,340.08955,245.92605,5.14573,4.20763,97.39887,1
158,8,17607.71791,3848.76761,173.05842,76.16137,4.48061,1.80262,48.42604,1
761,8,12927.99372,9126.72701,153.20877,556.3381,5.18987,8.22651,27.3441,1
762,8,16157.10756,11861.50245,192.44841,353.98912,4.46444,7.24207,51.43446,1
763,9,6101.82623,12032.16169,149.65068,514.89075,4.84832,10.39884,45.19943,1
764,10,4946.49037,1908.30939,142.36894,671.96278,4.58537,12.60544,32.83529,1
765,11,12919.03261,9173.05821,137.10442,2757.98293,5.178,40.59955,19.88718,1
226,12,6130.7885,12145.16328,163.9373,84.72049,4.63803,2.10664,44.7727,1
766,12,2464.29613,13368.04334,129.13454,834.14232,4.41811,16.71543,24.25138,1
767,13,6145.16362,12032.99492,142.67541,862.3009,4.7474,14.07999,46.53122,1
768,13,10501.87334,7732.0601,112.20775,338.05222,6.57935,11.2574,35.53822,1
257,14,1970.87909,2800.0884,128.57753,44.56397,4.16351,1.15212,39.40553,1
267,14,9950.49211,7811.32675,459.62896,625.93113,2.65898,4.60058,77.02908,1
769,14,2990.67083,10207.09673,148.83847,702.88189,4.81315,16.80279,69.87847,1
770,14,3294.20599,3472.22036,133.58698,734.22681,4.6594,14.38155,28.6738,1
771,14,21529.45275,9614.03838,127.08526,282.89843,4.91643,5.55933,21.43135,1
772,18,9774.38693,3093.05714,70.11677,59.14859,4.94986,2.77241,32.24725,1
773,19,9189.35532,7461.93994,114.66312,386.47811,4.87492,9.48604,40.99448,1
377,20,9944.49443,4667.45767,185.73047,80.81846,4.51694,1.5685,47.88835,1
774,20,7721.40315,14341.41559,132.14342,652.99653,4.62742,10.23088,29.99809,1
394,21,9531.44293,7603.55292,566.50518,612.93929,2.02552,3.15484,84.5079,1
775,21,3314.44179,3479.18378,134.22775,843.07704,4.43023,18.13357,34.79194,1
467,25,17903.33,5332.24419,150.94075,75.7123,5.59067,2.00155,42.19084,1
776,25,21567.01395,623.93794,121.5267,231.73447,4.44373,6.89029,60.19049,1
777,25,22324.3931,11405.28505,135.92582,1006.69899,4.48224,18.60742,42.90105,1
778,26,21550.95869,558.29144,151.87573,115.93552,4.26934,2.6544,28.30498,1
779,28,8244.02743,1652.07353,164.10649,1142.27469,4.75274,14.18993,33.74987,1
551,32,21453.16497,589.00637,160.53167,72.38694,4.24668,1.50438,41.62554,1
