"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
978,2,3208.0852,14296.98862,145.66215,896.6344,4.80398,16.14756,26.01454,1
979,2,4478.63579,7778.61046,142.52974,1682.50046,4.84271,34.14126,34.21565,1
980,2,4573.91986,8765.32115,156.05994,1083.10134,4.96147,16.36942,15.72573,1
981,2,5376.60429,2601.41365,152.22485,366.36076,4.50658,6.77913,34.0131,1
982,2,5602.20196,11398.48739,154.82103,3421.83978,4.89255,43.67692,22.49889,1
983,2,5980.84583,4377.62461,152.21702,3567.27153,5.12257,43.24592,26.67029,1
984,2,7263.4539,4282.67053,147.57432,3181.81441,5.01802,45.98381,23.56062,1
985,2,7512.37646,10319.28552,154.32575,2814.98808,4.95315,37.3935,40.9246,1
986,2,8805.48995,5747.73901,149.18083,640.30643,4.87963,11.98516,38.34005,1
987,2,9078.77686,8874.91711,195.65357,3076.05418,5.76465,38.28368,25.7251,1
988,2,10548.28738,491.23042,148.08148,1964.7542,4.69415,28.1921,21.54529,1
989,2,10958.67707,8444.35724,152.43237,8040.89872,6.28515,83.58029,16.80092,1
990,2,11728.18824,11726.0236,135.81685,1191.2978,4.88248,21.13383,31.96068,1
991,2,12537.37094,7169.34159,134.59915,6078.43155,6.50517,79.66226,20.39047,1
992,2,12773.41337,6507.55414,115.85009,462.79161,8.36571,13.0089,23.09415,1
993,2,15034.59266,9045.58398,153.4598,4452.4464,6.06707,46.74887,20.15823,1
994,2,15256.26735,11718.34736,196.93797,1095.13917,5.47162,12.30266,27.72221,1
995,2,16154.84333,10424.0751,163.74672,1656.12036,5.08561,18.62162,21.07127,1
996,2,16504.91412,879.64891,368.98217,1034.02708,2.01195,9.41478,60.32838,1
997,2,16965.41549,4752.133,144.21052,7255.76731,5.43103,90.45467,19.98353,1
998,2,17985.60958,11568.98706,147.57934,976.77383,5.04853,20.29385,37.36407,1
999,2,20353.43695,12137.8617,148.62451,4243.57069,4.52644,66.98079,30.22519,1
1000,2,21701.86366,8567.09098,158.21882,1970.78494,4.9097,35.12662,23.63695,1
39,3,16581.66242,801.78901,311.10978,304.82497,4.05039,3.41107,58.52379,1
1001,3,5618.8734,11394.10562,150.12541,2135.60311,4.88411,26.3811,29.0582,1
1002,3,11761.64204,10475.9693,175.66095,1545.23164,4.91364,29.12792,40.64303,1
1003,3,12881.96975,8547.29332,150.0341,5052.1608,5.3694,64.66683,21.80598,1
1004,3,14730.65499,4926.58102,185.02628,272.72736,4.43316,4.99819,34.48988,1
1005,3,16561.07206,811.60572,372.15384,930.87378,3.01368,8.82006,59.43415,1
1006,3,17064.95681,5780.8232,144.62428,4041.87497,5.82121,62.16486,42.37853,1
1007,3,21687.93703,8608.44781,153.57275,659.6219,4.9714,12.04502,40.2112,1
1008,3,21750.63264,9488.40501,147.78629,6906.62734,5.35373,72.09223,18.6299,1
1009,4,1278.03248,13649.94839,149.00927,1696.82425,4.24357,30.96694,40.44141,1
1010,4,12690.27106,6653.07971,299.32077,803.93066,3.93009,10.37389,59.84658,1
1011,4,15143.0736,11648.31518,237.15792,1957.70179,4.49549,20.19879,35.96077,1
1012,5,16341.75367,1052.29327,141.65095,3405.61278,4.76225,59.66588,36.31273,1
1013,6,1411.30486,4124.57318,154.24755,1772.17875,4.47624,33.01826,52.70505,1
1014,6,15046.01012,11599.39449,197.07149,2820.56815,4.52681,37.07738,47.1596,1
1015,6,15430.43512,8156.09396,141.54887,2698.54866,5.58346,40.94958,25.74306,1
1016,6,18035.11014,11422.99341,209.04036,1659.80184,4.35408,25.99672,52.16317,1
1017,7,19395.81084,10690.22424,148.27723,2690.93154,4.71613,42.9282,33.23157,1
1018,8,9009.82242,8888.35001,188.59252,3963.77214,5.24837,50.98838,24.78781,1
1019,8,18000.68562,11512.3575,188.63279,1355.66781,4.35226,21.46424,41.39567,1
1020,10,4546.88107,8735.46263,162.48176,687.0886,4.44337,10.13904,35.13207,1
1021,10,7511.56087,10278.39037,152.1712,1714.58923,5.03967,22.2544,36.4433,1
1022,10,14998.61821,11572.18229,156.11601,2191.38223,4.85955,29.80434,47.67629,1
1023,11,7256.26378,4255.9128,140.99385,2274.10208,5.21547,32.29528,21.10929,1
1024,12,12884.05783,8576.41135,163.13108,611.20134,4.73344,9.89716,28.78712,1
264,14,7843.12723,480.25104,136.14933,76.79854,4.65998,1.20696,29.9555,1
1025,16,5632.86669,1075.96363,142.98928,362.04111,4.58984,7.57281,42.75347,1
1026,16,11756.70431,10505.53043,173.56219,1143.1938,4.89959,23.1575,40.86929,1
331,17,5883.83441,6772.53136,139.37512,69.6179,4.92974,1.40084,34.55983,1
1027,17,11719.4048,11748.06058,132.13246,1050.56083,4.92867,18.80609,24.0079,1
1028,17,15468.87067,8122.10526,141.42593,597.17212,5.00595,11.63585,39.30321,1
372,18,19468.34649,10726.34997,177.31297,76.15904,4.37668,1.44286,45.14797,1
1029,18,8954.84941,8909.56972,165.90035,5068.56174,5.91394,59.00834,24.66071,1
1030,18,16726.95932,5906.46441,291.46668,672.77418,4.55717,10.98026,107.10058,1
1031,18,16891.23968,5839.4324,348.75467,812.91686,3.72033,8.66717,80.85403,1
1032,19,15025.16218,9057.93449,138.35693,1210.58947,5.32443,21.64658,26.05323,1
1033,20,2633.77774,14405.81402,153.33232,142.78751,4.24604,3.45675,38.5429,1
1034,20,14770.8462,4928.47935,160.97041,405.31793,4.58174,8.09951,54.36691,1
1035,22,16480.08988,6023.01576,168.12091,250.30137,4.99704,4.79224,42.658,1
1036,23,3241.40273,14266.82076,113.22668,83.75381,4.23541,2.22042,32.92903,1
1037,23,4457.20908,7786.49436,144.57631,1243.78065,4.65987,24.26078,31.90316,1
1038,24,11897.38709,756.1434,147.14918,562.61527,4.70449,11.69509,34.12814,1
1039,26,16684.07834,3891.3672,135.39721,1491.21209,5.37563,27.04761,25.29391,1
552,27,4537.72794,8825.63196,115.30145,58.50388,4.54784,1.1115,28.61577,1
1040,28,16574.96552,5992.23651,235.86944,256.98196,4.84789,5.50041,73.08627,1
1041,31,11806.22787,10450.3926,192.44198,416.38684,4.61072,7.46108,45.54459,1
1042,32,18076.12642,11305.53299,194.573,250.64466,4.096,4.48136,41.41194,1
1043,33,1297.13686,13677.38005,147.18177,444.30357,4.11549,7.76828,42.73373,1
710,34,16630.93276,3939.60774,126.89399,58.72028,5.09349,1.55992,35.89482,1
1044,35,5607.61267,1030.19976,138.18639,223.28244,4.63094,3.62252,28.95346,1
1045,39,1437.63206,4200.72578,133.90344,127.35678,4.36388,3.52691,39.09654,1
1046,40,19406.85844,10615.99962,169.19892,218.9312,4.40017,2.93008,47.60703,1
1047,44,11861.11313,761.15895,163.53682,186.61504,4.6394,3.25835,33.87468,1
