"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]","detections"
1,2,2418.54719,7346.85014,202.86448,85.09953,4.03022,1.56273,52.17732,1
8,2,10282.06498,12680.64237,120.32287,129.67425,5.50967,2.31072,22.54273,1
698,2,3137.98765,495.37671,137.86938,1762.28901,4.71429,28.95597,19.39738,1
699,2,4145.40454,8296.80411,134.02551,1085.8834,4.88298,22.87583,26.73498,1
700,2,4990.27811,6008.09639,116.83635,508.50173,5.74788,8.13002,19.14939,1
701,2,6710.56294,14452.05308,139.76141,564.33328,4.36629,9.4244,28.23561,1
702,2,9218.36721,1047.36466,153.36356,590.00405,5.1578,11.39478,40.69592,1
703,2,9866.6352,13415.45944,137.14953,294.9315,4.57425,5.83182,24.76323,1
704,2,10846.06597,6291.14925,147.61892,245.84332,4.80075,4.29558,30.32373,1
705,2,11053.18572,2731.76925,137.7108,3430.76102,5.14999,46.05556,24.53596,1
706,2,13863.44577,7032.23517,139.77465,2206.68168,5.88708,39.05008,21.24596,1
707,2,14949.09443,5065.87632,143.50766,2278.6227,5.36906,31.99821,21.76337,1
708,2,15242.31696,492.51706,125.57788,231.96623,5.39797,3.6144,24.03606,1
709,2,15593.42617,2318.36574,130.28047,3117.90242,4.82153,47.64,23.19999,1
710,2,17047.86676,6122.23603,143.11954,1626.49275,5.07823,32.67937,30.23065,1
711,2,17341.60199,14189.39629,134.94715,480.8506,4.6481,10.63949,49.58216,1
712,2,17879.27466,13438.07451,140.69733,1113.80936,4.82719,18.6015,26.12058,1
713,2,18267.82266,5167.68076,121.48101,985.64276,5.75034,30.74812,24.22435,1
714,2,18736.98564,4565.95317,132.5087,1931.45238,5.72332,45.92337,29.93892,1
715,2,19237.24964,2311.34947,138.40793,1024.8793,4.63856,20.62938,41.68921,1
716,2,19889.88067,11398.17639,131.60745,1048.86988,4.586,17.14213,18.69489,1
717,2,20354.58767,6397.30249,138.21877,1670.30686,5.20194,30.88805,22.18245,1
718,2,21481.2942,2857.06564,127.7971,556.19031,4.63184,13.53347,30.45992,1
719,2,21914.84101,8721.87386,137.66673,1240.3499,5.02318,20.81365,24.69456,1
31,3,13481.41638,6433.19866,295.89245,286.16913,4.45608,3.67794,59.91961,1
720,3,9201.50804,1083.47698,151.17832,1487.21143,5.50905,23.75672,18.15077,1
721,3,20658.13081,1446.13437,134.44071,778.41092,4.72821,15.0564,35.4487,1
722,4,4038.96281,5399.99545,134.87088,1097.59469,4.72564,20.56409,41.1874,1
723,4,13343.2051,6375.11983,139.58447,1049.28872,5.67321,25.97262,53.17632,1
724,4,15656.66731,12924.611,116.32364,263.24088,4.46581,6.23721,23.90333,1
725,4,20386.49844,6389.65555,138.35054,2675.53919,5.19219,46.44672,25.42252,1
726,4,20325.50574,9081.44838,130.58436,1952.70312,5.17553,30.18373,26.59141,1
727,4,20886.36655,7335.36666,131.40987,2774.33275,5.06487,53.95584,31.93455,1
71,5,13551.21093,6536.61165,322.19783,200.97427,4.84183,3.12243,83.57114,1
73,5,14467.67362,3568.48705,124.99182,48.1346,4.48836,1.27353,37.40387,1
728,5,6790.30748,2370.01326,133.37723,814.92216,4.51623,16.18084,37.11307,1
729,6,13370.81301,6422.808,157.92067,647.32718,5.37474,15.60437,50.48146,1
730,6,18275.70099,5250.02544,164.24948,273.90351,4.83152,5.60905,30.54497,1
731,7,9925.7302,13362.29901,135.67522,292.06903,4.4431,7.6602,57.57038,1
732,7,17316.37588,14237.44715,141.33046,281.35691,4.11144,6.52516,15.89581,1
733,7,19233.88675,2311.3561,130.54832,671.18207,4.55338,14.72176,26.66584,1
734,8,8192.32589,10946.15117,133.74752,238.14064,4.41459,6.25229,35.93369,1
735,8,17337.85259,14264.40032,124.03857,424.91273,4.73205,8.49412,25.65622,1
736,8,18313.32251,5184.92761,126.20112,851.20369,5.53261,26.77478,38.08649,1
737,9,4112.31905,8295.36151,131.80877,1220.12251,4.93206,27.69596,28.51911,1
738,9,6722.71897,14477.39191,138.71321,532.01324,4.52523,10.0604,36.31112,1
739,9,18760.60967,4567.03229,127.68019,1247.11547,5.60654,28.62591,55.37068,1
740,11,7823.28615,5894.7629,174.69531,342.86819,4.5136,7.11515,59.6584,1
741,11,19943.10799,11364.49527,144.98488,288.97203,4.38447,6.0007,32.99301,1
742,13,21492.34189,2875.39368,132.14266,289.49449,4.45436,7.61354,40.90717,1
743,14,9654.01249,1763.06727,131.63702,709.96983,5.26114,19.98826,46.15822,1
744,14,18363.25128,5085.30649,225.58321,192.78346,4.89091,5.4434,99.9492,1
745,14,19892.98781,11317.81738,134.228,465.10651,4.35761,13.2624,35.907,1
746,15,21871.94683,8716.89935,153.96708,307.40524,4.70874,4.41992,37.08799,1
747,16,20678.04303,1524.27196,138.33087,214.95283,4.52507,5.17226,54.64847,1
297,17,18496.75165,4938.49451,384.07222,398.14206,3.01172,4.02484,75.47317,1
748,17,7739.73562,5831.28689,126.58188,272.47685,4.86056,7.76386,46.57957,1
749,20,15667.44418,12970.73271,144.55313,456.72294,4.32863,9.76954,29.8281,1
750,24,13898.24677,7051.23193,149.11023,214.73433,5.02566,5.79833,45.66459,1
751,24,15551.08316,2340.47456,144.999,382.04247,4.54558,7.02224,36.74381,1
752,25,9168.74039,1109.37437,143.112,939.6394,5.43673,20.75649,29.79804,1
753,26,17498.95127,2914.77605,103.71829,102.93549,4.48725,3.61771,32.95429,1
754,27,17462.26982,2975.44607,105.73777,100.9885,4.63448,3.42639,48.04679,1
755,27,17838.06181,13429.08972,126.49968,531.4295,4.79938,10.04354,32.06986,1
441,28,17543.10317,2838.63388,66.25049,24.085,4.50555,1.20208,28.21106,1
756,28,4040.62965,5413.42877,130.69493,307.12993,4.54611,6.60678,28.61374,1
757,28,9713.80314,1821.10309,130.18919,100.19441,5.14081,3.06516,42.20603,1
758,28,17841.78858,13482.56926,144.10339,776.1928,4.88175,9.43534,24.82873,1
453,29,10289.73337,12597.51449,124.75346,37.27151,4.41189,1.0387,41.30594,1
759,29,17020.91052,6053.26897,116.96964,141.57748,5.00176,2.99326,30.12669,1
480,31,3964.34699,5516.23718,243.2754,117.25344,3.60798,1.38344,50.48806,1
485,31,15674.98017,2318.64096,145.20542,41.47795,4.21154,1.25493,50.06924,1
760,33,13797.6063,6990.32233,196.60589,131.84006,4.88481,4.13017,90.54744,1
518,34,13316.51971,6243.92767,97.20361,33.06865,5.55848,1.53746,38.13098,1
761,35,20333.02527,9051.41173,128.56599,287.86262,4.5885,5.17025,28.81112,1
551,37,20968.64944,7361.30093,165.05815,56.1225,4.55838,1.6261,54.04894,1
762,38,4054.39444,5422.54344,123.6867,79.88293,4.69347,2.71191,40.82133,1
572,39,20838.95608,7252.35521,167.40781,50.87474,4.76376,1.46469,56.34014,1
601,42,15605.09654,2375.27207,134.90804,105.40803,4.56006,1.09355,23.65239,1
763,44,3199.37032,511.22341,116.42172,144.5628,4.91395,2.92856,33.2953,1
764,44,4137.5217,8241.19536,145.68952,254.04756,4.54982,5.70341,35.01401,1
632,45,9300.12887,1168.05716,355.44451,167.74607,3.68179,2.00717,83.97588,1
633,45,9653.17896,1677.2653,170.21424,55.27591,5.0112,1.58116,56.33354,1
765,45,19993.87606,11264.658,254.5344,287.84865,3.27069,3.27708,44.06606,1
766,46,15642.57055,12994.91981,130.61775,208.46696,4.31892,5.07143,32.13668,1
680,49,18478.03958,5034.03138,429.54232,314.50564,2.93935,2.72874,83.97443,1
