"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,3326.93216,5931.11921,73.62553,23.53968,5.87245,1.24944,32.34288
2,8,14151.32367,3785.05855,151.72891,66.32213,7.22366,2.20587,49.54665
3,12,20139.37722,13142.70904,113.60311,60.26367,6.78147,2.05527,34.31373
4,15,14021.83596,3626.6604,170.19949,69.52149,7.49575,2.03875,54.15193
5,47,2664.69295,13968.68604,118.25276,125.39649,7.43627,1.99696,21.42523
6,52,16176.10725,641.87547,122.51155,77.31381,7.95691,1.87912,30.48533
7,54,16147.90288,12991.90699,94.30145,49.01538,7.24777,1.77732,29.56498
8,54,16284.73796,713.6549,128.36378,69.1723,6.78486,2.00981,36.14079
9,55,16247.88758,658.71332,147.66255,80.8474,7.52198,1.83451,37.42447
10,58,16263.11904,649.13826,140.28508,75.64288,7.43937,2.24583,40.36431
11,60,16279.81459,652.75462,144.66004,125.80589,7.49792,1.84543,26.76392
12,61,16243.00547,687.11436,170.31432,77.93539,7.66717,2.02443,49.40612
13,62,16283.51772,635.04484,138.32849,87.33406,7.99211,2.20287,35.20061
14,63,16294.83753,654.49955,168.40416,125.19776,6.77263,2.35261,36.64806
15,64,16237.55044,611.55809,144.4884,60.31103,7.95166,1.68396,43.24201
16,65,16250.88721,683.21731,108.39617,83.44868,7.77534,1.92117,25.01085
17,66,19779.15643,3225.0334,152.78045,53.80939,7.66907,2.08885,57.20225
18,128,10364.51679,4433.28066,147.3681,55.66551,7.62721,1.45973,44.16205
19,144,588.92968,7395.85709,126.42345,208.90243,7.21373,2.7244,18.39028
20,145,602.37523,7366.46731,148.99607,408.70718,7.61015,3.68808,16.06084
21,146,595.85244,7375.43055,135.80924,312.83041,7.18005,2.44623,14.81575
22,193,41142.22461,8899.36413,132.49795,53.57151,5.58392,1.58809,40.83166
23,246,12012.69251,7130.9036,139.60029,52.64253,9.57313,2.53499,57.21475
24,248,3253.17719,12597.40373,169.94154,95.00775,6.75956,1.96372,41.72381
25,257,11964.67033,7083.17208,101.78954,58.18476,9.66966,2.23165,31.68621
26,257,13203.7259,3751.19038,164.28601,103.31829,8.07004,2.0648,38.29381
27,258,11994.06448,7143.22899,117.85522,48.90192,8.96633,2.14551,43.03063
28,258,13232.08498,3771.08196,147.08768,95.40319,8.45685,2.22546,36.07577
29,260,13162.88145,3769.45044,175.97834,129.63869,8.47903,2.49442,39.21576
30,260,14950.4134,5181.31258,187.7955,89.96691,8.30174,2.22946,53.97835
31,261,13192.09159,3728.35203,167.26198,152.44621,8.51292,2.27223,30.87175
32,261,14915.89712,5156.85172,126.14922,83.61166,9.07507,2.00096,30.74665
33,266,20691.21237,11944.87654,120.92512,86.39682,8.35373,2.91291,33.93843
34,269,12014.71815,7044.91945,108.53832,66.03002,9.71216,2.61244,33.89795
35,271,20751.9699,11957.48262,168.30498,204.53317,7.21024,2.64416,26.93908
36,272,20719.72473,11930.78652,152.23243,65.98964,6.97155,2.05254,48.03093
37,273,6117.28481,490.84954,128.96453,131.18284,8.09637,2.35554,24.62419
38,273,20735.54673,11902.63829,133.21644,151.73267,8.01589,2.06393,22.0948
39,274,6082.46085,551.92989,108.26622,100.95422,8.10321,2.0086,22.30183
40,274,13123.08805,3732.5589,83.11032,39.99095,9.80559,2.02008,30.8928
41,274,20682.31364,11932.21865,157.29612,73.80684,7.52928,2.38096,50.21276
42,275,6086.92013,501.8478,124.72537,64.26659,7.66483,1.64418,33.65853
43,277,6096.79913,542.32148,154.63821,159.40365,7.56012,2.46294,27.8214
44,279,20674.29433,11930.62661,96.62853,44.16533,7.06826,1.99456,34.42994
45,280,11920.24026,7112.62441,270.35545,186.98787,7.3261,2.9335,63.1039
46,281,13655.21406,6382.28131,153.43583,95.4948,8.82831,2.32647,39.13166
47,283,4210.04389,11549.49136,191.50229,124.91146,7.13951,2.07819,41.50171
