"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,1677.84107,7751.53596,104.66902,41.2352,7.96469,2.21375,42.35742
2,3,1669.26138,7670.93759,182.59448,114.2947,7.34285,2.45482,45.27911
3,3,14737.01423,10710.58394,171.60993,87.57236,6.85278,2.00515,45.46216
4,4,10842.11335,4925.63149,117.61095,79.18494,8.68998,2.14041,30.01778
5,4,11882.46151,7200.8884,119.64029,66.11275,8.02597,2.29086,36.16956
6,5,1644.2009,7644.04163,177.93989,68.3732,7.82561,1.92366,56.73695
7,5,10843.50249,4905.58472,151.15286,101.50023,7.47628,1.89285,33.25806
8,5,11820.01986,7139.69764,136.89646,118.45473,8.34364,2.59554,29.9614
9,6,1685.27592,7644.29537,105.58202,67.75022,7.51433,1.31195,24.64104
10,6,10833.21855,4896.57697,160.51001,75.93634,7.34085,2.12374,47.42758
11,7,1645.81443,7687.83061,120.74483,78.66703,7.90264,1.67486,28.30884
12,7,10785.4397,4943.37927,180.29088,80.53712,7.41292,1.93096,51.06099
13,8,1633.62631,7715.68847,156.13248,97.46457,7.01856,2.52619,41.29122
14,9,1659.74174,7688.2768,109.15839,99.93892,7.73002,2.17386,23.33802
15,10,1725.87441,7708.4926,152.97002,83.03673,7.31043,2.27036,42.79464
16,16,13124.5039,10551.21564,133.62343,57.74473,7.07148,1.5165,38.39918
17,18,1175.98888,9827.60428,132.4009,54.32904,6.95559,1.53397,39.79504
18,49,1165.75057,9834.92892,123.5292,44.70406,6.98904,1.74916,44.30731
19,114,15879.93083,7634.51271,121.08874,72.38008,8.61317,2.37911,35.01012
20,139,13269.44584,9510.93005,172.98304,73.54526,7.13005,1.82646,50.02738
21,143,8284.78458,5712.54813,134.93923,54.8272,8.02273,1.9481,45.31912
22,144,8245.10958,5765.08851,137.41,94.33672,7.62707,2.08758,32.16971
23,164,13422.52044,12079.08086,148.55236,99.51762,8.08509,2.15416,34.90505
24,164,16171.55223,7936.21742,63.48368,29.51486,9.05382,2.09902,28.73299
25,165,5489.27517,5088.58029,141.0878,291.57063,9.55258,3.16446,17.80947
26,166,5485.61078,5083.11839,140.83175,158.7413,9.2986,2.74273,25.78402
27,168,5535.43943,5099.44145,167.73203,173.26307,8.13641,2.45217,29.23185
28,173,5505.41863,5081.08561,132.97223,185.97527,9.54254,3.49086,23.77707
29,175,17416.69232,5239.50185,129.06447,70.84504,8.18217,1.89511,34.84645
30,178,17416.03735,5231.15146,150.66877,126.26612,9.2626,2.79339,33.91293
31,184,5887.36402,6993.74237,140.49209,79.24557,8.37971,3.26915,48.6382
32,192,3094.72872,14155.70506,116.87265,50.62355,6.90089,1.56389,35.87164
33,196,9668.89896,5723.3115,97.54819,48.22288,9.39924,2.35388,35.34784
34,205,9638.69317,5739.0553,134.88796,160.51719,9.86314,3.16258,25.78316
35,208,9787.44145,6164.50942,167.19919,138.00128,8.06161,2.02603,31.521
36,209,9829.60789,6157.88071,201.2274,110.76682,7.59998,2.49385,54.38693
37,212,13390.06048,12071.62272,198.67507,361.37591,7.97726,3.12506,24.22646
38,213,9722.5106,6093.21698,142.66665,74.25738,8.70489,2.16442,41.12999
39,213,13425.68455,12065.97953,151.1263,263.84369,9.07315,3.08506,20.71849
40,214,13400.13124,12086.22059,134.27536,189.02379,8.62057,2.81288,21.57899
41,218,13377.7044,12083.42037,194.35706,162.66617,7.40665,2.42068,37.54875
42,226,12309.8216,5614.59685,131.2241,93.22545,8.87083,2.03191,30.16501
43,227,12343.84273,5628.85845,156.51785,89.11075,8.66029,2.59633,45.15758
44,228,12351.27743,5579.77403,134.65674,62.97137,9.13722,2.17195,43.03689
45,229,12412.49667,5642.57969,202.73057,118.14673,7.85042,1.8638,44.50431
46,229,20684.0012,13653.81435,179.70277,101.05832,6.2566,1.57507,39.01728
47,230,12287.52455,5643.73825,90.97075,85.71283,9.36579,2.53819,22.06866
48,230,20693.85466,13749.34724,161.38843,69.65064,6.42682,2.21533,52.38062
49,231,12299.33,5612.55122,132.38663,105.6503,8.13662,2.01789,27.86285
50,231,20657.68527,13681.98959,162.33468,96.51176,6.91529,2.32845,42.13001
51,232,12355.70293,5626.46936,117.55695,83.63476,8.58443,2.36993,30.17657
52,233,12256.89559,5571.34053,166.38069,68.66718,8.40682,2.22284,55.57509
53,233,13380.50776,12107.66644,110.39292,57.70995,7.66083,2.23385,35.47131
54,233,20642.9691,13687.96512,140.69057,75.98019,6.34234,1.54964,34.20178
55,234,12311.79668,5609.61469,130.88779,227.68528,8.33242,2.38794,17.31063
56,235,12320.96383,5657.19292,137.46744,164.70493,10.10102,2.95646,25.13938
57,236,12309.09192,5623.15336,148.87458,119.29328,9.25718,2.42006,32.37011
58,237,12281.67616,5608.82024,147.2315,114.12626,8.89522,2.08561,30.77546
59,238,12269.98385,5611.41228,121.95034,110.34696,9.42376,2.24233,25.35552
60,238,20676.1464,13678.84078,137.32036,98.40572,5.98166,1.71018,28.79916
61,239,12263.93321,5632.40089,146.1887,195.48263,8.69257,2.64111,22.97106
62,240,4374.83901,5976.87648,167.93192,290.59363,9.07306,3.11663,22.41776
63,240,12258.79315,5609.52758,149.14129,85.32421,8.92391,2.25687,40.28973
64,242,12164.35751,9748.07851,155.56265,241.6162,10.33069,2.76277,21.88862
65,242,17355.26012,1005.72724,153.57438,97.77749,8.35478,1.96692,35.49724
66,243,17331.85349,970.28901,160.93487,250.12106,8.181,2.5864,21.763
67,244,6188.32714,10731.13697,145.40917,165.26338,8.80967,3.26985,28.51277
68,250,6202.67229,10789.3642,153.83027,60.51336,7.82125,2.39921,57.20392
69,254,5929.85411,1557.60652,151.39985,132.49669,8.07323,1.90387,27.71569
70,254,6272.58714,10756.07895,228.32986,165.05192,6.68947,2.22429,45.07383
71,258,17363.96051,1001.65132,186.00533,142.63532,7.22837,2.15219,36.67971
72,259,17338.35101,993.68174,186.60169,134.42973,7.4269,2.14034,38.40176
73,260,17345.43056,977.90621,168.15517,181.98815,7.85116,2.73933,29.81279
74,261,17284.38326,998.98176,170.85896,114.33046,7.00853,2.04409,37.37052
75,262,17327.28059,993.73926,132.59375,58.42163,7.7393,1.8038,40.64032
76,278,17413.13257,7128.90937,87.70702,42.56028,9.04883,2.01568,31.49907
77,279,10177.94496,7350.49303,151.33472,71.6613,8.26535,1.99664,44.08068
78,280,10926.04136,11278.06855,133.93004,83.5053,8.29692,2.83806,39.75855
79,281,10940.56672,11253.15046,159.39479,182.30793,8.00959,2.85277,28.15711
80,283,20973.05122,2422.3314,218.35464,180.64575,6.75338,2.17744,38.96745
81,285,17362.83819,987.07417,171.99808,88.16722,7.68119,2.2973,48.8649
82,289,10267.81756,2894.35423,158.11146,105.51131,8.34839,2.53484,39.62789
83,290,10239.80708,2931.20619,106.50394,92.82354,9.15029,2.56329,25.48085
84,291,6406.87517,10904.07228,174.80273,80.6486,6.74504,2.16018,51.84071
85,291,10253.72072,2951.28015,128.72047,122.89558,8.3068,2.60047,26.8484
86,292,10217.6305,2958.3445,175.23494,145.33772,8.08884,2.46822,35.53235
87,292,19859.82977,12197.12808,176.5698,91.27502,6.64788,2.35023,50.11878
88,293,6374.8311,10961.73577,85.34131,39.04687,7.67346,2.18877,33.66352
89,293,10259.15736,2941.2781,150.58129,116.12774,8.2524,2.35407,33.10709
90,294,10248.88554,2942.9306,112.82075,145.48508,9.46572,2.40086,19.50475
91,295,6360.09884,10968.02449,137.29336,62.50971,8.95629,1.75988,40.09776
92,295,10253.10728,2941.96769,168.5565,90.95848,7.47243,2.0747,43.80616
93,300,19936.20739,12257.07977,119.79443,49.32852,6.66217,1.45605,36.64638
94,301,6387.79383,10995.42228,129.81462,64.70262,8.41827,2.49786,43.16596
95,301,10217.01627,2930.54443,154.00192,171.69648,8.8392,2.24929,25.2605
96,304,10237.94876,2968.64054,151.07979,207.13711,8.78611,2.70852,23.28225
97,306,10177.26689,2950.50441,150.9955,71.20951,8.27486,1.89706,43.03502
98,308,10241.96722,2938.80134,151.79889,107.24044,7.5759,1.94958,32.56975
99,309,10131.48583,2997.0867,148.19573,54.64868,8.28964,2.05184,53.45595
100,310,10261.80613,7810.68415,156.64688,236.29935,8.68835,2.85516,22.76078
101,331,21090.26496,2475.08945,161.56527,74.72808,7.68778,1.847,45.07447
102,339,17213.50728,8017.35614,186.45546,93.54128,8.7902,2.52175,55.76511
103,341,17162.85825,7988.5315,159.50362,129.90323,8.0275,1.75065,29.13668
104,342,17178.30975,8007.31778,206.04009,157.83625,8.34858,2.20861,39.91381
105,344,17126.20541,8014.92395,154.32942,92.13402,8.42901,2.42112,41.42635
106,345,17140.46997,8001.26073,139.17367,131.50718,8.65683,2.64407,28.62515
107,353,17135.10647,8011.63143,154.13753,85.95864,8.57383,2.46285,44.05578
108,354,17150.01799,8011.43013,108.25383,74.94282,8.70227,2.33773,29.15187
109,356,17104.9696,7997.22002,105.82049,55.47747,9.60927,2.0375,33.09232
110,357,1824.71506,3773.94363,122.71845,60.98452,7.39644,1.59131,33.7581
