"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,8085.86707,857.97558,147.12221,68.54789,6.72717,1.98639,43.67915
2,4,8047.66193,840.83026,137.35436,578.06704,9.37671,3.50388,11.2281
3,5,8045.55912,842.27306,119.62966,478.14631,9.61486,4.21275,11.4328
4,10,8066.08129,804.9778,92.52948,61.53016,7.43965,1.67233,24.25092
5,12,5170.28545,4864.83926,94.86193,46.39799,8.69621,1.99344,32.45477
6,13,8086.00662,823.5992,148.49805,90.65058,7.29168,2.05324,36.53119
7,14,5196.7317,4873.08714,108.62042,70.00371,9.24263,1.99436,28.72379
8,16,8045.16822,846.27971,113.22933,66.58003,7.12516,1.73902,29.69745
9,17,8076.4146,838.11357,134.85987,88.93426,7.79976,1.92433,31.6054
10,21,4060.98505,1204.75986,84.29425,50.8317,8.13552,1.98461,26.33603
11,21,9565.32637,871.38099,112.05428,114.51196,8.2817,2.17246,21.95608
12,22,9565.514,824.22459,112.81858,53.46809,7.38534,1.91222,35.89864
13,23,4042.90183,1271.41978,113.33691,55.31737,8.03509,2.05406,36.41062
14,23,9562.47395,868.97324,109.21516,72.02179,7.29301,1.69839,26.69483
15,25,9580.10391,864.14683,121.22921,159.38667,8.29681,3.19994,22.54152
16,26,4083.4783,1240.54345,149.08897,105.11244,7.51864,2.05368,32.98295
17,26,9550.9199,858.9912,134.00096,130.38051,8.53616,1.87493,23.84444
18,28,9531.96967,858.20487,101.57414,52.03101,7.80173,2.29863,34.79959
19,28,17163.04051,10973.43233,112.7182,69.64965,8.23174,1.8868,29.54023
20,29,9552.91878,863.06325,123.42418,170.63213,8.9097,2.24907,19.12859
21,29,17142.56625,10963.33786,135.29538,59.33569,7.01515,2.15796,45.19128
22,30,9565.47747,877.41685,111.77999,122.7048,7.84828,2.02469,20.39834
23,31,8031.89465,805.16825,122.93763,94.21497,7.78004,1.94559,27.04959
24,33,8058.51698,847.82191,124.31545,184.07488,8.15991,2.72513,19.64376
25,40,8037.75805,830.16567,116.49023,157.33735,8.06973,1.94226,17.97699
26,42,8067.24082,848.58066,118.65841,71.6686,7.87329,2.41524,34.56624
27,43,8037.8942,816.72729,147.32445,69.68026,7.47719,2.16446,45.20361
28,48,14299.80056,9347.12639,122.61927,97.0736,8.56429,2.20037,27.73416
29,55,8064.11567,829.15894,127.35663,314.98234,8.64953,2.25383,13.35974
30,64,8065.14473,829.98546,129.20626,90.53835,7.14694,1.89047,29.3051
31,66,7999.0752,864.89103,144.13678,72.59854,7.50581,1.93942,40.18716
32,67,8015.91352,899.57514,90.26035,50.10172,7.93841,1.95404,28.67355
33,68,8065.90078,805.71004,148.33522,82.06072,7.71538,2.16988,40.35499
34,68,10746.79328,11338.00316,150.40894,220.29097,7.35631,2.24746,20.63751
