"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,8096.4457,12014.055,140.06626,67.3836,5.16145,1.72983,38.71757
2,3,8117.78871,12015.03319,141.81251,141.41333,6.95442,1.9379,24.52601
3,4,8148.53619,11985.36822,174.71646,135.52105,6.72717,2.11848,34.61043
4,5,8159.91364,11994.13088,128.24534,83.0093,7.88535,2.1941,32.89808
5,8,8096.21472,12002.61323,113.54461,48.38237,6.91586,1.31644,33.49377
6,12,14019.20505,10977.44881,118.35587,49.27697,8.04281,1.98922,41.40237
7,13,13992.31194,10919.58824,125.44574,80.55715,8.54901,2.37209,33.87165
8,14,13983.65366,10930.70384,148.23031,150.17124,8.7294,1.87329,24.6169
9,16,14018.07761,10958.364,108.76416,53.41541,8.49716,1.88568,34.04924
10,17,14027.52361,10961.94547,130.87809,96.19944,8.07559,2.05368,29.53006
11,18,14049.7364,10923.43827,171.59715,133.63694,7.70267,2.20494,34.7386
12,19,14004.27658,10944.15614,163.35694,131.6673,7.43263,2.0766,31.92008
13,20,8130.50989,12031.30224,104.61564,74.42771,8.33999,1.75458,25.0714
14,20,14028.22325,10917.89905,181.3066,161.11625,7.38353,2.2558,33.06801
15,21,8120.48691,11992.51161,111.60852,55.07448,7.01803,1.36091,30.42403
16,21,14005.20176,10966.06091,133.96746,72.27847,7.67896,1.71349,34.57673
17,22,14057.93853,10840.69003,166.05729,59.98031,8.20615,2.28314,62.83059
18,22,21689.59246,9560.71983,93.39343,38.87002,6.97624,1.68157,33.60871
19,23,14028.06022,10912.24674,147.67729,69.55993,8.13884,2.15646,45.32992
20,24,14003.9943,10965.08881,179.09446,170.64005,8.23726,2.69118,33.95108
21,64,4203.3105,14080.79903,129.62809,63.3176,6.13079,1.87973,37.8798
22,70,4148.33382,14067.90565,122.55462,50.57841,6.59734,1.78916,40.4612
23,73,16376.71424,1832.5927,263.60212,186.96271,6.16788,2.36564,52.74968
24,77,4174.03444,14067.23029,152.62453,73.52464,6.75081,1.91068,42.80914
25,84,4228.59902,14036.65872,117.6823,70.05606,6.22629,2.15256,32.90311
26,85,4197.96584,14048.17407,140.96106,55.0841,6.08176,1.43788,41.66763
27,93,4152.10017,14154.82559,106.56099,49.79208,6.1621,1.65838,33.06379
28,95,4209.66215,14013.34319,152.05995,69.10137,6.59542,2.23723,48.52002
29,97,4134.61141,14157.71615,172.62595,83.97091,6.6034,2.46004,53.18865
30,99,4186.64192,14047.22826,141.23912,56.19468,6.79028,1.82051,45.83023
31,152,16467.46414,1872.47056,104.54793,43.99288,7.67163,2.04329,38.66496
32,217,13432.07133,13944.53621,130.65299,145.60575,7.70338,3.02778,25.97328
33,244,10212.78375,8663.69322,169.18472,149.64895,7.95423,1.829,29.03001
34,254,20037.44497,3559.60098,178.00247,87.29244,7.90827,2.10999,49.41403
35,256,15946.45241,5319.16746,124.17094,50.96277,8.3373,1.79448,41.00744
36,267,579.15229,10622.1554,157.10902,118.16957,6.99835,1.9608,31.91301
37,268,631.3107,10604.33633,159.38965,166.55223,6.2324,1.88228,25.22933
38,268,17351.44762,9546.03178,178.13966,136.44828,7.75831,2.36962,37.37644
39,269,683.43133,10673.06342,326.12264,298.19566,3.59936,2.97126,58.62006
40,269,17366.42744,9535.71542,152.0659,249.4288,9.02887,3.34886,22.57893
41,271,17332.82872,9518.10898,144.23685,184.71736,8.06383,2.25613,22.07639
42,272,578.91132,10643.89668,167.16876,78.77507,6.52049,1.85347,45.56203
43,273,622.23561,10591.90669,128.9469,71.0953,6.79063,1.85701,34.41229
44,274,667.89353,10572.52139,116.22053,57.84196,7.16189,2.13333,37.09858
45,275,14855.68994,1108.65998,177.37243,152.37982,8.12149,2.42132,34.56066
46,284,14889.43655,1107.00059,165.70465,200.92514,8.5467,2.55261,26.29191
47,285,3647.35527,13953.44229,151.03514,222.8061,6.23473,2.26793,20.65435
48,285,14879.3904,1148.65757,125.78196,139.41431,8.60453,2.51283,23.44825
49,286,3651.05722,13906.56075,127.7105,57.77892,7.33639,2.07741,41.68263
50,286,14928.87355,1167.35781,134.23114,138.97088,7.71581,2.68696,26.36686
51,288,13423.44463,13920.89748,151.29496,75.4549,7.1691,2.11865,43.69194
52,289,14916.25521,1086.64149,195.03446,169.19329,7.2772,2.22273,35.1245
53,290,3641.17864,13963.34686,130.70001,201.97542,7.30103,2.1256,18.02184
54,291,3282.68756,2986.2077,115.16687,62.82155,8.03254,1.73769,31.57442
55,292,3655.78333,13965.0245,108.8427,47.47634,6.95832,1.71561,35.60447
56,295,3617.9364,13895.50656,157.64738,79.14095,6.52019,1.97795,43.14696
57,307,9502.31596,11548.96277,127.46226,135.34906,8.1964,2.19892,23.10849
58,307,14909.26146,1116.8084,150.67081,128.11692,7.93249,2.07242,29.15939
59,307,33227.50762,11193.6464,153.57349,75.01947,5.29949,1.49825,38.19135
60,308,16383.89704,1782.21566,160.1413,125.86202,7.58498,2.17077,32.72906
61,309,14970.49775,1103.93398,202.94173,104.17435,7.19517,2.34804,55.80507
62,310,9471.53203,11585.84981,133.26707,73.1926,7.88718,2.43995,40.20747
63,316,3258.71733,8829.70068,166.89111,83.84796,7.87959,2.04491,45.59323
64,319,9506.4452,11556.79002,139.26233,66.53124,7.68783,1.8866,40.33999
65,320,9516.67608,11558.12109,146.53823,170.93383,8.24279,2.61362,25.24484
66,322,9410.61056,8496.97404,218.53394,102.62902,7.22128,2.23997,61.6027
67,323,9322.19739,8560.44341,97.91912,43.88333,7.95101,1.94604,34.78811
68,323,9483.69471,11575.08441,135.23145,73.43031,8.09343,2.9866,46.09491
69,324,9487.82584,11539.096,144.35078,147.90713,9.15095,2.27919,25.88444
70,326,9473.42766,11545.66665,147.78083,144.82757,8.2065,2.26066,27.0125
71,327,14897.24265,1067.50462,203.9112,108.19087,6.59983,1.6316,44.94818
72,333,9494.8962,11541.72774,114.98177,65.35725,9.03365,2.51186,36.21399
73,340,6885.58169,9328.12715,163.15687,95.19695,7.66905,2.11298,40.7701
74,345,9541.49721,11544.51777,138.26557,127.78832,8.76971,2.42949,27.8709
75,353,3617.20748,13960.06241,116.54891,131.44875,7.6289,2.38994,21.73052
76,364,3684.00353,13983.03335,144.63871,168.10755,8.0701,2.75328,25.69064
77,365,3616.90747,13966.43905,158.99956,182.26663,8.16927,2.40614,25.98176
78,366,3644.64542,13997.43332,137.29909,129.10925,7.41925,2.51275,27.81987
79,367,3636.46264,13971.00088,203.08211,154.53493,5.62745,1.5055,33.61002
80,372,18172.87702,12276.84567,134.50235,101.94791,7.9343,1.78598,27.8174
81,380,13761.73971,1142.81641,173.77007,161.88777,7.39127,2.25669,31.06273
82,383,9960.71709,7518.77784,105.54796,63.17198,8.66838,2.16641,30.85942
83,384,671.87726,10668.0939,192.03068,86.6333,6.04638,2.09127,55.42762
84,397,16402.75036,1836.19465,210.18151,105.20612,7.53377,2.25399,57.03072
85,422,13359.6603,14207.00843,154.18997,114.88598,6.93904,1.91208,31.41664
86,424,13255.00079,14155.65452,144.783,80.38388,6.2467,1.4865,33.61331
87,429,13328.70112,14183.93959,134.3156,90.73653,7.08936,2.11042,32.24432
88,432,13286.11988,14201.44166,141.29441,61.80552,7.29208,1.82992,42.82727
89,436,13279.53567,14198.8816,102.47223,55.82445,7.58585,2.10101,32.04775
90,440,13307.91243,14170.23204,93.96845,40.14617,7.40089,1.83589,34.33305
91,442,3453.67644,3792.21818,133.3289,61.59952,7.45818,2.16373,43.07117
92,442,13295.05016,14189.88771,133.90622,114.86004,8.28816,2.0613,26.90167
93,443,13333.27152,14141.25138,147.72358,74.08773,6.34271,1.8525,40.08095
94,452,6483.17693,13608.42154,158.75806,79.60613,6.8139,1.89856,42.51787
95,456,13278.62955,14189.37452,149.64232,82.53993,6.7317,1.92214,38.34826
96,461,13326.71097,14154.0183,108.99128,50.29249,7.56925,2.02584,36.84407
97,461,15093.67632,4986.59956,177.443,274.48499,8.71721,3.67833,27.47868
98,462,13244.37045,14184.65705,163.75213,110.86198,7.02758,2.2439,37.67249
99,462,15096.45131,4994.25708,167.79604,126.37402,8.2899,2.33587,36.07506
100,463,13267.233,14162.24766,140.80399,96.28834,7.25493,1.66629,29.89496
101,478,16390.85131,1802.9649,95.47063,66.17842,7.99197,1.94569,25.24747
102,494,10545.4244,9591.07221,119.387,55.94148,8.5996,2.07839,38.94066
103,499,7695.24685,13579.1871,133.395,108.40731,7.94602,2.05817,27.85538
104,500,7677.93087,13560.0292,172.49517,85.80329,7.15755,1.7877,43.91858
105,501,7698.03091,13553.19997,132.31947,75.04256,7.44563,2.51242,39.66574
106,502,7695.2779,13577.45561,147.69228,67.07129,7.30245,1.93966,44.11078
107,506,7704.9765,13498.8778,136.83093,63.9104,7.77335,2.17644,43.57858
108,508,7685.90718,13542.40818,118.18156,190.10789,8.29788,2.6895,17.93912
109,510,7683.80861,13560.73266,142.71475,109.0159,7.26262,2.23251,31.42405
110,514,11931.38493,10325.88518,142.66715,78.04733,8.83111,1.83818,36.67269
111,514,16339.80373,1817.8275,102.82424,81.93551,8.47416,2.0286,24.22399
112,539,9976.55786,13082.19165,122.83044,140.97131,8.56636,2.83299,23.73318
113,540,10005.89779,13099.60241,149.53081,167.12908,7.73856,2.66743,26.61392
114,541,18128.1559,12233.47716,159.30846,65.59924,6.75152,2.01555,51.04886
115,543,3257.84771,10599.07388,94.08,54.12125,8.40596,1.60983,26.58917
116,557,3240.52132,10588.8808,161.07872,156.11239,7.7729,2.60701,30.69443
117,558,3261.16568,10590.32097,105.1371,117.13844,7.59812,2.54438,21.20179
118,559,3267.08178,10577.87309,122.21907,166.7171,8.92404,2.86359,21.01217
119,560,13051.86834,4760.63548,232.10712,115.6781,8.30406,2.44275,64.97343
120,561,3256.64223,10583.39253,125.7696,128.17479,8.85826,2.59866,25.24601
121,562,3255.77192,10639.69279,133.94047,107.70291,8.08379,2.25474,29.23219
122,572,2684.22015,14323.10396,124.97685,103.14012,7.07057,2.26806,27.58307
123,572,18193.48909,12267.20888,136.04757,85.25716,7.80417,2.02017,33.65321
124,578,15117.32769,7323.88966,120.74749,89.29292,9.13764,2.3786,29.86187
125,579,15109.49479,7481.92708,167.03384,307.66745,9.15911,3.0449,21.14098
126,634,5827.29859,9464.10123,177.63751,86.92357,7.62001,2.43621,53.73503
127,635,5747.69373,9430.07396,37.31117,33.7852,8.38654,2.33282,16.97879
128,636,5711.58953,9485.85418,156.47418,104.04209,7.3109,1.77719,33.34344
129,638,5763.03617,9437.51793,135.98588,105.35643,8.22587,1.85394,27.96696
130,639,5756.43038,9459.62351,114.80375,118.62888,8.63614,2.04798,21.63117
131,640,5806.90813,9462.61561,140.98659,91.46688,8.4081,2.06099,33.86285
132,642,20014.68369,2404.71945,161.49673,91.56749,7.19358,1.80328,38.36021
133,646,20011.60104,2455.45873,171.51571,109.23639,6.34832,2.43777,42.5595
