"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,12601.35641,1594.67693,129.98108,331.34017,8.06146,3.5446,15.31621
2,4,12629.21874,1611.40893,123.18315,250.20769,8.34334,2.28764,14.93183
3,12,8618.16702,4282.86177,108.70482,47.52199,7.94644,2.06511,38.64326
4,15,8712.17675,4261.04758,165.63768,94.17176,7.1569,2.09156,41.78493
5,19,8661.95273,4207.37532,123.31701,68.41988,8.41297,1.85037,33.30319
6,20,8750.10807,4217.68293,156.92597,73.36509,7.64068,1.95276,45.08929
7,21,8652.96524,4232.37977,166.58639,100.27227,8.17045,2.19286,41.16114
8,22,8761.85925,4181.96756,144.1784,63.77511,7.93013,2.5536,51.64119
9,23,8717.99793,4231.67267,128.56878,212.32406,8.69908,2.81439,18.80773
10,24,8724.00614,4196.44799,143.47981,169.3278,8.16538,2.10634,22.69491
11,25,8671.7607,4234.95974,168.45336,146.1565,7.71013,2.32893,32.51848
12,26,8712.94297,4199.33083,125.53996,239.84292,8.84907,3.0909,17.38284
13,27,7868.22349,11023.43214,144.73178,113.52465,8.33434,2.27044,31.33939
14,27,8664.69423,4202.74893,119.99212,159.34686,8.44874,2.38432,19.7384
15,28,7895.18746,11018.0151,133.92958,78.11096,7.93602,2.16425,36.25927
16,29,7861.58261,10975.16026,126.76782,161.73762,8.74964,2.25967,20.52944
17,30,7896.34942,10999.87135,133.10015,112.40028,8.18874,2.077,27.17973
18,31,7876.86255,11001.12817,107.98187,85.88903,6.8552,2.30349,26.186
19,32,7893.70326,11020.26365,149.59273,178.07935,7.2474,1.91227,22.3716
20,33,7823.97136,10986.08568,104.10679,91.25839,7.98458,1.77846,21.86667
21,34,7869.43944,10996.27893,155.68891,141.16167,7.25921,2.27319,29.58366
22,35,7855.82848,10983.13202,126.23341,117.65899,7.44801,2.04703,24.46876
23,36,7869.61497,11026.36586,135.07779,96.99994,7.47739,1.83942,29.26799
24,37,7890.45132,11000.96494,111.3018,69.31226,7.74647,2.41259,32.49111
25,38,7896.64231,10895.73135,206.68377,122.3139,6.51129,2.16298,48.19516
26,39,7877.19762,10993.82539,97.7831,83.11141,7.96515,2.85054,25.96853
27,40,7870.04327,10975.32181,121.47378,86.56297,7.40045,1.70831,26.92058
28,124,12700.34124,12705.15165,115.31031,64.11622,7.50904,1.99876,33.04062
29,129,12666.01978,12649.11564,159.82015,97.55195,7.47793,2.31437,40.71713
30,131,12637.15773,12674.60619,96.1244,120.145,7.78552,2.1008,17.53187
31,132,12642.73639,12646.339,153.57842,154.66958,7.24511,1.99412,25.82932
32,133,12654.47058,12712.69849,150.90519,81.73789,6.7189,1.49842,35.16424
33,144,11739.23531,8700.14121,114.66118,111.91382,9.22519,3.4152,28.13234
34,252,8818.1391,13374.94739,127.53049,208.30703,8.38152,2.37845,17.76259
35,254,8830.6599,13348.26121,151.31108,195.97713,7.4513,2.17873,22.26417
36,256,8789.20053,13381.35328,113.14614,97.31992,8.15361,1.90406,23.67447
37,257,8772.94858,13365.89552,159.99386,87.37547,7.64926,2.14237,42.59458
38,272,41288.77641,4850.5405,151.2277,65.20243,5.96187,1.82657,45.20859
39,287,8805.15129,13347.27364,129.92805,151.84346,8.21675,2.30019,22.25105
40,305,10350.06534,1483.67981,98.30336,63.92847,7.92325,1.87775,26.42586
41,310,21812.7089,4385.97736,162.32944,68.77467,6.66906,1.78128,47.42499
42,314,16116.65659,8281.48523,102.46353,63.45642,8.63664,1.66373,26.72871
43,318,8049.96925,11327.4696,128.5551,112.78578,8.10911,2.0491,25.79155
44,319,11431.84818,9982.87984,138.68499,222.58374,8.73271,2.23527,18.47357
45,320,11418.69635,9946.46655,152.31223,89.98454,7.67463,2.35163,40.74512
46,321,11452.51364,9980.04515,97.33851,43.8656,9.31938,2.04859,35.35679
47,322,11433.88597,9974.39277,105.68421,58.83529,9.12518,2.48101,34.75223
48,346,11057.76326,14400.25476,142.77291,192.19967,7.04055,2.62074,22.45889
49,347,11062.10597,14399.37952,134.26711,199.04571,7.3207,2.1805,18.95874
50,350,4810.68912,11331.53368,31.27464,29.17519,7.99622,2.13424,16.22788
51,357,11064.16171,14403.77455,223.61229,130.71885,5.29137,1.74736,46.07827
52,358,10991.12298,14358.23558,167.0456,135.69317,7.33351,2.16617,32.81747
53,374,4803.96056,11343.64836,149.55086,78.99352,7.23798,2.12822,41.60307
54,375,4784.14807,11363.82299,82.1711,51.66828,8.38168,1.47354,22.90069
55,376,4773.71682,11407.8445,178.53794,88.2712,7.59204,2.06677,48.65323
56,379,14444.5782,14106.71923,178.90794,78.78986,6.52177,1.74741,48.74819
57,384,8049.01642,11381.16427,134.94507,125.77928,8.4244,2.52805,27.77411
58,386,14455.68703,14103.08285,175.21298,101.39411,6.09204,1.74418,39.28413
59,387,14508.71601,14049.28021,171.98014,90.21552,6.12907,1.82662,42.57878
60,388,14436.12221,14093.04709,137.27364,129.85385,7.07538,1.93152,24.9063
61,389,6001.0237,13388.14016,134.85332,234.92801,8.45938,3.33595,19.98877
62,390,5970.68043,13401.63494,162.40784,202.56805,7.30672,1.89581,22.71279
63,391,6027.26908,13390.5698,126.31575,105.02321,7.73057,2.13881,26.94976
64,391,14499.27125,14063.00046,195.24796,132.18327,6.14386,2.1716,41.82884
65,392,14440.7325,14098.04472,125.27735,147.44598,7.72154,1.97202,20.55842
66,393,14432.2776,14116.6728,202.89571,109.03175,5.75726,1.92606,48.12885
67,398,3564.95299,10377.34244,178.47427,78.88013,7.27839,1.91047,50.82441
68,398,5966.82726,13397.79364,140.69151,295.00932,8.19175,3.35215,18.01424
69,399,5968.07125,13381.42645,135.45479,66.75152,6.90773,1.63644,36.41136
70,404,3557.7217,10428.86887,177.03074,154.35516,7.70908,2.22842,32.81268
71,405,5960.53174,13445.72278,140.61979,75.40331,6.71608,1.85214,36.99361
72,418,5978.53755,13371.66669,164.65191,139.15896,7.22313,1.85042,29.58499
73,419,5981.41319,13390.99115,137.21593,136.27418,7.88307,2.0993,24.83573
74,421,5955.88445,13389.92279,94.4313,67.4962,7.63046,2.20867,25.81628
75,442,13830.09627,2887.29833,133.9073,57.70791,7.80251,1.71996,40.66055
76,451,4767.17895,11377.82998,183.98716,84.0013,7.57046,2.41034,57.94729
77,452,4746.17709,11298.76416,100.08343,38.14064,7.8186,1.4175,34.66539
78,459,4840.15279,11326.43424,158.20994,73.82485,7.72155,1.75977,43.14109
79,460,4900.82661,13403.01735,114.68777,218.33121,7.64885,2.53595,15.45445
80,461,4897.4946,13406.90993,132.19307,156.55959,7.906,2.3837,22.578
81,462,4908.81034,13438.84323,155.43663,193.09839,6.79384,2.40603,24.19776
82,463,4906.52496,13414.69803,123.1866,196.07797,8.1895,2.19415,17.27255
83,463,14850.20274,8662.7394,166.02088,160.55886,9.00418,2.61045,31.39156
84,464,4890.94006,13420.59403,128.75455,178.95204,7.85796,2.22239,19.44357
85,464,14879.68488,8654.06552,125.30325,272.94171,8.72183,3.00847,15.71168
86,465,14893.52407,8640.26363,147.89002,85.7542,9.58152,2.25614,39.65096
87,466,4793.82405,11372.62271,37.91416,44.50576,8.40415,2.36698,14.36045
88,466,4884.43188,13412.32961,117.56967,130.48883,8.15164,2.73505,23.32672
89,466,14880.35231,8614.07334,136.13564,191.69991,9.12018,2.58712,21.0343
90,467,4856.46452,13423.56817,128.81711,83.3598,7.49828,1.81952,30.45892
91,467,14856.52541,8671.73887,140.16998,156.63672,8.83522,2.79377,26.08895
92,468,4964.21784,13422.78139,135.23061,114.70847,7.12052,2.02234,27.06854
93,468,14898.88078,8639.98641,158.65996,173.08488,8.49916,2.59356,27.78899
94,478,11489.43125,6130.36926,121.58221,67.60644,8.8266,1.99726,34.08096
95,482,11141.12534,5422.29269,128.7652,58.77809,7.97729,2.10805,41.93192
96,488,11203.84002,5395.94499,266.79142,171.4505,6.36136,2.26701,56.15591
97,492,4885.12648,13409.67658,105.66873,59.93951,7.43163,2.22743,32.51592
98,492,8799.46612,13379.92563,133.45988,62.10021,7.63908,2.15597,42.78481
99,497,20987.6529,11411.5335,168.05264,70.12464,6.57294,1.92325,51.11615
100,498,20993.5958,11522.80194,144.25421,62.93393,7.49577,2.02066,45.71536
101,499,21000.98504,11554.36642,124.51422,53.48078,7.61539,2.20018,43.96876
102,502,4912.5208,13410.41594,161.68306,127.06259,6.60474,1.71476,29.87899
103,503,4891.15323,13327.15972,135.86003,102.87746,8.47733,2.8055,34.2897
104,512,7258.64312,2792.45181,102.15649,42.09081,7.80704,1.94647,37.86839
105,514,7168.50268,2911.27813,114.15347,74.31494,8.85134,2.3881,31.76127
106,521,8786.10632,13377.42553,153.41414,150.6014,7.15925,2.05786,26.59003
107,527,7253.8123,2933.52231,132.38304,55.66889,8.13365,1.82865,42.28924
108,529,7213.67102,2901.84613,114.42464,68.62836,8.9047,1.6216,28.72426
109,530,7188.25082,2912.43189,133.45309,139.42606,8.67414,2.33097,24.56277
110,531,7195.86577,2952.99158,148.4617,98.86387,7.50836,2.13138,34.87086
111,532,7195.1915,2897.86346,125.81517,56.14898,7.52613,1.46299,35.72419
112,545,5580.56858,7532.29529,179.15888,154.71376,8.24255,2.92278,38.32273
113,546,5515.74966,7510.47004,85.90569,47.55862,8.8738,2.36549,30.45072
114,548,5661.66694,7503.85903,187.4586,89.55834,7.81964,1.70376,46.78418
115,551,8786.78876,13334.87276,124.73796,77.78288,7.28026,1.7727,30.35826
116,567,4756.39753,11268.54645,139.91817,76.70406,7.09316,2.49952,42.14169
