"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,7129.02055,521.97162,126.72401,80.92564,7.61589,1.8691,30.77404
2,4,7123.2203,504.48313,153.36849,102.3002,7.71848,2.21994,36.27195
3,5,7209.96689,543.01669,116.7047,95.84001,7.80196,2.01481,25.36916
4,5,9361.97,10149.52817,82.2724,32.47651,8.0856,1.98343,35.18577
5,6,7098.09929,502.94217,115.52179,89.9199,7.77618,2.35645,27.91177
6,6,9403.84151,10169.47426,175.28043,118.30203,7.29826,2.39087,40.88651
7,7,7116.6808,491.80463,138.90036,118.32933,8.24723,2.34276,29.16999
8,7,9376.56142,10107.73623,74.59252,36.35498,7.93448,1.45359,25.83554
9,8,7172.12084,530.64686,136.41543,186.25732,7.98605,2.78689,22.17926
10,8,9409.54873,10108.93582,120.88864,86.67461,7.24497,2.67161,32.33835
11,8,16649.22607,9787.73752,124.83202,57.57047,7.53761,1.83699,38.19294
12,9,7151.12834,527.83254,108.25371,115.23344,8.44336,2.64167,22.58563
13,10,7119.07921,533.13565,149.97765,95.70784,8.04686,2.17479,36.57076
14,11,7104.13887,510.09003,131.60509,110.75524,7.79669,2.1698,27.54493
15,11,9368.03373,10140.48224,121.15453,64.91157,7.57525,2.01212,35.05489
16,12,7141.91111,500.65684,127.98835,91.42386,6.50707,1.76827,28.03689
17,12,9484.92293,10159.4692,126.06252,60.23872,7.89896,2.54624,44.24697
18,13,7137.34413,527.92701,137.5889,88.32216,7.23235,1.88797,32.35291
19,14,7148.13098,535.52986,101.2848,67.79229,8.19265,1.87357,26.29572
20,15,7151.95753,571.52156,145.86681,95.8444,6.48697,1.95563,33.49445
21,16,7152.04352,555.53236,126.02261,87.00221,7.46243,1.56084,27.22332
22,31,2203.01314,4986.84577,193.81972,97.96798,6.98722,2.3151,54.13389
23,57,3816.4462,10651.6937,128.76376,260.89507,8.05109,2.85599,16.45472
24,58,3868.95203,10648.03818,137.92772,204.32585,7.51182,2.19726,19.31211
25,59,3825.82287,10539.50193,126.37613,88.17229,7.01053,1.73746,28.10185
26,69,17022.81405,11785.19373,142.01991,100.4035,7.12368,2.10746,32.28868
27,80,11517.54216,9143.77366,133.9269,189.38339,8.80325,2.49972,20.49924
28,89,16122.88575,13817.12485,129.80934,67.60335,6.74547,1.86539,36.06696
29,96,5436.48631,6358.17348,123.48848,77.74835,8.22113,2.10371,32.18317
30,100,9687.51299,13721.63603,133.63963,127.87483,7.17095,2.03698,24.8012
31,101,9684.71394,13664.85192,141.21657,96.09896,7.12917,1.90935,31.69208
32,102,9703.26857,13672.27198,126.82624,92.08059,6.3534,1.87131,28.16972
33,103,9657.08483,13642.05522,108.21587,107.99855,7.31615,1.7629,20.44217
34,104,6212.37817,3636.92373,98.52056,53.30649,7.52862,1.89982,30.19872
35,104,9728.88601,13657.99137,125.56049,103.13555,6.7914,2.09156,26.8425
36,105,9684.33989,13671.29703,117.89613,108.50014,7.31696,2.11939,24.04516
37,106,9716.42045,13698.14265,120.74955,87.14417,6.76347,1.85087,27.38169
38,107,9694.47623,13660.00483,137.7068,74.34722,7.08938,2.18145,39.25267
39,108,9677.59449,13688.72227,108.62469,51.26864,7.75535,1.8934,35.07279
40,109,9664.36003,13687.42716,109.68343,58.48097,7.00595,1.64545,30.56913
41,116,11495.62012,9124.07943,131.37691,275.9291,9.30506,3.58364,17.7462
42,117,11477.88259,9125.72948,147.51069,250.48417,7.19061,3.00591,20.58435
43,118,11483.80855,9123.97753,175.75561,201.16048,6.8485,1.62801,24.00739
44,120,11532.81342,9147.98516,135.15459,193.40358,8.59355,3.10381,22.3446
45,192,5858.13646,11993.98773,80.0684,55.29429,7.6006,1.80362,22.66884
46,193,5828.82052,11902.94832,181.96544,88.22733,6.74267,1.36139,41.15055
47,194,5829.09516,11967.47741,113.48723,48.12596,8.28437,1.95309,39.4643
48,199,9663.39218,13674.98261,155.1069,106.46862,6.22156,1.63885,31.42363
49,200,9700.46065,13657.10126,133.54208,76.07308,7.46067,1.85141,34.29869
50,201,9696.13668,13658.2069,117.29551,140.6622,7.99462,2.34389,20.7592
51,202,9674.43856,13688.26584,111.77844,157.34032,7.7508,2.27857,17.9772
52,203,9695.79461,13678.28658,116.86044,98.92772,7.25637,2.23538,25.88798
53,230,5822.97937,6822.52967,149.13784,179.81534,9.57477,2.20212,23.26748
54,231,5771.10917,6818.36291,159.81008,176.42028,8.07776,2.27337,26.14671
55,238,8188.49455,4841.43625,259.11239,149.59511,6.23748,2.08111,56.85409
56,240,6047.88264,10085.18923,177.87277,186.21992,8.07007,2.40899,29.85374
57,243,6089.89962,10098.29693,98.97568,42.39817,8.76925,2.22245,38.55921
58,244,6025.62984,10100.94579,116.91809,100.47861,8.34857,2.47421,26.74274
59,245,6024.44692,10164.98785,103.17859,49.4408,8.35621,1.94541,34.10737
60,252,11632.1131,5373.15429,147.11151,57.17544,8.7859,2.05481,51.09176
61,264,6048.22504,10127.22359,69.35466,33.61699,7.85779,1.83482,27.30885
62,266,6047.19373,10108.33388,158.22881,187.71454,8.97697,3.46719,30.15585
63,267,6043.96403,10099.13895,131.71317,200.39939,8.49829,2.54576,19.43698
64,269,6049.20318,10157.11784,105.40145,59.2588,8.3313,2.36273,33.61348
65,270,6042.48679,10112.28784,129.85374,79.40021,8.19696,2.13883,34.15598
66,278,6062.00051,10111.42448,147.36242,80.82043,7.83207,2.21823,40.90291
67,278,16269.99436,8157.47622,159.83315,123.73199,8.13666,2.44633,34.99733
68,279,6044.22321,10117.69457,120.02166,119.22116,8.32025,2.32791,23.88932
69,280,6019.97138,10098.83307,130.12702,97.55678,8.38269,2.3141,30.55999
70,280,16269.89771,8154.80477,136.26565,140.13754,8.04262,1.95936,23.55307
71,281,16240.23068,8149.44627,139.92309,111.07726,8.88163,2.05121,29.11254
72,282,7347.95755,6272.74586,173.70202,71.80587,7.76276,2.17545,56.52347
73,283,7213.91455,6346.37815,125.51446,60.43776,8.90725,2.09795,39.53883
74,284,6015.8428,10087.5042,113.02752,100.37935,9.4874,2.22304,24.50972
75,287,16288.02149,8143.75995,129.81849,135.23841,9.60263,2.05163,23.07144
76,289,13339.92248,1879.72379,116.83341,49.84851,8.23865,2.78482,48.63002
77,296,6089.64464,10123.31411,129.31568,91.12545,8.18169,2.06631,30.28591
78,297,6064.1958,10101.97444,153.56629,249.58195,7.70926,3.15174,22.24595
79,299,2256.68323,2840.6103,179.76138,87.08102,6.31239,1.7524,45.61581
80,300,7285.51301,6371.28088,136.13508,74.98821,7.88409,2.03227,37.08615
81,301,7201.3859,6313.3672,130.82196,85.27995,8.19841,1.79227,30.40214
82,310,16296.19734,8131.37308,209.33792,112.59442,7.30848,2.26636,53.86081
83,311,5976.76898,10100.43082,243.40776,166.5141,6.58388,2.41974,51.78491
84,315,6069.35663,10085.91329,109.27333,84.61634,8.49894,2.18988,26.31086
85,319,9229.80138,9183.5064,117.50272,152.22066,9.38837,2.63642,20.59788
86,323,3798.22177,14090.42358,133.71805,351.29407,8.22474,3.15581,14.61442
87,323,16592.24725,8665.36197,109.29663,91.25343,8.92993,2.49465,26.35342
88,324,3812.04047,14087.39934,133.42706,511.07376,9.50496,3.48597,11.73166
89,325,3833.00664,14101.75097,148.00516,235.08021,7.46905,2.34225,19.63267
90,326,9234.71636,9200.9493,179.94367,121.99833,8.30414,2.40865,41.66962
91,328,9248.49807,9159.54741,75.96587,41.39283,8.86788,1.83133,26.1386
92,329,3792.23107,14131.95694,95.90415,55.71923,7.71161,1.81349,27.82708
93,335,3845.03062,14105.62325,147.48431,83.17759,6.86676,1.97739,37.87336
94,344,15120.96958,10544.12627,88.80252,60.44016,8.25333,2.2932,26.3066
95,359,21048.0198,13839.73393,161.36843,152.22284,5.97974,2.27816,29.45219
96,360,14620.38477,7121.72399,202.36132,170.47888,7.64733,2.91729,42.67191
97,360,21030.33133,13770.75204,159.91711,106.0425,7.50932,1.77061,33.81851
98,367,21025.4393,13754.97362,147.58623,166.07255,7.80796,2.62991,26.09641
99,368,21031.65316,13760.80095,162.51661,181.34458,6.51303,2.23717,26.05678
100,369,14387.56484,3252.13804,115.37902,65.49138,7.8734,1.89496,31.83399
101,369,14750.08467,7125.59632,191.5545,89.02272,7.81929,1.99009,52.56096
102,369,21022.0489,13815.18211,170.48783,195.4976,6.49465,2.09592,25.68295
103,370,14639.09762,7156.50364,148.07718,107.5923,9.6347,3.01914,39.10952
104,370,21117.55594,13763.01101,208.93789,129.25579,5.32195,1.86701,43.50949
105,382,4322.272,12275.34299,130.91855,83.29432,7.93117,1.78775,30.90339
106,393,37992.46903,5741.97854,105.74628,49.85222,6.64089,1.49132,31.44671
107,395,38006.53359,5709.31676,142.18219,63.93454,6.15801,1.53998,39.02478
108,416,16290.26206,8233.29881,61.62092,30.75035,9.43438,2.18741,27.51629
109,433,13564.19289,7067.27558,147.88316,59.38292,8.29075,2.1982,51.92818
110,439,7074.83868,7767.82563,124.33184,135.65867,9.39224,2.53306,23.62518
111,440,9696.54135,13714.06084,106.18781,71.45692,7.61701,1.79345,26.44165
112,442,9710.15411,13711.36958,109.24253,75.83748,6.86029,1.81193,26.3843
113,444,9672.74599,13712.82548,100.70433,59.594,7.83265,2.18981,30.45488
114,445,9719.63541,13708.55524,125.03265,89.07034,6.76073,1.97542,28.9143
115,462,2545.67801,13331.63849,163.14604,88.49767,6.657,1.81265,39.97116
116,467,6240.24023,9359.28733,141.97453,112.15255,8.07178,1.88388,28.49113
117,468,6235.03241,9381.19721,183.25349,211.19547,7.36031,2.42707,28.49836
118,469,6231.32761,9356.23935,143.58949,78.83739,7.61007,1.92635,37.50918
119,474,6228.0981,9338.79864,158.82782,151.4168,9.73651,2.84378,32.15625
120,475,6222.56396,9314.96492,176.37911,164.23814,8.40321,2.59215,33.53339
121,482,6196.39871,9340.94644,112.13276,44.5716,8.42757,2.17532,43.43966
122,493,13553.35172,7166.86404,82.38302,37.92732,8.68281,2.14732,32.63985
123,499,4285.34499,12342.45394,146.20526,157.07144,8.47234,2.20361,24.90092
124,500,4273.40221,12390.54446,161.92512,118.97469,6.81421,1.66125,30.95195
125,500,6062.53565,3807.71869,139.24519,57.58963,7.67127,2.15222,48.12807
126,501,1577.68545,5913.09826,145.95332,92.86456,7.75913,1.96474,34.36109
127,502,1591.19082,5895.21703,125.50759,158.1936,9.27518,2.36048,20.90665
128,503,1557.81615,5909.64861,140.92517,175.86911,9.38492,2.35327,22.513
129,504,1577.63455,5938.09198,135.88822,110.78844,8.11952,1.93926,27.45417
130,505,1544.81715,5907.15128,125.3615,77.68446,9.67735,2.95792,39.16183
131,506,1615.9107,5875.20273,151.91759,122.90143,7.47827,1.91338,29.38781
132,507,1532.62171,5889.42744,104.51796,53.55549,8.66051,1.99289,33.0834
133,519,2491.42553,13343.13412,132.2935,57.8143,7.00112,1.8192,40.98915
134,519,6182.32248,9327.42802,190.47253,79.71395,7.43916,1.78025,53.43333
135,534,6205.76121,9379.23611,154.0213,119.11213,8.45844,1.71428,29.31822
136,536,18694.96512,6468.31711,164.90243,71.56157,7.92877,2.33662,54.65903
137,537,9961.99305,12056.32552,141.41564,90.23071,8.27695,2.37217,36.74296
138,537,18757.16857,6434.58421,149.14424,65.76391,8.38585,1.9397,45.39442
139,538,9955.81104,12076.00244,123.1547,129.39931,8.0386,2.54576,24.17925
140,539,6295.23528,9368.86421,106.95793,44.7607,8.34882,2.03442,39.25526
141,539,9940.99841,12065.73567,120.70112,66.20725,8.06491,2.29679,36.6164
142,539,18655.19222,6483.273,149.67561,60.08773,8.47733,2.39539,55.12899
143,540,9923.37827,12047.1336,120.63201,69.61681,8.24422,2.11737,33.90256
144,541,9898.56779,12019.47959,183.22582,102.03141,7.69418,1.95415,43.94774
145,541,18753.04372,6508.80024,127.05746,102.81174,8.30153,2.38067,28.85979
146,543,9885.58331,12048.88472,146.35734,88.65408,8.60002,2.27452,38.25849
147,543,18691.4273,6522.67142,222.83133,166.38461,7.36782,1.97225,40.64525
148,544,9884.21766,12068.50499,131.15132,158.12326,7.86477,2.51538,22.6689
149,544,18723.16136,6491.59144,158.65358,201.97055,8.77541,2.36553,23.93134
150,545,9922.06973,12083.36323,157.15608,137.92538,8.00589,2.35354,30.95554
151,548,9926.58184,12039.11812,138.64184,193.18423,8.98838,2.57685,21.38958
152,550,18788.51893,6466.46823,161.98913,81.70821,8.94423,2.20661,46.38234
153,552,9946.6831,12071.40115,149.28641,92.64728,8.29862,2.04956,36.18536
154,557,6062.63161,3798.81057,125.39009,47.34671,8.42822,2.19881,48.78959
155,564,6033.07255,3766.17122,168.90614,83.26061,7.27375,2.37515,50.72211
156,566,18142.02398,6908.20651,179.31872,87.7846,9.45696,2.55029,55.64908
157,568,20269.75038,1757.22151,161.22005,68.1688,7.43881,2.06946,51.16721
158,570,20185.77266,1725.87648,126.61299,80.13605,7.20415,2.2084,33.279
159,572,2545.38352,13403.4956,143.95794,130.80781,7.64291,2.89251,31.49961
160,573,2515.07458,13383.63373,147.81886,199.32065,6.78778,2.82761,23.67417
161,574,2490.73935,13376.34393,164.05693,115.17154,6.72683,2.10328,35.58905
162,577,20251.81936,1728.52076,145.3186,72.67198,7.09712,1.74188,38.65174
163,599,13089.182,4135.19219,120.73004,58.50161,8.73102,2.25079,39.80088
164,600,13134.00736,4194.17121,148.23307,112.68588,8.22911,2.7255,35.67349
165,601,13118.66225,4121.26708,90.9737,91.64695,9.21999,2.50789,20.96306
166,602,13086.21603,4155.54808,115.92607,79.2102,8.58756,1.67438,26.79347
167,603,13125.37542,4200.02796,126.90202,90.43829,8.58772,2.60753,33.0794
168,603,14583.68164,12814.08226,131.27446,104.37973,8.51127,2.48741,30.43487
169,606,14610.22311,12852.38743,124.02571,66.67039,7.50889,1.76729,33.52633
170,608,14639.88889,12835.60151,159.23905,198.13784,7.00408,2.10119,23.29584
171,611,14566.78868,12838.79844,102.24494,66.23668,7.25567,1.72277,26.21691
172,613,14563.95704,12854.70434,123.90186,67.73903,6.79462,1.82592,33.55994
173,669,6054.50486,3797.07348,155.18487,82.18097,7.36575,2.27657,44.11223
174,673,3198.32316,7722.43284,135.37048,110.50433,8.18626,2.02853,27.8533
175,673,40113.53742,4780.79129,74.40627,41.3354,6.22141,1.49607,23.90224
176,681,2526.75465,13316.0179,161.19756,82.31737,6.31588,1.75448,40.82782
177,681,6081.0269,3814.66405,109.08107,48.31872,8.01845,1.88358,36.7232
178,682,2509.84629,13344.04264,88.79567,68.4201,7.25202,1.44747,20.72382
179,682,21772.00415,12367.9561,138.62236,126.79852,6.59615,2.58669,28.94305
180,684,2522.835,13313.90798,67.22383,41.21493,6.86923,1.90513,23.29721
181,685,21732.88307,12414.02184,125.62899,65.35064,7.73968,2.15743,37.86234
182,687,21731.94851,12377.48754,125.85096,59.79752,7.11763,1.67071,36.05223
183,688,21805.79723,12333.80038,133.45522,103.83059,7.26798,2.44516,30.99569
184,689,21798.95498,12418.60166,155.11651,92.72079,6.84103,2.01834,37.86218
185,690,21763.85129,12389.50077,115.4506,89.62279,7.68342,1.92679,25.77573
186,691,2506.2617,13351.04674,131.38546,126.19476,7.31366,2.00542,24.35137
187,691,21805.20944,12427.14196,161.72492,122.97391,6.58188,2.64289,37.22893
188,693,21815.26989,12400.5512,154.24798,148.25916,7.61207,2.66556,30.33447
189,695,2480.09653,13355.43894,117.00569,104.99428,7.57703,1.82927,23.12269
190,697,21796.37569,12379.68397,143.09246,122.76556,7.67557,2.52075,30.58724
191,698,21804.83758,12412.02875,143.10431,134.50209,6.56963,2.40479,28.00853
192,699,21747.94427,12416.85953,95.93757,84.40732,7.53778,1.91761,21.44063
193,701,2520.32623,13352.36132,117.6502,69.86316,7.01813,1.55199,28.9194
194,701,21824.69553,12403.42878,140.81896,125.07313,7.18495,1.68972,25.18595
195,702,21789.02799,12367.66503,128.50632,66.36513,6.60989,1.65982,34.33121
196,722,14052.72766,5646.35523,130.7922,100.39917,9.30445,2.2083,29.51666
197,723,14078.98456,5647.74419,146.93327,158.05184,9.32045,2.90067,28.15962
198,730,14096.69283,5666.39939,145.58986,147.49994,9.3024,3.14494,30.52236
199,748,2569.34486,13354.73667,162.12645,69.59573,6.75248,1.50752,43.42657
200,756,3236.48376,7701.65637,124.55047,181.95808,9.81733,2.84019,20.1773
201,760,2493.12786,13360.26266,123.01092,81.49079,7.5784,2.22729,31.75036
202,790,3242.96699,7662.38569,135.29271,66.51097,7.87915,1.97161,39.59975
203,790,14810.36623,2771.38613,153.01892,83.61948,7.51817,2.03988,40.30993
204,791,14853.68559,2815.39424,140.22501,53.1667,7.86036,1.71176,45.88094
205,825,13562.05325,7016.64484,146.1103,58.44119,8.95538,2.06425,49.85944
206,826,13514.96389,7228.08159,144.42079,68.964,8.73122,2.68432,50.11977
207,833,13439.48033,7112.27346,149.50894,110.20558,7.98652,2.06322,32.06562
208,834,13497.92665,7108.8134,247.75931,198.10679,7.12796,2.03262,42.25663
209,835,13501.31004,7110.05838,157.23215,83.40145,8.09733,2.01799,41.74444
210,838,13458.71337,7132.30449,172.04883,77.53703,7.76566,2.11939,51.6473
211,839,13518.72804,7222.62054,167.64783,103.69646,8.81295,2.87016,47.1488
212,842,13496.29711,7215.08103,236.74545,177.28938,7.09219,2.73574,50.80355
213,843,13515.07766,7122.03,96.30538,42.48096,8.51705,1.60813,32.21835
214,844,13593.09172,7107.83365,66.75642,30.03045,8.92584,2.01515,29.44984
215,847,13558.93655,7185.29782,172.27476,75.94806,8.04164,2.12417,52.66297
216,847,17289.73893,8274.27591,155.70902,69.97994,7.92963,1.64965,42.59421
217,849,2489.00958,13344.4185,162.97814,67.5505,7.07882,1.95815,50.79163
218,849,17269.23472,8264.40453,146.2885,138.84532,7.76102,2.5507,28.9652
219,852,13612.30167,9572.18254,158.66231,112.87918,8.41384,2.58959,38.25011
220,853,13494.05658,7213.18904,111.77064,97.61541,9.8037,2.04913,23.89118
221,854,13507.83646,7181.25184,146.71482,87.14967,8.19829,2.11641,37.521
222,855,13486.83764,7129.38809,104.66451,42.50606,9.2576,1.98006,39.12224
223,855,17210.37517,8269.14691,145.01521,142.91214,8.29954,2.8165,29.37464
224,856,13470.27466,7131.90449,122.80036,61.96633,9.06254,2.44881,40.78832
225,856,17228.85757,8314.06363,94.60877,69.95309,8.97996,2.19508,25.17211
226,857,13508.19113,7134.27372,189.51161,86.54618,8.88184,2.59067,62.0578
227,858,13565.39857,7223.73505,184.72775,97.89658,7.9179,2.32202,50.41935
228,859,2561.46747,13337.46149,161.24039,90.26843,6.76568,1.92471,39.85463
229,861,13468.73431,7134.74362,118.89959,50.27725,8.65383,2.48912,46.29844
230,866,21808.93713,12365.70933,208.22565,158.86329,6.38455,2.49967,43.09758
231,867,13533.99258,7100.15558,153.41011,135.40193,8.7392,2.29655,30.01515
232,869,13468.46195,7159.3478,227.82146,150.86502,7.73447,2.46124,51.06464
233,870,13510.19017,7142.21846,114.81892,110.94665,9.45764,2.55,24.64951
234,871,13443.92951,7148.15787,145.11411,85.4078,8.54326,2.34999,39.54159
235,872,13518.6339,7191.94302,91.77767,44.17149,9.25319,2.41754,35.35442
236,873,13468.34231,7092.70234,188.80792,135.85094,8.42203,2.05604,38.00204
237,875,13498.37017,7121.51585,159.73624,69.26379,8.83948,1.90372,47.68146
238,879,13541.19114,7092.24978,161.47614,82.04518,8.27599,1.97831,43.4576
239,881,13432.28105,7119.48731,271.76455,149.71778,7.62515,2.55341,69.79434
240,883,17227.95499,8282.65519,129.12745,61.82383,8.17942,1.66167,36.33156
241,886,13503.32888,7123.41187,121.76352,69.29395,8.65611,2.09157,34.25043
242,886,17258.99031,8318.48743,110.41745,46.10403,8.96771,2.00715,39.79931
243,887,13484.61001,7112.25526,205.31671,107.44119,7.63025,1.95094,49.86819
244,888,17222.12802,8257.80865,105.50012,51.46027,7.79452,1.98871,34.43094
245,889,9612.48338,8858.44961,151.01841,69.54758,7.94206,2.46327,50.53433
246,889,13526.25054,7107.31183,158.25188,68.97729,7.95535,2.47599,54.78416
247,890,13453.76271,7082.40943,129.64609,61.91272,8.42254,2.15078,41.12212
248,890,17170.42081,8213.41678,137.46814,54.62001,7.78133,1.86595,45.63775
249,891,13550.45157,7161.85789,144.12441,87.19357,8.264,1.80819,34.1009
250,893,13460.13376,7191.29644,159.0026,117.25176,7.73881,1.78556,31.38375
251,895,13522.68964,7205.94221,133.39755,78.10147,10.04387,2.67533,40.28192
252,896,13495.03199,7158.9466,124.08998,79.25093,9.48439,2.08561,31.82491
253,897,13413.27275,7118.34288,137.88589,50.98911,8.80962,2.13735,51.97651
254,898,13487.47333,7165.01381,113.12497,61.02149,8.77725,2.11915,34.29327
255,900,13537.98755,7176.68774,131.57424,83.99042,8.74577,2.29256,34.47809
256,903,13444.78536,7157.73859,112.11877,50.32853,8.68445,2.40973,41.80254
257,905,13498.24011,7108.98718,187.10119,84.74436,8.44336,2.52385,60.82704
258,906,13448.11821,7168.47178,138.54266,63.94666,8.12681,1.94487,41.85429
259,907,13476.39057,7108.96201,147.97797,61.84917,8.68628,2.28839,51.5225
260,909,13477.41518,7112.54794,185.55588,79.46862,8.30781,2.20809,58.17917
261,911,13409.55245,7056.58061,255.60165,147.64286,7.64703,2.28845,59.54215
262,912,13440.35744,7055.25342,169.355,116.95089,8.22243,2.24225,37.95782
263,918,13382.76579,7111.15188,119.66999,49.69552,8.72981,1.59607,37.77289
264,920,13519.87932,7184.10427,164.57872,89.10189,8.8153,2.39016,46.40939
265,921,13412.99218,7073.18175,214.74721,110.0289,7.88068,2.13666,55.10918
266,922,13585.25713,7029.09264,145.45411,69.14925,8.65743,2.02349,43.10124
267,924,13544.77071,7146.79612,132.32992,67.07146,8.92625,2.15635,39.88662
268,927,13520.49289,7154.01687,129.87987,59.00616,9.70266,2.09254,42.15504
269,932,13422.7936,7135.96034,157.6706,74.92887,8.28419,2.16997,47.23711
270,935,13433.27278,7133.93648,117.63486,55.28026,8.08103,1.78982,35.94848
271,937,13501.81669,7190.32409,134.53035,76.22613,9.32775,2.13355,36.8945
272,938,13492.99492,7238.20525,99.97723,85.19994,10.04751,1.96811,22.56252
273,941,13504.98104,7173.41142,127.25372,117.45415,9.12979,2.36664,26.21638
274,943,13477.91646,7173.69859,156.53334,105.41155,8.54219,2.63796,39.94488
275,944,13511.27999,7179.65445,125.06484,85.56338,9.59301,2.74487,34.72117
276,946,13463.14812,7172.29189,177.54141,74.52151,8.7787,2.44484,60.9856
277,951,13533.92646,7060.29889,187.08273,85.55481,7.54575,1.7701,49.18918
278,954,13510.77772,7199.20075,106.7426,115.90583,8.69897,2.3,20.94605
279,956,13555.30166,7076.6337,111.27543,67.46381,8.14723,2.16535,31.50312
280,958,3222.04847,7675.16653,127.8849,273.88396,8.9989,3.0134,16.09064
281,958,13554.74222,7117.24463,195.51536,94.79274,7.77692,2.28061,55.82604
282,964,13528.30987,7144.92731,142.62415,100.02249,8.87834,1.86648,30.92862
283,965,13453.00454,7179.80162,139.31843,82.57375,9.08345,2.43689,39.02177
284,966,13450.89743,7152.17739,128.17192,127.94343,9.19685,2.45389,25.28657
285,967,13534.6564,7216.79936,122.02209,108.44444,10.04321,1.98036,24.49154
286,968,13438.87388,7238.1719,104.4572,46.34284,8.51158,2.16847,38.25475
287,969,13530.82631,7194.28377,156.54546,118.18838,8.49651,2.17897,33.26342
288,970,13513.76713,7171.48708,168.97683,106.06919,8.67045,2.46619,42.86707
289,971,13451.08084,7187.42564,88.93767,78.4115,9.56707,2.20618,21.65296
290,972,13459.36741,7147.75718,97.83883,71.17497,8.71895,2.17511,25.81556
291,974,13444.51996,7109.41862,147.47597,58.60945,8.51234,2.14128,51.47381
292,976,13523.29301,7097.0093,104.63907,52.3755,8.75739,1.81327,32.33529
293,978,16393.21825,5283.21262,128.20797,57.98225,7.87748,1.91684,40.1733
294,983,13484.29828,7184.91813,133.66068,68.20788,8.88041,2.40119,42.2671
295,985,13540.16092,7183.47424,112.10031,58.6498,8.01099,1.95378,33.62072
296,986,13506.32862,7178.70359,90.11004,55.61599,9.24376,2.18205,27.82024
297,988,13482.22775,7224.3295,229.46043,147.01784,7.4917,2.61939,54.79136
298,989,13535.23295,7068.66028,115.41645,63.44368,8.04898,2.06678,33.83576
299,989,19848.55337,14024.69368,140.81434,79.44826,6.76315,2.04841,37.36841
300,990,13456.88954,7198.86656,164.47801,84.33285,8.304,2.41445,48.70469
301,990,16330.03839,5231.15395,75.59086,37.65986,8.14889,2.09108,29.27755
302,995,13513.88367,7133.21797,164.60423,94.93241,9.41481,2.25499,42.79845
303,997,13471.81573,7142.34624,195.4537,86.06783,8.25084,2.37143,61.81856
304,999,13473.44757,7087.96166,193.27157,107.48073,8.05086,2.40869,51.25268
305,1000,13424.99557,7092.35178,163.59959,126.41802,8.66725,2.34946,34.89062
306,1002,13460.80282,7094.19184,152.12145,106.17333,8.72188,2.67793,38.41114
307,1003,13553.96434,7075.61381,249.82339,136.73401,7.58404,2.02462,56.77785
308,1004,13487.41917,7204.22339,156.46924,97.83338,8.23136,2.36448,39.85021
309,1005,13511.6545,7209.31721,126.04143,81.9818,9.39865,2.19628,32.44892
310,1006,13561.07235,7070.19685,150.40857,61.39685,8.52946,1.89169,47.77651
311,1011,13548.83037,7162.30518,184.74289,98.97485,8.84753,2.24487,49.03248
