"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,755.61786,8987.54324,163.08959,78.68762,6.0296,1.89782,44.54493
2,2,2081.56617,10159.46442,133.05997,32.69721,6.1407,1.53356,58.11096
3,2,4720.6028,10238.26283,73.65157,21.19368,6.65387,1.8279,40.5851
4,3,753.02903,9079.29696,98.41245,40.89273,7.10315,1.90404,36.49009
5,4,713.72951,9027.44294,122.6003,69.98807,6.46789,1.84688,32.49944
6,5,719.98736,9033.56479,121.4325,90.81221,6.43647,1.85003,26.80344
7,5,14049.90223,907.15754,153.67962,69.15375,6.9523,1.99805,46.3101
8,6,734.80143,8994.23396,116.0073,50.12958,7.14618,2.0408,40.28593
9,6,13973.6733,901.27549,142,57.24313,7.12555,1.72012,44.30835
10,7,14040.71804,906.16156,188.92446,81.27868,6.38729,1.496,47.79321
11,8,790.18544,8966.94876,151.73688,93.27046,6.93245,2.22356,38.31375
12,8,13982.06307,955.56075,153.07046,69.57129,7.43432,1.99364,45.78404
13,9,760.11114,9048.94892,150.15046,62.66627,6.55591,1.66288,44.07062
14,10,750.55865,9070.57335,97.48623,47.319,7.31499,2.08311,33.77565
15,10,13987.98254,923.30575,170.32852,66.90579,6.96047,2.44092,62.3787
16,11,735.80403,9036.72595,75.94467,53.08039,7.26843,2.12506,23.28617
17,12,704.23542,9040.73651,115.61618,44.8594,6.80144,1.36462,36.51228
18,12,11997.69171,12960.11399,192.97292,95.58283,6.20951,1.97783,50.13037
19,12,13746.42966,8169.08074,211.03287,105.16547,6.75697,2.25428,57.41246
20,12,14016.59028,854.40033,130.99762,85.81689,7.08029,1.54131,28.70009
21,14,8376.25625,13841.12181,107.29543,45.15134,7.01878,1.83179,37.28544
22,14,11918.12431,12969.01354,145.00393,151.16201,7.24275,2.0802,24.74557
23,14,13986.08989,820.30423,146.91709,68.57457,6.44079,2.12502,45.13355
24,15,11912.26577,12956.2389,153.39481,158.14017,7.55675,2.49182,27.81936
25,15,14016.29221,885.82378,95.741,76.72129,7.71332,1.88322,22.65775
26,16,8244.38642,4598.31471,179.82799,79.35838,7.16618,2.11339,54.1057
27,16,11905.4789,12956.80303,121.17397,147.84861,7.53374,1.95537,19.6576
28,16,14024.44958,912.32678,118.16109,87.16758,7.77685,1.92929,27.06029
29,17,11912.60605,12935.49411,149.65663,165.68025,7.42314,1.71445,22.66799
