"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,16347.22385,13616.20407,139.9463,210.99988,5.17674,1.96327,18.58168
2,3,16292.60765,13619.09882,156.22855,1008.11533,9.35917,5.9459,11.01867
3,4,16286.44889,13640.14944,145.06566,1291.45579,11.53624,9.07323,10.126
4,5,16281.90107,13635.04662,138.93148,770.88039,10.66089,5.82623,11.30172
5,6,1800.18463,1891.20183,118.00092,46.74561,7.11273,1.95825,42.56072
6,6,16290.94855,13621.96932,167.38167,533.06179,8.14489,4.69761,17.32286
7,7,1905.04294,1932.26567,127.18491,87.53937,7.5698,2.0545,30.41689
8,7,16298.77779,13621.10936,159.819,511.93572,8.28432,3.25809,14.37517
9,7,21293.15674,11270.37656,131.82634,73.55276,6.5273,1.81386,34.23725
10,8,16312.24983,13616.8062,139.9689,499.68276,9.09927,3.5771,12.75116
11,9,16294.81927,13642.70932,160.10712,683.98411,8.14128,4.09523,12.85321
12,10,16300.58432,13633.3488,146.6615,501.84994,8.1015,3.90707,13.94358
13,11,16295.24286,13629.69846,134.74206,467.34889,9.08357,3.66459,12.82326
14,12,16306.79627,13609.34436,150.04583,327.98462,8.47807,3.60189,18.77548
15,13,16306.23444,13625.75174,155.70712,689.97416,7.79133,4.59044,12.87915
16,14,1860.25911,1948.40937,90.43529,39.6451,6.7884,1.44967,30.1924
17,14,16284.23098,13616.18814,146.22552,521.5789,7.75878,4.07631,13.74815
18,14,21298.9388,11262.87651,117.51028,49.12187,6.44255,1.61809,37.4126
19,15,16286.88571,13629.98977,131.10616,351.1658,8.43829,3.92395,15.49155
20,16,15282.59682,9057.07254,139.35306,73.07263,7.17088,2.38582,42.39875
21,16,16295.20815,13620.9929,138.42978,774.76541,10.16268,7.54789,12.69831
22,17,16298.77745,13628.67567,148.6387,412.96955,8.79786,3.21182,15.07391
23,18,16284.96602,13629.31465,138.01894,381.87174,8.09021,4.2038,16.09081
24,19,1919.33785,1900.11291,165.31505,93.6109,6.71959,2.14638,42.41521
25,19,16289.84219,13619.74417,142.98231,690.02267,9.85421,4.429,11.35972
26,20,1951.34549,1866.44064,106.33886,69.43517,7.57606,1.78953,26.98881
