"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,2,9512.91648,11420.09846,100.82318,25.90512,5.32093,1.46405,46.55075
2,3,9531.50834,11375.65736,137.95159,72.93128,7.05241,1.91054,37.45002
3,3,19489.08552,11477.97263,79.56347,39.717,6.62408,1.45542,26.14404
4,3,19712.54086,3931.74694,76.34765,32.99467,7.68616,1.82217,30.70668
5,3,20956.11284,8034.8013,117.10573,75.42806,6.83944,2.00654,30.06698
6,5,9477.44589,11350.11371,72.29321,39.47242,8.02553,1.69193,24.86236
7,8,9529.39672,11394.95376,90.67719,38.33997,8.25874,1.90636,34.51891
8,8,14775.0557,8179.95704,106.48347,59.81288,7.81072,2.05749,31.73405
9,9,9507.09471,11388.64064,105.64148,49.52361,7.13133,2.03322,35.83044
10,10,9471.04204,11386.71391,97.81093,68.93625,7.92112,2.40636,27.55079
11,14,9467.29175,11360.59562,138.39266,57.53506,6.9789,2.27255,49.22017
12,22,9486.91213,11359.55376,161.49443,89.34632,6.91798,1.89325,39.93363
13,23,9472.77984,11384.82734,140.26295,101.63523,7.27739,2.28846,32.67078
14,24,9504.0343,11434.1656,100.30936,40.6902,8.00363,1.82363,36.80023
15,27,9548.04505,11414.69385,121.0663,49.00854,7.69299,2.05806,43.63055
16,27,12591.01312,1028.66819,99.75998,43.48886,7.13855,1.64355,33.37042
17,29,9486.865,11401.38681,116.28984,61.93884,7.49257,1.8279,32.95486
18,30,9479.72062,11394.7217,136.8725,63.27544,8.36684,1.94888,41.52274
19,34,13361.92586,13375.68547,98.21772,39.4235,6.7058,1.6932,35.50151
20,48,13393.54885,13427.28721,141.80573,65.8834,6.64098,1.97204,42.57303
21,65,1095.32005,1570.44111,155.52339,74.67526,6.07293,1.72273,41.36927
22,89,20802.4162,13482.73052,123.84446,100.45085,6.26324,1.554,24.20896
23,90,20779.07025,13484.26391,129.43744,143.47364,6.51364,2.01881,21.96464
24,92,20762.56195,13525.75597,76.08571,34.08296,6.34799,1.32148,26.72948
25,93,20779.7402,13542.98562,120.06566,64.65387,6.13058,1.64381,31.92965
26,108,20112.22774,13203.78653,116.52346,45.06479,6.26228,1.4764,37.88421
27,112,13511.39031,4563.91478,122.96569,85.44807,7.84946,2.39339,31.69352
28,113,13464.90703,4555.23574,119.10511,212.85314,8.89339,2.78019,16.97521
29,114,13483.70311,4555.25275,106.78357,108.86361,8.21709,2.33502,21.99888
30,140,13394.29367,1755.29687,238.81545,122.03398,5.97973,2.162,60.24887
31,199,8949.65692,7481.81229,122.38061,57.86705,8.23149,2.0558,39.06175
32,206,8892.87234,7471.90842,121.01667,86.25338,9.53209,2.42096,30.97272
33,207,8919.41933,7515.21172,189.76095,116.81164,8.1438,2.36752,46.20841
34,210,12995.60325,6184.41446,116.31083,91.46005,9.41939,2.37659,27.92307
35,211,12941.06077,6203.70125,146.34831,114.50286,8.80909,2.66557,34.19626
36,212,13010.62121,6188.71114,135.08872,197.45592,8.72419,2.61752,20.49503
37,213,3171.54086,3543.25892,106.66623,50.79907,8.47215,2.0661,35.88283
38,216,8204.80808,8183.05957,122.16132,140.66357,8.61636,2.4433,22.19327
39,219,10162.78286,8987.10222,120.09523,73.99702,8.69285,2.4361,34.45417
40,235,8279.19105,3438.22577,69.98961,37.59983,8.68345,2.32257,28.10395
41,237,1772.41576,9696.18197,115.77026,116.63704,8.19825,2.26083,22.91273
42,238,1798.67783,9713.3911,116.50365,139.1813,8.69047,2.10047,19.96079
43,239,8270.82276,3395.66492,124.50624,53.65383,7.51508,1.77461,39.4369
44,241,7902.13256,12300.97404,115.8874,49.49038,7.47342,1.52031,35.65372
45,242,8278.97616,3374.66783,116.93593,48.17494,8.39318,2.20215,43.65605
46,243,8272.77022,3347.22575,116.59173,50.17037,8.0351,1.58709,36.2012
47,250,1824.16699,9720.74095,106.82836,55.61659,8.66634,2.45347,36.58396
48,250,8292.15197,3442.59988,53.06102,36.0632,7.84792,1.96867,20.41749
49,250,14097.02738,9691.88307,169.02238,134.22133,7.86659,2.27165,34.38161
50,251,14067.43093,9646.31431,144.25177,72.03811,7.42449,2.26904,43.84316
51,252,8293.67779,3420.21315,63.77768,31.80104,8.74057,2.04974,27.11174
52,252,14131.66772,9679.43775,91.76471,47.12109,8.19249,2.11367,31.60246
53,253,14061.81174,9705.36506,133.47952,104.14407,8.22846,2.23106,29.67191
54,254,14142.32588,9660.60405,115.76341,97.77124,9.09094,2.69344,27.98813
55,255,1796.20383,9700.05348,110.47611,94.82009,9.09488,2.40936,25.60951
56,255,14125.38922,9666.20981,113.20317,99.32568,9.37213,2.23967,24.81188
57,255,14973.32793,3004.77775,90.04843,61.42781,7.97525,2.19619,25.97894
58,256,1852.35323,9682.04806,117.72444,46.04064,8.09366,2.65687,50.93617
59,256,8264.73037,3357.45423,403.04525,388.8724,3.4951,2.43407,58.41728
60,256,14152.31617,9660.37947,165.61199,120.70704,8.33141,2.10615,34.86341
61,257,14132.71706,9669.15999,106.22931,61.97203,8.15057,2.19878,31.76337
62,258,8291.98622,3422.87418,107.88302,42.44877,8.20289,1.89291,39.88546
63,258,14131.98692,9678.844,135.46707,100.58467,8.17697,2.7979,34.6941
64,258,15128.09732,3006.08844,260.92313,176.63018,5.28806,2.77654,60.15191
65,259,8228.78746,3419.72836,154.38291,78.18889,7.29399,2.08219,43.38187
66,259,14103.59314,9686.31008,99.49533,56.75764,8.35679,1.94838,29.55081
67,260,14121.05893,9659.08177,126.68222,86.65217,8.83138,2.16014,31.14942
68,260,20497.55098,12386.89676,131.35915,104.78257,7.43527,2.10871,28.24004
69,261,14040.21194,9699.13452,157.03923,83.86881,7.48999,2.16195,42.98225
70,261,14963.79321,2946.56371,132.21967,59.02751,7.97575,2.03466,42.59292
71,261,20420.9075,12389.62341,159.175,119.89071,6.75836,2.00971,32.48862
72,262,20436.41449,12421.50379,101.29264,75.70448,7.94219,1.98289,24.89998
73,263,8239.09988,3389.09522,134.73537,60.44621,7.26009,2.16373,44.35335
74,263,14112.8715,9650.7181,161.54606,156.85244,7.75486,2.18967,28.38417
75,263,20449.87087,12411.59391,124.94973,129.1895,6.87804,1.72979,21.45465
76,264,8263.82093,3421.34659,161.84071,82.26734,8.19518,2.38654,48.15302
77,264,14067.28834,9705.25389,86.98336,52.49477,8.58622,2.03953,27.01091
78,264,20466.83608,12459.04541,119.87196,96.35336,7.34747,1.73819,24.79259
79,265,14122.14649,9742.18084,165.46573,77.00397,7.78928,1.70185,43.83133
80,265,20449.58254,12433.17385,111.47883,128.2081,6.72878,1.87122,19.27593
81,266,8187.72779,3378.56147,157.05139,63.32788,7.67075,2.20884,54.13031
82,266,20456.36759,12425.35531,115.55907,107.18995,7.31915,2.25677,24.22114
83,267,14116.23152,9677.79331,136.83256,147.01977,7.78622,2.04612,23.27478
84,267,20454.7295,12434.54774,113.25908,206.21911,7.49216,2.23287,15.21121
85,268,8272.48856,3482.02731,104.08944,44.84956,7.8766,1.92718,36.8659
86,268,20457.84826,12441.62829,156.85762,96.34141,6.32076,2.01967,37.39787
87,271,8247.68238,3404.93632,149.46206,65.20763,7.5833,2.05594,47.24429
88,274,6747.98886,12482.24903,113.79381,90.73075,7.46065,1.55358,23.38329
89,275,6754.59401,12517.4986,107.48297,79.30797,8.18617,2.29796,27.52388
