"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,14697.24237,6796.87147,69.82987,42.87283,8.92041,2.32,25.49914
2,4,6346.35888,2982.07379,125.19558,70.20305,7.18048,2.09271,35.22235
3,6,6356.68615,2952.05513,152.35999,122.54271,7.18174,2.1543,31.06306
4,87,7922.47898,5701.41618,116.89805,110.27095,8.22788,2.43714,24.85727
5,117,15757.95694,5227.27471,121.51977,53.08741,7.39328,1.75345,38.27528
6,118,15816.75361,5177.57865,122.43092,117.89799,8.8586,2.63534,26.03713
7,119,1540.18785,4501.06052,147.30383,60.27499,7.21897,1.98611,48.24336
8,139,7471.41976,727.98953,122.46703,70.84449,7.04881,1.73594,31.38603
9,141,7485.93653,743.03196,149.14416,73.41575,6.77575,2.0607,43.08412
10,148,3393.43389,3239.87773,161.83292,73.5432,8.05603,2.14876,49.52943
11,149,3453.40296,3277.47485,83.45472,41.5464,8.15836,2.2615,31.77363
12,160,3471.86738,3313.33218,96.24538,42.15912,7.80954,1.97254,35.25665
13,164,3378.05686,3329.26488,95.17785,43.36354,7.90829,1.77265,32.53775
14,176,16978.1505,6440.11497,105.84386,65.4206,8.2437,2.25233,30.72758
15,183,1520.92181,5096.76521,150.782,128.42512,7.71148,2.21676,29.98517
16,189,10472.52951,4456.59918,153.60516,74.96315,7.02458,1.79904,41.37025
17,191,3365.82123,4015.99481,138.21179,89.65932,7.98608,2.7623,38.76296
18,192,3344.27171,4022.46947,110.00276,88.61703,8.27063,1.8834,24.27453
19,194,3372.25937,4043.01681,155.37027,107.10758,8.00916,2.59709,38.69163
20,199,7191.0533,6163.92008,128.54459,62.97512,8.61342,2.14544,40.06764
21,202,3392.18934,3268.25429,122.5858,54.72897,7.67562,1.79702,38.29373
22,202,8834.70229,9461.53979,82.41582,54.27161,8.87165,1.77182,23.5626
23,202,12845.72592,9699.86858,148.67514,125.18616,8.37034,2.37619,30.91622
24,202,17047.00356,6407.75565,89.42647,41.26989,8.76762,1.97269,32.6686
25,204,8814.39555,9363.42546,89.12214,36.79598,9.36531,2.41295,39.07276
26,210,13382.73244,1452.50047,143.84325,125.64593,8.0066,2.53333,30.3583
27,211,13379.03678,1422.74053,108.57538,85.8891,7.88224,2.11624,25.47989
28,212,19034.46716,7320.05187,93.87208,46.33549,8.31705,2.50366,35.75341
29,213,19024.51942,7422.18015,83.30711,37.15737,8.31647,2.07987,33.09568
30,215,13382.74221,1410.28018,146.31657,69.205,8.13512,1.70389,40.01927
31,217,13392.66382,1429.30259,99.80585,58.02112,7.75029,2.0119,29.59633
