"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,4,10082.57728,1511.19548,107.10952,58.78232,7.43203,2.05852,32.38398
2,8,10126.97528,1527.57194,106.81206,64.16779,7.08696,1.61891,27.62416
3,9,20377.99008,739.23748,142.206,64.50082,6.59271,2.11605,45.03992
4,20,20336.4456,567.50876,161.55426,79.81791,6.19199,2.1818,46.75364
5,52,1426.74276,2530.8098,143.95599,59.38004,6.62014,1.98652,47.22179
6,87,15485.62396,6740.76555,261.28761,133.03433,6.48601,2.10678,63.73298
7,100,5177.18142,1492.96991,173.09864,114.13394,6.57401,1.92324,37.04463
8,129,5138.01808,1484.74734,145.66496,103.57498,7.43548,2.30597,34.06641
9,131,5041.25404,1453.9289,212.43689,93.28905,6.73298,1.90896,57.85898
10,132,5088.15331,1451.50935,180.20788,83.02261,7.10204,1.89909,49.41382
11,133,5015.82893,1424.49586,108.20222,64.08715,7.98817,2.44452,33.38423
12,136,10503.31015,12774.23448,145.96153,116.25831,7.58763,2.37964,31.84386
13,142,4994.48041,1440.72406,142.20968,115.46182,7.47632,2.25549,30.13742
14,143,5041.15016,1408.87841,131.26689,214.15141,9.41803,2.96925,19.61366
15,144,5031.59965,1438.13126,167.93444,208.73748,6.72239,2.18034,24.42754
16,145,5076.14827,1425.72884,156.06124,152.27718,7.84895,2.33578,28.44195
17,145,10515.39068,12771.77746,160.85031,86.66956,7.44718,2.06512,42.37988
18,146,5053.03927,1429.78278,165.43715,318.353,7.71934,2.58619,19.1063
19,147,5041.40948,1445.86471,135.93705,264.26604,8.76607,2.63617,16.9789
20,148,5040.17202,1446.04425,174.99044,347.12366,7.03347,2.82261,20.03644
21,149,5009.94364,1437.25285,142.77428,337.39519,8.69523,3.25165,16.51577
22,150,5031.1687,1440.07624,141.32487,310.52623,8.08283,4.09481,19.09684
23,151,5047.9481,1463.27845,144.9199,248.26733,8.41476,3.1081,20.5183
24,181,10552.61843,12826.56502,148.34224,105.01616,7.70717,2.00026,32.40602
25,189,6188.26504,10370.63817,157.02863,134.21455,8.74143,2.11628,30.08498
