"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
1,3,13872.50679,12306.75821,134.84753,90.74329,7.89462,1.79059,30.26888
2,3,15356.25218,11693.0751,32.17126,44.55466,8.09863,1.80425,12.02029
3,4,13836.10768,12358.2827,137.81224,118.653,7.05787,2.05331,27.25818
4,4,15360.73491,11659.29862,102.99134,60.85552,7.85427,1.71494,27.96592
5,5,13865.77046,12317.82292,129.6255,78.10003,6.59711,1.75419,31.67304
6,6,4331.0289,2939.77307,109.49659,47.76675,7.59453,2.11829,39.36253
7,6,14964.73899,14121.10148,177.94591,96.78884,6.23008,1.9729,44.05028
8,7,14904.8193,14145.15434,137.65971,61.20875,6.87835,1.82372,41.54717
9,8,13873.61959,12323.95896,174.47022,89.19573,7.31932,1.63768,41.65947
10,9,13823.36418,12318.48412,126.50124,83.38306,7.3609,2.02439,31.0719
11,10,13821.51862,12316.40446,135.37041,71.80603,6.87918,2.0909,38.52118
12,11,13866.03812,12316.87433,121.30905,78.38002,8.10763,2.55026,34.23569
13,12,13879.14573,12321.83207,155.65533,97.93138,7.66921,1.86847,35.30243
14,13,13833.92578,12351.47903,171.86891,97.81628,7.05273,2.28935,44.92391
15,14,13854.86304,12303.62322,121.50533,70.41048,7.45376,2.20032,34.56348
16,16,13850.26733,12309.74735,148.53365,82.48988,7.32841,1.93034,38.0494
17,16,16722.85881,3467.2173,108.24958,45.63337,7.64499,2.23871,41.27693
18,17,13851.34634,12351.07298,126.99164,85.40581,6.89227,1.71455,28.75662
19,18,13858.35566,12319.6622,120.94168,92.07056,7.42667,2.0317,27.37604
20,19,13854.59876,12287.18879,95.64916,43.98243,7.28255,1.96766,33.8855
21,20,20301.30546,5856.28955,126.66123,56.54874,7.86318,2.02272,41.32345
22,22,13824.62023,12300.12285,84.64433,37.672,8.54753,2.19472,34.261
23,24,13851.96169,12288.44268,123.0478,77.0224,7.27979,2.18408,32.80032
24,31,14592.4797,8274.34443,93.78394,41.06068,7.54099,2.03985,35.32443
25,39,3642.88169,1926.44858,130.74379,61.76424,6.33437,2.11884,41.36638
26,75,12919.48319,5339.82459,137.68495,51.87759,7.3245,2.04936,49.9798
27,130,938.6361,8902.29797,93.66697,57.34912,8.31302,2.2503,28.92725
28,130,37817.9714,9248.04711,77.32526,38.27898,5.92264,1.5241,26.35603
29,131,5398.42563,11618.80834,135.93493,56.67127,7.37361,1.97589,44.98349
30,132,5352.78647,11683.90496,152.62067,68.77843,7.43748,2.24936,49.11363
31,133,5367.39748,11630.98771,101.49789,41.94772,8.60405,2.34827,41.38549
32,145,6851.60024,14545.60636,122.08885,239.25977,7.98156,2.63455,15.88302
33,164,20779.75925,5554.77577,172.32823,167.89681,7.77025,2.19009,29.5224
34,166,17342.99723,1504.24765,171.3936,165.7604,6.89948,2.11321,29.12937
35,168,17383.7234,1464.80751,206.08661,100.37164,7.03846,2.41379,59.9374
